replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,0,0,1,0,0,0,117,0,0,0,1,117,0.25,29.25,1,117
1,1,2,1,0,0,0,107,10,0,0,2,107,1.0,29.25,4,117
2,1,2,2,0,10,0,108,0,0,0,2,108,1.25,29.5,5,118
3,0,5,0,0,10,20,97,0,0,0,5,97,1.25,31.75,5,127
4,1,0,0,0,0,8,109,1,0,0,1,109,0.25,29.5,1,118
5,0,0,1,0,0,0,97,4,0,0,1,97,0.25,25.25,1,101
6,0,0,2,0,0,0,68,9,0,0,2,68,0.5,19.25,2,77
7,1,0,1,0,0,0,111,0,0,0,1,111,0.5,27.75,2,111
8,1,2,0,1,8,1,89,29,0,1,2,89,1.0,31.75,4,127
9,0,0,2,0,11,0,89,0,0,0,2,89,0.5,25.0,2,100
10,0,1,2,0,0,1,101,0,0,0,2,101,0.75,25.5,3,102
11,0,0,2,1,23,1,92,1,0,1,2,92,0.75,29.25,3,117
12,1,0,0,0,0,0,100,2,0,0,1,100,0.25,25.5,1,102
13,4,3,1,0,10,4,84,2,0,2,4,84,2.0,25.0,8,100
14,0,0,0,1,0,10,116,1,0,0,1,116,0.25,31.75,1,127
15,0,2,4,2,0,2,107,0,0,0,4,107,2.0,27.25,8,109
16,1,1,0,1,0,0,108,0,0,0,1,108,0.75,27.0,3,108
17,0,0,1,0,0,0,116,0,0,0,1,116,0.25,29.0,1,116
18,0,0,0,0,0,0,110,10,0,0,0,110,0.0,30.0,0,120
19,0,0,3,0,0,8,122,0,0,0,3,122,0.75,32.5,3,130
20,1,0,0,1,8,0,98,9,0,0,1,98,0.5,28.75,2,115
21,0,0,2,1,0,0,103,0,0,0,2,103,0.75,25.75,3,103
22,1,0,2,0,29,0,84,8,0,0,2,84,0.75,30.25,3,121
23,1,0,0,0,3,0,113,2,0,0,1,113,0.25,29.5,1,118
24,1,1,0,0,8,0,103,0,0,0,1,103,0.5,27.75,2,111
25,0,0,3,2,5,0,82,2,0,0,3,82,1.25,22.25,5,89
26,1,0,1,0,6,0,110,5,0,0,1,110,0.5,30.25,2,121
27,0,1,1,0,0,28,80,0,0,0,1,80,0.5,27.0,2,108
28,0,0,0,2,22,8,73,0,0,0,2,73,0.5,25.75,2,103
29,1,1,1,3,0,0,118,0,1,0,3,118,1.5,29.5,6,118
30,1,1,1,1,1,1,89,11,1,1,1,89,1.0,25.5,4,102
31,0,1,0,0,0,0,106,0,0,0,1,106,0.25,26.5,1,106
32,5,2,0,0,0,0,101,0,0,0,5,101,1.75,25.25,7,101
33,1,2,0,3,0,0,102,0,0,0,3,102,1.5,25.5,6,102
34,0,0,0,0,0,0,112,0,0,0,0,112,0.0,28.0,0,112
35,1,2,0,0,0,0,117,1,0,0,2,117,0.75,29.5,3,118
36,0,1,1,3,0,0,108,0,0,0,3,108,1.25,27.0,5,108
37,1,0,0,1,0,0,102,10,0,0,1,102,0.5,28.0,2,112
38,1,0,1,1,0,0,107,0,0,0,1,107,0.75,26.75,3,107
39,0,1,0,4,1,0,92,0,0,0,4,92,1.25,23.25,5,93
40,0,0,3,2,0,0,103,0,0,0,3,103,1.25,25.75,5,103
41,1,0,0,0,0,0,103,11,0,0,1,103,0.25,28.5,1,114
42,0,1,2,1,2,2,62,0,0,0,2,62,1.0,16.5,4,66
43,1,0,0,0,0,0,114,0,0,0,1,114,0.25,28.5,1,114
44,0,1,0,3,0,1,104,11,0,0,3,104,1.0,29.0,4,116
45,0,1,4,0,0,0,90,1,0,0,4,90,1.25,22.75,5,91
46,2,0,1,0,1,0,104,1,0,0,2,104,0.75,26.5,3,106
47,1,1,0,0,0,8,67,54,0,0,1,67,0.5,32.25,2,129
48,0,0,1,2,18,0,80,17,0,0,2,80,0.75,28.75,3,115
49,0,0,0,0,16,10,93,9,0,9,0,93,0.0,32.0,0,128
50,1,1,2,0,0,0,105,0,0,0,2,105,1.0,26.25,4,105
51,0,2,0,0,0,0,95,10,0,0,2,95,0.5,26.25,2,105
52,1,4,0,2,1,10,90,9,0,1,4,90,1.75,27.5,7,110
53,0,2,0,3,0,19,88,10,0,0,3,88,1.25,29.25,5,117
54,2,3,0,0,0,0,74,21,0,0,3,74,1.25,23.75,5,95
55,1,0,2,1,0,0,108,0,0,0,2,108,1.0,27.0,4,108
56,1,0,0,0,0,0,96,10,0,0,1,96,0.25,26.5,1,106
57,0,1,2,2,10,8,98,9,0,8,2,98,1.25,31.25,5,125
58,0,0,0,1,3,0,102,7,0,0,1,102,0.25,28.0,1,112
59,1,0,5,0,0,2,110,10,0,0,5,110,1.5,30.5,6,122
60,1,2,0,1,0,0,93,17,0,0,2,93,1.0,27.5,4,110
61,1,0,2,0,8,0,98,10,0,0,2,98,0.75,29.0,3,116
62,1,0,0,0,0,0,97,25,0,0,1,97,0.25,30.5,1,122
63,0,0,3,0,2,1,113,0,0,0,3,113,0.75,29.0,3,116
64,0,3,0,0,0,10,104,0,0,0,3,104,0.75,28.5,3,114
65,2,0,0,0,2,8,95,23,0,2,2,95,0.5,32.0,2,128
66,1,1,5,1,0,0,106,9,1,0,5,106,2.0,28.75,8,115
67,0,0,0,1,0,0,85,24,0,0,1,85,0.25,27.25,1,109
68,0,1,1,0,13,8,90,0,0,0,1,90,0.5,27.75,2,111
