replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,0,0,0,0,36,35,35,36,0,35,0,36,0.0,35.5,0,142
1,0,0,0,0,38,38,33,40,0,33,0,40,0.0,37.25,0,149
2,0,0,0,0,40,34,30,38,0,30,0,40,0.0,35.5,0,142
3,0,0,0,0,36,38,36,39,0,36,0,39,0.0,37.25,0,149
4,0,0,0,0,37,35,37,40,0,35,0,40,0.0,37.25,0,149
5,0,0,0,0,36,36,38,36,0,36,0,38,0.0,36.5,0,146
6,0,0,0,0,33,38,36,39,0,33,0,39,0.0,36.5,0,146
7,0,0,0,0,38,39,34,34,0,34,0,39,0.0,36.25,0,145
8,0,0,0,0,43,35,35,36,0,35,0,43,0.0,37.25,0,149
9,0,0,0,0,37,33,39,40,0,33,0,40,0.0,37.25,0,149
10,0,0,0,0,33,35,38,40,0,33,0,40,0.0,36.5,0,146
11,0,0,0,0,37,35,37,40,0,35,0,40,0.0,37.25,0,149
12,0,0,0,0,38,35,38,38,0,35,0,38,0.0,37.25,0,149
13,0,0,0,0,40,34,34,37,0,34,0,40,0.0,36.25,0,145
14,0,0,0,0,43,34,34,38,0,34,0,43,0.0,37.25,0,149
15,0,0,0,0,39,32,37,38,0,32,0,39,0.0,36.5,0,146
16,0,0,0,0,41,34,39,35,0,34,0,41,0.0,37.25,0,149
17,0,0,0,0,38,36,37,38,0,36,0,38,0.0,37.25,0,149
18,0,0,0,0,39,41,31,38,0,31,0,41,0.0,37.25,0,149
19,0,0,0,0,39,39,31,40,0,31,0,40,0.0,37.25,0,149
20,0,0,0,0,42,33,35,37,0,33,0,42,0.0,36.75,0,147
21,0,0,0,0,32,39,41,37,0,32,0,41,0.0,37.25,0,149
22,0,0,0,0,39,32,33,38,0,32,0,39,0.0,35.5,0,142
23,0,0,0,0,38,32,32,34,0,32,0,38,0.0,34.0,0,136
24,0,0,0,0,37,35,35,39,0,35,0,39,0.0,36.5,0,146
25,0,0,0,0,35,34,39,37,0,34,0,39,0.0,36.25,0,145
26,0,0,0,0,35,39,33,42,0,33,0,42,0.0,37.25,0,149
27,0,0,0,0,42,35,32,40,0,32,0,42,0.0,37.25,0,149
28,0,0,0,0,35,39,33,38,0,33,0,39,0.0,36.25,0,145
29,0,0,0,0,37,36,35,37,0,35,0,37,0.0,36.25,0,145
30,0,0,0,0,41,37,32,39,0,32,0,41,0.0,37.25,0,149
31,0,0,0,0,38,36,36,35,0,35,0,38,0.0,36.25,0,145
32,0,0,0,0,36,37,35,36,0,35,0,37,0.0,36.0,0,144
33,0,0,0,0,32,37,39,41,0,32,0,41,0.0,37.25,0,149
34,0,0,0,0,39,37,33,36,0,33,0,39,0.0,36.25,0,145
35,0,0,0,0,37,33,34,35,0,33,0,37,0.0,34.75,0,139
36,0,0,0,0,35,33,38,40,0,33,0,40,0.0,36.5,0,146
37,0,0,0,0,41,37,34,37,0,34,0,41,0.0,37.25,0,149
38,0,0,0,0,40,38,35,36,0,35,0,40,0.0,37.25,0,149
39,0,0,0,0,37,34,40,38,0,34,0,40,0.0,37.25,0,149
40,0,0,0,0,38,33,37,40,0,33,0,40,0.0,37.0,0,148
41,0,0,0,0,37,34,37,41,0,34,0,41,0.0,37.25,0,149
42,0,0,0,0,39,32,37,38,0,32,0,39,0.0,36.5,0,146
43,0,0,0,0,36,35,39,39,0,35,0,39,0.0,37.25,0,149
44,0,0,0,0,38,34,34,40,0,34,0,40,0.0,36.5,0,146
45,0,0,0,0,41,30,36,39,0,30,0,41,0.0,36.5,0,146
46,0,0,0,0,34,38,37,40,0,34,0,40,0.0,37.25,0,149
47,0,0,0,0,35,40,34,40,0,34,0,40,0.0,37.25,0,149
48,0,0,0,0,42,38,31,38,0,31,0,42,0.0,37.25,0,149
49,0,0,0,0,43,33,35,38,0,33,0,43,0.0,37.25,0,149
50,0,0,0,0,41,32,37,39,0,32,0,41,0.0,37.25,0,149
51,0,0,0,0,41,40,34,34,0,34,0,41,0.0,37.25,0,149
52,0,0,0,0,33,39,40,37,0,33,0,40,0.0,37.25,0,149
53,0,0,0,0,40,38,35,36,0,35,0,40,0.0,37.25,0,149
54,0,0,0,0,40,35,34,40,0,34,0,40,0.0,37.25,0,149
55,0,0,0,0,35,36,37,34,0,34,0,37,0.0,35.5,0,142
56,0,0,0,0,41,31,36,41,0,31,0,41,0.0,37.25,0,149
57,0,0,0,0,38,40,33,35,0,33,0,40,0.0,36.5,0,146
58,0,0,0,0,39,36,36,38,0,36,0,39,0.0,37.25,0,149
59,0,0,0,0,34,35,40,37,0,34,0,40,0.0,36.5,0,146
60,0,0,0,0,34,37,32,36,0,32,0,37,0.0,34.75,0,139
61,0,0,0,0,38,40,32,39,0,32,0,40,0.0,37.25,0,149
62,0,0,0,0,41,34,34,34,0,34,0,41,0.0,35.75,0,143
63,0,0,0,0,42,35,37,35,0,35,0,42,0.0,37.25,0,149
64,0,0,0,0,41,31,39,38,0,31,0,41,0.0,37.25,0,149
65,0,0,0,0,39,33,34,36,0,33,0,39,0.0,35.5,0,142
66,0,0,0,0,37,37,36,39,0,36,0,39,0.0,37.25,0,149
67,0,0,0,0,43,33,37,36,0,33,0,43,0.0,37.25,0,149
68,0,0,0,0,39,35,29,38,0,29,0,39,0.0,35.25,0,141
69,0,0,0,0,40,34,34,38,0,34,0,40,0.0,36.5,0,146
70,0,0,0,0,35,39,32,40,0,32,0,40,0.0,36.5,0,146
71,0,0,0,0,39,41,34,35,0,34,0,41,0.0,37.25,0,149
72,0,0,0,0,39,36,35,36,0,35,0,39,0.0,36.5,0,146
73,0,0,0,0,38,35,34,42,0,34,0,42,0.0,37.25,0,149
74,0,0,0,0,34,40,36,36,0,34,0,40,0.0,36.5,0,146
75,0,0,0,0,34,39,37,39,0,34,0,39,0.0,37.25,0,149
76,0,0,0,0,36,35,34,38,0,34,0,38,0.0,35.75,0,143
77,0,0,0,0,37,35,35,40,0,35,0,40,0.0,36.75,0,147
78,0,0,0,0,40,37,31,41,0,31,0,41,0.0,37.25,0,149
79,0,0,0,0,38,34,37,37,0,34,0,38,0.0,36.5,0,146
80,0,0,0,0,38,32,38,38,0,32,0,38,0.0,36.5,0,146
81,0,0,0,0,41,36,33,39,0,33,0,41,0.0,37.25,0,149
82,0,0,0,0,39,33,33,41,0,33,0,41,0.0,36.5,0,146
