replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,42,30,23,48,32,43,34,36,23,32,48,43,35.75,36.25,143,145
1,31,22,41,51,27,41,25,48,22,25,51,48,36.25,35.25,145,141
2,34,30,34,36,32,39,41,24,30,24,36,41,33.5,34.0,134,136
3,27,53,34,27,29,41,33,26,27,26,53,41,35.25,32.25,141,129
4,27,36,39,30,29,41,40,29,27,29,39,41,33.0,34.75,132,139
5,36,30,43,37,36,24,37,49,30,24,43,49,36.5,36.5,146,146
6,31,28,48,30,42,39,28,35,28,28,48,42,34.25,36.0,137,144
7,47,22,29,48,28,30,42,33,22,28,48,42,36.5,33.25,146,133
8,52,21,37,37,23,44,40,32,21,23,52,44,36.75,34.75,147,139
9,33,22,41,40,34,35,39,37,22,34,41,39,34.0,36.25,136,145
10,60,20,30,29,37,50,34,21,20,21,60,50,34.75,35.5,139,142
11,32,28,51,30,24,68,19,35,28,19,51,68,35.25,36.5,141,146
12,33,24,27,58,30,13,39,62,24,13,58,62,35.5,36.0,142,144
13,51,39,26,28,20,51,27,40,26,20,51,51,36.0,34.5,144,138
14,25,35,40,48,24,32,46,37,25,24,48,46,37.0,34.75,148,139
15,33,46,46,23,41,23,55,25,23,23,46,55,37.0,36.0,148,144
16,45,29,32,34,32,49,28,39,29,28,45,49,35.0,37.0,140,148
17,39,43,21,31,32,38,50,23,21,23,43,50,33.5,35.75,134,143
18,27,31,49,40,34,30,46,29,27,29,49,46,36.75,34.75,147,139
19,43,31,40,27,38,41,37,27,27,27,43,41,35.25,35.75,141,143
20,34,24,48,41,41,34,32,40,24,32,48,41,36.75,36.75,147,147
21,47,35,33,29,34,23,56,35,29,23,47,56,36.0,37.0,144,148
22,40,24,51,28,27,20,38,55,24,20,51,55,35.75,35.0,143,140
23,35,29,38,41,39,37,40,28,29,28,41,40,35.75,36.0,143,144
24,42,18,29,50,25,32,46,44,18,25,50,46,34.75,36.75,139,147
25,43,13,51,30,25,35,46,36,13,25,51,46,34.25,35.5,137,142
26,25,29,46,44,16,42,34,46,25,16,46,46,36.0,34.5,144,138
27,42,22,38,36,38,31,37,36,22,31,42,38,34.5,35.5,138,142
28,38,33,43,34,36,50,33,24,33,24,43,50,37.0,35.75,148,143
29,38,40,39,24,26,30,35,53,24,26,40,53,35.25,36.0,141,144
30,45,29,22,48,42,22,21,54,22,21,48,54,36.0,34.75,144,139
31,36,28,48,31,37,29,41,27,28,27,48,41,35.75,33.5,143,134
32,39,41,34,26,35,37,40,27,26,27,41,40,35.0,34.75,140,139
33,34,54,31,26,22,53,26,36,26,22,54,53,36.25,34.25,145,137
34,42,28,36,40,39,42,34,29,28,29,42,42,36.5,36.0,146,144
35,26,42,45,33,25,48,44,29,26,25,45,48,36.5,36.5,146,146
36,43,20,32,51,33,55,30,21,20,21,51,55,36.5,34.75,146,139
37,52,28,36,29,17,41,44,38,28,17,52,44,36.25,35.0,145,140
38,46,19,48,33,28,27,35,49,19,27,48,49,36.5,34.75,146,139
39,20,17,18,53,21,37,52,34,17,21,53,52,27.0,36.0,108,144
40,31,31,43,41,42,46,28,30,31,28,43,46,36.5,36.5,146,146
41,31,45,28,34,41,38,28,35,28,28,45,41,34.5,35.5,138,142
42,24,38,64,18,39,39,45,20,18,20,64,45,36.0,35.75,144,143
43,25,36,34,50,35,29,41,41,25,29,50,41,36.25,36.5,145,146
44,30,22,45,40,22,35,37,52,22,22,45,52,34.25,36.5,137,146
45,37,31,40,38,27,31,40,47,31,27,40,47,36.5,36.25,146,145
46,29,30,44,37,38,25,27,40,29,25,44,40,35.0,32.5,140,130
47,40,16,41,41,43,23,31,50,16,23,41,50,34.5,36.75,138,147
48,25,52,46,21,37,38,39,34,21,34,52,39,36.0,37.0,144,148
49,50,27,27,42,33,38,50,23,27,23,50,50,36.5,36.0,146,144
50,47,32,34,31,36,26,28,37,31,26,47,37,36.0,31.75,144,127
51,30,42,53,22,33,41,21,42,22,21,53,42,36.75,34.25,147,137
52,43,41,28,23,41,47,31,27,23,27,43,47,33.75,36.5,135,146
53,36,37,41,30,47,30,35,34,30,30,41,47,36.0,36.5,144,146
54,52,37,15,37,30,42,45,26,15,26,52,45,35.25,35.75,141,143
55,32,16,56,37,31,38,45,30,16,30,56,45,35.25,36.0,141,144
56,66,23,28,25,20,33,59,33,23,20,66,59,35.5,36.25,142,145
57,34,26,43,41,32,44,32,39,26,32,43,44,36.0,36.75,144,147
58,36,46,44,15,31,28,41,41,15,28,46,41,35.25,35.25,141,141
59,43,35,22,45,48,39,22,32,22,22,45,48,36.25,35.25,145,141
60,49,41,30,25,49,22,27,43,25,22,49,49,36.25,35.25,145,141
61,33,39,48,23,44,26,38,32,23,26,48,44,35.75,35.0,143,140
62,19,30,46,38,39,20,39,47,19,20,46,47,33.25,36.25,133,145
63,38,35,28,45,20,37,44,35,28,20,45,44,36.5,34.0,146,136
64,37,48,36,27,27,22,38,59,27,22,48,59,37.0,36.5,148,146
65,45,32,38,28,31,44,38,35,28,31,45,44,35.75,37.0,143,148
66,39,31,28,32,30,36,35,45,28,30,39,45,32.5,36.5,130,146
67,44,30,43,30,25,53,35,29,30,25,44,53,36.75,35.5,147,142
68,17,38,42,48,32,30,32,52,17,30,48,52,36.25,36.5,145,146
69,30,52,28,33,30,35,25,53,28,25,52,53,35.75,35.75,143,143
70,48,44,26,25,29,35,49,32,25,29,48,49,35.75,36.25,143,145
71,38,34,38,35,28,45,43,27,34,27,38,45,36.25,35.75,145,143
72,32,35,53,19,30,35,40,41,19,30,53,41,34.75,36.5,139,146
73,31,17,45,48,44,26,35,40,17,26,48,44,35.25,36.25,141,145
74,14,65,30,38,38,46,16,45,14,16,65,46,36.75,36.25,147,145
75,44,41,22,30,39,45,36,25,22,25,44,45,34.25,36.25,137,145
76,26,46,50,12,47,35,36,19,12,19,50,47,33.5,34.25,134,137
77,35,38,29,44,25,51,34,34,29,25,44,51,36.5,36.0,146,144
78,34,27,40,41,43,15,45,36,27,15,41,45,35.5,34.75,142,139
79,29,23,43,49,15,38,66,24,23,15,49,66,36.0,35.75,144,143
80,45,34,37,26,43,40,35,20,26,20,45,43,35.5,34.5,142,138
81,43,31,33,39,20,40,43,41,31,20,43,43,36.5,36.0,146,144
82,44,46,25,29,28,30,37,46,25,28,46,46,36.0,35.25,144,141
83,24,49,50,24,29,20,45,53,24,20,50,53,36.75,36.75,147,147
84,31,27,36,44,46,29,49,20,27,20,44,49,34.5,36.0,138,144
85,33,46,36,30,31,47,25,44,30,25,46,47,36.25,36.75,145,147
86,37,29,28,47,33,34,37,42,28,33,47,42,35.25,36.5,141,146
87,35,50,41,19,21,45,29,47,19,21,50,47,36.25,35.5,145,142
88,19,39,28,57,30,27,39,51,19,27,57,51,35.75,36.75,143,147
89,48,26,43,22,36,31,40,38,22,31,48,40,34.75,36.25,139,145
90,22,37,60,21,34,34,28,42,21,28,60,42,35.0,34.5,140,138
91,33,49,22,43,41,55,31,18,22,18,49,55,36.75,36.25,147,145
92,40,29,31,35,46,23,33,42,29,23,40,46,33.75,36.0,135,144
93,38,45,21,35,36,47,22,25,21,22,45,47,34.75,32.5,139,130
94,38,35,37,32,32,37,39,37,32,32,38,39,35.5,36.25,142,145
95,34,32,42,36,36,25,45,36,32,25,42,45,36.0,35.5,144,142
96,33,47,30,30,47,23,57,21,30,21,47,57,35.0,37.0,140,148
97,45,22,48,30,47,26,40,28,22,26,48,47,36.25,35.25,145,141
98,48,39,29,27,26,41,43,29,27,26,48,43,35.75,34.75,143,139
99,31,34,43,39,39,41,44,17,31,17,43,44,36.75,35.25,147,141
