replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,28,26,50,39,46,28,31,41,26,28,50,46,35.75,36.5,143,146
1,44,28,25,45,35,44,32,30,25,30,45,44,35.5,35.25,142,141
2,47,35,17,46,55,18,34,39,17,18,47,55,36.25,36.5,145,146
3,36,34,45,30,37,32,41,34,30,32,45,41,36.25,36.0,145,144
4,37,42,25,37,35,49,35,24,25,24,42,49,35.25,35.75,141,143
5,51,36,27,28,32,34,40,40,27,32,51,40,35.5,36.5,142,146
6,63,23,31,28,43,40,31,31,23,31,63,43,36.25,36.25,145,145
7,36,35,39,35,23,44,34,39,35,23,39,44,36.25,35.0,145,140
8,18,40,51,21,37,31,49,25,18,25,51,49,32.5,35.5,130,142
9,43,35,45,23,47,24,36,37,23,24,45,47,36.5,36.0,146,144
10,58,32,25,31,37,20,49,40,25,20,58,49,36.5,36.5,146,146
11,34,19,47,42,32,37,44,32,19,32,47,44,35.5,36.25,142,145
12,24,33,51,35,32,26,51,34,24,26,51,51,35.75,35.75,143,143
13,45,43,27,28,38,35,40,32,27,32,45,40,35.75,36.25,143,145
14,38,39,27,35,38,40,41,27,27,27,39,41,34.75,36.5,139,146
15,31,23,48,44,21,38,48,39,23,21,48,48,36.5,36.5,146,146
16,24,56,37,27,30,42,40,34,24,30,56,42,36.0,36.5,144,146
17,30,33,39,42,36,27,43,38,30,27,42,43,36.0,36.0,144,144
18,46,35,30,31,45,18,47,32,30,18,46,47,35.5,35.5,142,142
19,36,26,46,37,27,43,27,40,26,27,46,43,36.25,34.25,145,137
20,37,42,32,35,35,33,39,38,32,33,42,39,36.5,36.25,146,145
21,36,56,18,33,46,35,40,22,18,22,56,46,35.75,35.75,143,143
22,36,27,48,34,26,31,48,40,27,26,48,48,36.25,36.25,145,145
23,39,47,36,15,24,43,38,40,15,24,47,43,34.25,36.25,137,145
24,39,28,34,42,27,54,31,32,28,27,42,54,35.75,36.0,143,144
25,36,42,36,29,31,32,43,36,29,31,42,43,35.75,35.5,143,142
26,29,30,33,53,42,28,44,27,29,27,53,44,36.25,35.25,145,141
27,44,39,27,34,63,27,34,22,27,22,44,63,36.0,36.5,144,146
28,41,38,30,36,42,40,31,24,30,24,41,42,36.25,34.25,145,137
29,35,38,33,40,30,35,37,43,33,30,40,43,36.5,36.25,146,145
30,35,34,57,19,31,44,42,28,19,28,57,44,36.25,36.25,145,145
31,35,36,40,34,34,48,27,36,34,27,40,48,36.25,36.25,145,145
32,23,38,32,52,36,29,38,40,23,29,52,40,36.25,35.75,145,143
33,45,38,28,34,39,53,20,30,28,20,45,53,36.25,35.5,145,142
34,42,33,30,37,35,45,37,29,30,29,42,45,35.5,36.5,142,146
35,31,31,60,24,27,52,36,29,24,27,60,52,36.5,36.0,146,144
36,23,25,50,43,33,34,31,47,23,31,50,47,35.25,36.25,141,145
37,36,33,34,42,45,19,39,42,33,19,42,45,36.25,36.25,145,145
38,23,33,38,48,31,33,34,47,23,31,48,47,35.5,36.25,142,145
39,37,31,36,42,23,41,32,50,31,23,42,50,36.5,36.5,146,146
40,26,19,40,57,43,36,32,32,19,32,57,43,35.5,35.75,142,143
41,27,39,39,40,32,37,37,38,27,32,40,38,36.25,36.0,145,144
42,25,35,40,46,44,34,54,13,25,13,46,54,36.5,36.25,146,145
43,21,44,33,47,30,40,48,24,21,24,47,48,36.25,35.5,145,142
44,46,30,41,27,38,36,42,29,27,29,46,42,36.0,36.25,144,145
45,30,30,31,53,39,44,28,32,30,28,53,44,36.0,35.75,144,143
46,25,47,41,32,21,25,37,59,25,21,47,59,36.25,35.5,145,142
47,35,26,37,44,27,21,38,59,26,21,44,59,35.5,36.25,142,145
48,41,33,43,29,32,48,26,39,29,26,43,48,36.5,36.25,146,145
49,22,25,53,45,48,34,35,26,22,26,53,48,36.25,35.75,145,143
50,32,52,23,37,50,35,23,38,23,23,52,50,36.0,36.5,144,146
51,29,53,29,35,28,47,38,30,29,28,53,47,36.5,35.75,146,143
52,36,30,36,43,31,39,42,34,30,31,43,42,36.25,36.5,145,146
53,36,31,42,31,21,60,33,26,31,21,42,60,35.0,35.0,140,140
54,32,41,26,47,42,35,31,36,26,31,47,42,36.5,36.0,146,144
55,39,55,25,26,44,38,13,47,25,13,55,47,36.25,35.5,145,142
56,40,28,30,36,33,47,38,28,28,28,40,47,33.5,36.5,134,146
57,38,43,37,23,35,33,38,40,23,33,43,40,35.25,36.5,141,146
58,29,46,42,27,32,27,52,31,27,27,46,52,36.0,35.5,144,142
59,38,41,41,26,41,33,35,32,26,32,41,41,36.5,35.25,146,141
60,26,64,33,22,37,31,40,36,22,31,64,40,36.25,36.0,145,144
61,33,48,32,32,39,49,16,41,32,16,48,49,36.25,36.25,145,145
62,19,32,50,44,37,35,48,26,19,26,50,48,36.25,36.5,145,146
63,49,32,35,25,29,34,43,38,25,29,49,43,35.25,36.0,141,144
64,31,32,41,30,42,26,39,35,30,26,41,42,33.5,35.5,134,142
65,47,34,29,34,31,30,43,42,29,30,47,43,36.0,36.5,144,146
66,39,36,28,43,28,58,30,25,28,25,43,58,36.5,35.25,146,141
67,36,39,36,31,36,49,25,35,31,25,39,49,35.5,36.25,142,145
68,49,36,40,19,49,28,42,25,19,25,49,49,36.0,36.0,144,144
