replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,9,10,9,9,38,40,33,37,9,33,10,40,9.25,37.0,37,148
1,9,10,9,9,35,40,37,33,9,33,10,40,9.25,36.25,37,145
2,9,10,9,9,36,33,35,34,9,33,10,36,9.25,34.5,37,138
3,9,10,9,9,36,35,38,35,9,35,10,38,9.25,36.0,37,144
4,9,10,9,9,41,35,35,37,9,35,10,41,9.25,37.0,37,148
5,9,10,9,9,36,36,32,30,9,30,10,36,9.25,33.5,37,134
6,9,10,9,9,39,34,35,40,9,34,10,40,9.25,37.0,37,148
7,9,10,9,9,35,39,33,38,9,33,10,39,9.25,36.25,37,145
8,9,10,9,9,39,38,37,34,9,34,10,39,9.25,37.0,37,148
9,9,10,9,9,35,37,32,40,9,32,10,40,9.25,36.0,37,144
10,9,10,9,9,37,38,35,35,9,35,10,38,9.25,36.25,37,145
11,9,10,9,9,37,36,32,38,9,32,10,38,9.25,35.75,37,143
12,9,10,9,9,42,35,31,40,9,31,10,42,9.25,37.0,37,148
13,9,10,9,9,34,41,37,33,9,33,10,41,9.25,36.25,37,145
14,9,10,9,9,39,38,37,34,9,34,10,39,9.25,37.0,37,148
15,9,10,9,9,38,40,34,36,9,34,10,40,9.25,37.0,37,148
16,9,10,9,9,37,40,33,38,9,33,10,40,9.25,37.0,37,148
17,9,10,9,9,38,38,35,37,9,35,10,38,9.25,37.0,37,148
18,9,10,9,9,39,34,39,36,9,34,10,39,9.25,37.0,37,148
19,9,10,9,9,37,38,40,33,9,33,10,40,9.25,37.0,37,148
20,9,10,9,9,38,35,38,32,9,32,10,38,9.25,35.75,37,143
21,9,10,9,9,35,40,33,37,9,33,10,40,9.25,36.25,37,145
22,9,10,9,9,37,39,33,39,9,33,10,39,9.25,37.0,37,148
23,9,10,9,9,37,37,37,33,9,33,10,37,9.25,36.0,37,144
24,9,10,9,9,36,33,35,36,9,33,10,36,9.25,35.0,37,140
25,9,10,9,9,31,38,33,35,9,31,10,38,9.25,34.25,37,137
26,9,10,9,9,37,35,38,38,9,35,10,38,9.25,37.0,37,148
27,9,10,9,9,36,39,38,35,9,35,10,39,9.25,37.0,37,148
28,9,10,9,9,35,40,34,39,9,34,10,40,9.25,37.0,37,148
29,9,10,9,9,35,37,36,36,9,35,10,37,9.25,36.0,37,144
30,9,10,9,9,44,37,30,33,9,30,10,44,9.25,36.0,37,144
31,9,10,9,9,39,37,33,39,9,33,10,39,9.25,37.0,37,148
32,9,10,9,9,32,38,37,35,9,32,10,38,9.25,35.5,37,142
33,9,10,9,9,30,33,26,29,9,26,10,33,9.25,29.5,37,118
34,9,10,9,9,34,39,35,37,9,34,10,39,9.25,36.25,37,145
35,9,10,9,9,35,34,33,40,9,33,10,40,9.25,35.5,37,142
36,9,10,9,9,40,33,32,37,9,32,10,40,9.25,35.5,37,142
37,9,10,9,9,35,37,32,33,9,32,10,37,9.25,34.25,37,137
38,9,10,9,9,36,43,33,33,9,33,10,43,9.25,36.25,37,145
39,9,10,9,9,38,36,36,38,9,36,10,38,9.25,37.0,37,148
40,9,10,9,9,41,39,32,36,9,32,10,41,9.25,37.0,37,148
41,9,10,9,9,35,36,39,34,9,34,10,39,9.25,36.0,37,144
42,9,10,9,9,40,32,32,32,9,32,10,40,9.25,34.0,37,136
43,9,10,9,9,35,38,35,37,9,35,10,38,9.25,36.25,37,145
44,9,10,9,9,36,38,36,38,9,36,10,38,9.25,37.0,37,148
45,9,10,9,9,32,37,41,38,9,32,10,41,9.25,37.0,37,148
46,9,10,9,9,34,36,37,38,9,34,10,38,9.25,36.25,37,145
47,9,10,9,9,35,40,38,35,9,35,10,40,9.25,37.0,37,148
48,9,10,9,9,39,37,38,34,9,34,10,39,9.25,37.0,37,148
49,9,10,9,9,38,40,36,34,9,34,10,40,9.25,37.0,37,148
50,9,10,9,9,36,37,37,38,9,36,10,38,9.25,37.0,37,148
51,9,10,9,9,36,36,35,39,9,35,10,39,9.25,36.5,37,146
52,9,10,9,9,36,38,33,35,9,33,10,38,9.25,35.5,37,142
53,9,10,9,9,35,42,35,36,9,35,10,42,9.25,37.0,37,148
54,9,10,9,9,41,35,36,36,9,35,10,41,9.25,37.0,37,148
55,9,10,9,9,36,42,35,35,9,35,10,42,9.25,37.0,37,148
56,9,10,9,9,37,37,36,38,9,36,10,38,9.25,37.0,37,148
57,9,10,9,9,36,40,34,38,9,34,10,40,9.25,37.0,37,148
58,9,10,9,9,36,40,35,37,9,35,10,40,9.25,37.0,37,148
59,9,10,9,9,36,34,32,33,9,32,10,36,9.25,33.75,37,135
60,9,10,9,9,40,37,35,36,9,35,10,40,9.25,37.0,37,148
61,9,10,9,9,35,37,36,33,9,33,10,37,9.25,35.25,37,141
62,9,10,9,9,37,37,36,38,9,36,10,38,9.25,37.0,37,148
63,9,10,9,9,32,36,32,36,9,32,10,36,9.25,34.0,37,136
64,9,10,9,9,32,38,37,37,9,32,10,38,9.25,36.0,37,144
65,9,10,9,9,38,38,36,36,9,36,10,38,9.25,37.0,37,148
66,9,10,9,9,28,31,31,29,9,28,10,31,9.25,29.75,37,119
67,9,10,9,9,43,37,31,37,9,31,10,43,9.25,37.0,37,148
68,9,10,9,9,32,37,28,34,9,28,10,37,9.25,32.75,37,131
69,9,10,9,9,26,31,29,30,9,26,10,31,9.25,29.0,37,116
70,9,10,9,9,39,39,35,35,9,35,10,39,9.25,37.0,37,148
71,9,10,9,9,35,36,35,29,9,29,10,36,9.25,33.75,37,135
72,9,10,9,9,38,36,36,33,9,33,10,38,9.25,35.75,37,143
73,9,10,9,9,38,33,40,37,9,33,10,40,9.25,37.0,37,148
74,9,10,9,9,41,38,34,35,9,34,10,41,9.25,37.0,37,148
75,9,10,9,9,36,41,38,33,9,33,10,41,9.25,37.0,37,148
76,9,10,9,9,39,36,33,35,9,33,10,39,9.25,35.75,37,143
77,9,10,9,9,35,38,39,36,9,35,10,39,9.25,37.0,37,148
78,9,10,9,9,37,39,34,38,9,34,10,39,9.25,37.0,37,148
79,9,10,9,9,36,39,37,36,9,36,10,39,9.25,37.0,37,148
80,9,10,9,9,41,37,33,36,9,33,10,41,9.25,36.75,37,147
81,9,10,9,9,41,38,30,39,9,30,10,41,9.25,37.0,37,148
82,9,10,9,9,34,40,36,38,9,34,10,40,9.25,37.0,37,148
83,9,10,9,9,33,39,37,39,9,33,10,39,9.25,37.0,37,148
84,9,10,9,9,35,40,36,37,9,35,10,40,9.25,37.0,37,148
85,9,10,9,9,34,39,35,36,9,34,10,39,9.25,36.0,37,144
86,9,10,9,9,34,38,38,35,9,34,10,38,9.25,36.25,37,145
87,9,10,9,9,38,37,36,37,9,36,10,38,9.25,37.0,37,148
88,9,10,9,9,38,35,39,36,9,35,10,39,9.25,37.0,37,148
89,9,10,9,9,39,39,34,33,9,33,10,39,9.25,36.25,37,145
