replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,24,42,40,38,45,30,43,24,24,24,42,45,36.0,35.5,144,142
1,18,50,36,37,37,37,24,43,18,24,50,43,35.25,35.25,141,141
2,29,32,56,27,28,45,34,37,27,28,56,45,36.0,36.0,144,144
3,38,38,38,29,48,26,40,30,29,26,38,48,35.75,36.0,143,144
4,23,38,44,39,39,37,33,30,23,30,44,39,36.0,34.75,144,139
5,40,28,48,27,28,31,37,47,27,28,48,47,35.75,35.75,143,143
6,43,30,38,28,37,34,36,37,28,34,43,37,34.75,36.0,139,144
7,21,35,34,54,40,23,38,40,21,23,54,40,36.0,35.25,144,141
8,44,28,32,39,27,50,29,36,28,27,44,50,35.75,35.5,143,142
9,26,36,39,40,34,20,38,49,26,20,40,49,35.25,35.25,141,141
10,10,38,60,35,23,42,47,30,10,23,60,47,35.75,35.5,143,142
11,26,57,32,28,35,26,48,35,26,26,57,48,35.75,36.0,143,144
12,57,25,41,20,33,28,37,38,20,28,57,38,35.75,34.0,143,136
13,43,34,34,31,42,29,34,37,31,29,43,42,35.5,35.5,142,142
14,38,34,37,35,39,34,27,44,34,27,38,44,36.0,36.0,144,144
15,33,37,37,37,34,41,37,29,33,29,37,41,36.0,35.25,144,141
16,26,28,48,40,25,54,35,24,26,24,48,54,35.5,34.5,142,138
17,30,48,39,25,21,52,39,29,25,21,48,52,35.5,35.25,142,141
18,32,37,42,30,21,36,48,36,30,21,42,48,35.25,35.25,141,141
19,34,35,34,37,42,49,28,25,34,25,37,49,35.0,36.0,140,144
20,21,45,31,42,14,50,43,37,21,14,45,50,34.75,36.0,139,144
21,28,60,26,29,40,24,37,43,26,24,60,43,35.75,36.0,143,144
22,34,24,26,56,24,27,53,38,24,24,56,53,35.0,35.5,140,142
23,22,39,33,47,21,40,41,40,22,21,47,41,35.25,35.5,141,142
24,47,26,35,34,34,23,36,50,26,23,47,50,35.5,35.75,142,143
25,33,25,42,44,40,25,34,36,25,25,44,40,36.0,33.75,144,135
26,34,26,44,38,44,27,36,37,26,27,44,44,35.5,36.0,142,144
27,31,23,48,40,54,13,46,29,23,13,48,54,35.5,35.5,142,142
28,21,42,50,28,31,36,28,48,21,28,50,48,35.25,35.75,141,143
29,35,31,34,43,13,52,43,28,31,13,43,52,35.75,34.0,143,136
30,26,45,44,29,38,53,29,24,26,24,45,53,36.0,36.0,144,144
31,28,44,48,24,29,60,28,22,24,22,48,60,36.0,34.75,144,139
32,29,43,38,33,57,31,25,31,29,25,43,57,35.75,36.0,143,144
33,21,46,32,35,39,25,45,35,21,25,46,45,33.5,36.0,134,144
34,25,52,37,27,28,33,41,41,25,28,52,41,35.25,35.75,141,143
35,28,37,42,36,39,30,35,40,28,30,42,40,35.75,36.0,143,144
36,27,33,49,32,31,34,30,49,27,30,49,49,35.25,36.0,141,144
37,47,30,27,37,33,44,40,24,27,24,47,44,35.25,35.25,141,141
38,24,41,40,39,37,46,26,35,24,26,41,46,36.0,36.0,144,144
39,51,27,28,33,30,37,41,35,27,30,51,41,34.75,35.75,139,143
40,31,17,36,58,27,33,52,31,17,27,58,52,35.5,35.75,142,143
41,40,29,46,27,30,53,38,22,27,22,46,53,35.5,35.75,142,143
42,33,34,40,37,38,41,30,35,33,30,40,41,36.0,36.0,144,144
43,38,34,39,33,44,34,44,20,33,20,39,44,36.0,35.5,144,142
44,24,44,32,43,43,45,23,27,24,23,44,45,35.75,34.5,143,138
45,32,39,39,29,15,47,43,35,29,15,39,47,34.75,35.0,139,140
46,35,39,19,44,39,35,31,36,19,31,44,39,34.25,35.25,137,141
47,43,44,25,28,36,35,38,34,25,34,44,38,35.0,35.75,140,143
48,35,27,38,43,52,28,27,31,27,27,43,52,35.75,34.5,143,138
49,28,20,49,39,34,23,33,51,20,23,49,51,34.0,35.25,136,141
50,36,51,35,21,31,48,35,30,21,30,51,48,35.75,36.0,143,144
51,29,37,45,30,34,45,28,36,29,28,45,45,35.25,35.75,141,143
52,45,30,27,42,32,59,19,33,27,19,45,59,36.0,35.75,144,143
53,27,35,29,52,40,32,27,44,27,27,52,44,35.75,35.75,143,143
54,65,25,32,21,36,23,33,49,21,23,65,49,35.75,35.25,143,141
55,41,36,39,24,42,31,23,47,24,23,41,47,35.0,35.75,140,143
56,33,38,39,33,31,49,32,31,33,31,39,49,35.75,35.75,143,143
57,34,30,30,50,29,35,43,36,30,29,50,43,36.0,35.75,144,143
58,35,26,37,45,32,43,31,36,26,31,45,43,35.75,35.5,143,142
59,38,50,31,21,46,36,27,34,21,27,50,46,35.0,35.75,140,143
60,44,32,36,30,36,40,30,37,30,30,44,40,35.5,35.75,142,143
61,22,45,38,36,46,25,45,27,22,25,45,46,35.25,35.75,141,143
62,43,39,28,34,31,38,31,43,28,31,43,43,36.0,35.75,144,143
63,27,54,33,28,44,31,23,46,27,23,54,46,35.5,36.0,142,144
64,22,41,46,27,12,49,28,49,22,12,46,49,34.0,34.5,136,138
65,28,24,43,46,32,39,21,50,24,21,46,50,35.25,35.5,141,142
66,33,30,43,37,54,27,28,34,30,27,43,54,35.75,35.75,143,143
67,25,34,28,53,39,53,25,25,25,25,53,53,35.0,35.5,140,142
68,37,36,27,44,37,31,33,42,27,31,44,42,36.0,35.75,144,143
69,39,39,29,35,31,44,43,26,29,26,39,44,35.5,36.0,142,144
70,50,41,23,29,45,27,43,28,23,27,50,45,35.75,35.75,143,143
71,39,36,37,27,30,36,39,38,27,30,39,39,34.75,35.75,139,143
72,49,34,24,37,35,24,43,40,24,24,49,43,36.0,35.5,144,142
73,26,32,41,44,34,46,30,33,26,30,44,46,35.75,35.75,143,143
74,43,39,29,27,31,39,30,41,27,30,43,41,34.5,35.25,138,141
75,28,42,33,41,37,43,30,33,28,30,42,43,36.0,35.75,144,143
76,38,37,18,50,23,23,60,37,18,23,50,60,35.75,35.75,143,143
77,28,41,46,29,25,43,36,39,28,25,46,43,36.0,35.75,144,143
78,31,38,38,37,48,34,38,23,31,23,38,48,36.0,35.75,144,143
79,53,14,54,21,32,30,32,47,14,30,54,47,35.5,35.25,142,141
80,40,35,23,46,35,37,25,47,23,25,46,47,36.0,36.0,144,144
81,49,29,35,30,44,44,30,26,29,26,49,44,35.75,36.0,143,144
82,37,46,35,23,36,39,36,32,23,32,46,39,35.25,35.75,141,143
83,39,23,34,45,39,37,28,39,23,28,45,39,35.25,35.75,141,143
84,28,31,47,38,43,19,32,47,28,19,47,47,36.0,35.25,144,141
85,30,39,32,41,42,26,24,46,30,24,41,46,35.5,34.5,142,138
86,38,34,36,34,44,40,50,8,34,8,38,50,35.5,35.5,142,142
87,39,32,23,49,36,33,25,48,23,25,49,48,35.75,35.5,143,142
88,38,39,32,35,34,28,45,34,32,28,39,45,36.0,35.25,144,141
89,46,25,39,33,42,43,34,24,25,24,46,43,35.75,35.75,143,143
90,31,36,47,29,34,39,32,38,29,32,47,39,35.75,35.75,143,143
91,45,32,28,39,35,30,50,23,28,23,45,50,36.0,34.5,144,138
92,29,38,46,31,27,40,35,42,29,27,46,42,36.0,36.0,144,144
93,37,28,42,32,36,42,18,47,28,18,42,47,34.75,35.75,139,143
94,45,33,25,41,42,37,30,33,25,30,45,42,36.0,35.5,144,142
95,13,26,72,30,36,44,25,39,13,25,72,44,35.25,36.0,141,144
96,46,46,25,26,36,51,22,28,25,22,46,51,35.75,34.25,143,137
97,20,35,37,52,38,57,20,29,20,20,52,57,36.0,36.0,144,144
98,37,32,29,45,26,46,25,43,29,25,45,46,35.75,35.0,143,140
99,47,22,43,28,32,32,36,43,22,32,47,43,35.0,35.75,140,143
