replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,23,39,40,38,37,26,49,35,23,26,40,49,35.0,36.75,140,147
1,38,27,33,50,36,24,69,17,27,17,50,69,37.0,36.5,148,146
2,23,39,42,28,29,35,28,54,23,28,42,54,33.0,36.5,132,146
3,38,42,41,27,45,39,30,34,27,30,42,45,37.0,37.0,148,148
4,44,25,34,43,37,42,30,40,25,30,44,42,36.5,37.25,146,149
5,46,38,23,40,44,18,44,40,23,18,46,44,36.75,36.5,147,146
6,28,37,43,40,46,30,40,30,28,30,43,46,37.0,36.5,148,146
7,33,39,34,43,60,28,21,38,33,21,43,60,37.25,36.75,149,147
8,35,27,37,49,39,25,40,45,27,25,49,45,37.0,37.25,148,149
9,40,36,32,37,46,20,37,44,32,20,40,46,36.25,36.75,145,147
10,30,41,35,38,31,24,34,54,30,24,41,54,36.0,35.75,144,143
11,33,39,40,34,41,31,44,33,33,31,40,44,36.5,37.25,146,149
12,51,25,45,26,42,13,48,42,25,13,51,48,36.75,36.25,147,145
13,30,33,43,42,42,23,35,47,30,23,43,47,37.0,36.75,148,147
14,32,19,54,41,39,29,50,31,19,29,54,50,36.5,37.25,146,149
15,38,60,32,15,43,29,33,43,15,29,60,43,36.25,37.0,145,148
16,52,29,42,26,39,35,48,25,26,25,52,48,37.25,36.75,149,147
17,34,47,15,49,35,43,44,26,15,26,49,44,36.25,37.0,145,148
18,19,34,42,50,50,24,47,23,19,23,50,50,36.25,36.0,145,144
19,27,47,38,34,40,25,39,44,27,25,47,44,36.5,37.0,146,148
20,42,45,26,31,21,35,40,52,26,21,45,52,36.0,37.0,144,148
21,31,28,45,43,37,37,24,49,28,24,45,49,36.75,36.75,147,147
22,30,27,46,45,38,13,51,39,27,13,46,51,37.0,35.25,148,141
23,38,25,40,45,11,53,42,42,25,11,45,53,37.0,37.0,148,148
24,41,49,25,33,41,39,31,38,25,31,49,41,37.0,37.25,148,149
25,35,46,32,34,48,33,21,47,32,21,46,48,36.75,37.25,147,149
26,40,18,57,33,40,29,42,37,18,29,57,42,37.0,37.0,148,148
27,38,30,48,32,35,33,47,34,30,33,48,47,37.0,37.25,148,149
28,31,58,29,29,28,39,48,34,29,28,58,48,36.75,37.25,147,149
29,40,30,37,42,28,35,42,43,30,28,42,43,37.25,37.0,149,148
30,43,35,35,33,34,43,41,30,33,30,43,43,36.5,37.0,146,148
31,34,53,37,24,46,25,34,42,24,25,53,46,37.0,36.75,148,147
32,61,37,30,17,23,45,49,30,17,23,61,49,36.25,36.75,145,147
33,35,18,39,53,32,45,32,40,18,32,53,45,36.25,37.25,145,149
34,27,43,44,35,42,31,33,43,27,31,44,43,37.25,37.25,149,149
35,37,24,40,47,27,36,50,30,24,27,47,50,37.0,35.75,148,143
36,25,48,50,25,41,27,49,32,25,27,50,49,37.0,37.25,148,149
37,23,34,44,46,17,41,29,61,23,17,46,61,36.75,37.0,147,148
38,35,42,33,39,36,49,35,24,33,24,42,49,37.25,36.0,149,144
39,49,24,40,36,48,20,42,34,24,20,49,48,37.25,36.0,149,144
40,30,21,51,45,47,24,47,27,21,24,51,47,36.75,36.25,147,145
41,35,49,28,34,46,32,40,30,28,30,49,46,36.5,37.0,146,148
42,19,41,37,51,42,42,34,29,19,29,51,42,37.0,36.75,148,147
43,34,35,35,43,35,39,36,34,34,34,43,39,36.75,36.0,147,144
44,32,38,36,42,35,20,51,41,32,20,42,51,37.0,36.75,148,147
45,34,55,21,39,36,30,37,43,21,30,55,43,37.25,36.5,149,146
46,52,24,43,29,53,17,38,40,24,17,52,53,37.0,37.0,148,148
47,30,41,42,31,49,21,44,35,30,21,42,49,36.0,37.25,144,149
48,32,52,34,28,46,39,35,26,28,26,52,46,36.5,36.5,146,146
49,48,40,31,29,44,44,23,38,29,23,48,44,37.0,37.25,148,149
50,38,19,45,46,39,32,39,38,19,32,46,39,37.0,37.0,148,148
51,41,21,40,46,34,32,43,38,21,32,46,43,37.0,36.75,148,147
52,26,46,36,41,47,32,21,44,26,21,46,47,37.25,36.0,149,144
53,52,43,34,20,28,41,37,40,20,28,52,41,37.25,36.5,149,146
54,44,16,42,47,40,27,42,37,16,27,47,42,37.25,36.5,149,146
55,42,25,37,40,29,47,34,39,25,29,42,47,36.0,37.25,144,149
56,37,55,23,29,41,13,50,42,23,13,55,50,36.0,36.5,144,146
57,52,41,31,24,45,30,50,24,24,24,52,50,37.0,37.25,148,149
58,33,33,41,41,26,29,51,42,33,26,41,51,37.0,37.0,148,148
59,33,53,37,24,52,28,26,41,24,26,53,52,36.75,36.75,147,147
60,39,28,41,41,25,44,36,43,28,25,41,44,37.25,37.0,149,148
61,36,48,29,33,31,43,38,36,29,31,48,43,36.5,37.0,146,148
62,36,30,37,46,50,25,27,43,30,25,46,50,37.25,36.25,149,145
63,41,29,49,28,50,32,26,39,28,26,49,50,36.75,36.75,147,147
64,52,24,34,34,14,44,58,32,24,14,52,58,36.0,37.0,144,148
65,30,27,44,46,25,50,42,31,27,25,46,50,36.75,37.0,147,148
66,42,32,39,33,34,44,47,22,32,22,42,47,36.5,36.75,146,147
67,31,45,21,50,44,35,38,26,21,26,50,44,36.75,35.75,147,143
68,67,26,35,21,40,32,33,42,21,32,67,42,37.25,36.75,149,147
69,32,40,39,38,44,26,43,35,32,26,40,44,37.25,37.0,149,148
70,43,28,45,33,31,17,54,46,28,17,45,54,37.25,37.0,149,148
71,32,31,45,41,46,28,48,27,31,27,45,48,37.25,37.25,149,149
72,46,34,45,24,34,39,55,19,24,19,46,55,37.25,36.75,149,147
73,28,37,40,43,43,29,53,21,28,21,43,53,37.0,36.5,148,146
74,39,21,39,49,27,54,35,31,21,27,49,54,37.0,36.75,148,147
75,34,39,36,40,46,31,39,31,34,31,40,46,37.25,36.75,149,147
76,40,31,24,53,24,30,56,33,24,24,53,56,37.0,35.75,148,143
77,48,28,47,22,21,63,37,28,22,21,48,63,36.25,37.25,145,149
78,26,34,44,43,52,23,28,45,26,23,44,52,36.75,37.0,147,148
79,41,15,55,37,36,27,43,41,15,27,55,43,37.0,36.75,148,147
80,43,32,36,30,36,36,45,30,30,30,43,45,35.25,36.75,141,147
81,31,21,43,53,29,37,31,52,21,29,53,52,37.0,37.25,148,149
82,43,30,56,19,44,37,24,44,19,24,56,44,37.0,37.25,148,149
83,40,39,28,30,34,28,51,35,28,28,40,51,34.25,37.0,137,148
84,49,38,30,28,45,34,24,45,28,24,49,45,36.25,37.0,145,148
85,55,29,37,25,26,36,54,28,25,26,55,54,36.5,36.0,146,144
86,27,47,28,45,45,27,32,43,27,27,47,45,36.75,36.75,147,147
