replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,46,36,34,29,54,19,37,34,29,19,46,54,36.25,36.0,145,144
1,44,42,20,37,33,28,36,49,20,28,44,49,35.75,36.5,143,146
2,31,35,55,26,24,48,22,50,26,22,55,50,36.75,36.0,147,144
3,43,32,40,31,36,45,25,37,31,25,43,45,36.5,35.75,146,143
4,28,28,51,39,47,39,30,28,28,28,51,47,36.5,36.0,146,144
5,34,26,34,48,31,32,43,37,26,31,48,43,35.5,35.75,142,143
6,31,43,33,40,28,29,40,46,31,28,43,46,36.75,35.75,147,143
7,47,15,29,56,40,43,33,28,15,28,56,43,36.75,36.0,147,144
8,38,37,32,37,51,19,36,41,32,19,38,51,36.0,36.75,144,147
9,29,41,35,38,23,42,53,26,29,23,41,53,35.75,36.0,143,144
10,37,30,38,37,36,29,30,48,30,29,38,48,35.5,35.75,142,143
11,43,29,30,38,36,31,42,37,29,31,43,42,35.0,36.5,140,146
12,37,47,30,31,45,30,41,31,30,30,47,45,36.25,36.75,145,147
13,28,45,43,30,33,29,39,45,28,29,45,45,36.5,36.5,146,146
14,50,39,33,25,40,49,22,29,25,22,50,49,36.75,35.0,147,140
15,27,46,57,17,32,41,27,47,17,27,57,47,36.75,36.75,147,147
16,39,53,34,20,24,51,35,35,20,24,53,51,36.5,36.25,146,145
17,41,34,29,42,31,40,39,35,29,31,42,40,36.5,36.25,146,145
18,42,28,33,44,29,35,45,38,28,29,44,45,36.75,36.75,147,147
19,27,43,29,48,23,46,54,23,27,23,48,54,36.75,36.5,147,146
20,44,34,35,32,35,26,50,36,32,26,44,50,36.25,36.75,145,147
21,39,31,34,41,42,35,24,44,31,24,41,44,36.25,36.25,145,145
22,37,40,38,32,41,24,48,27,32,24,40,48,36.75,35.0,147,140
23,42,19,48,36,30,45,29,43,19,29,48,45,36.25,36.75,145,147
24,29,48,39,31,39,26,43,36,29,26,48,43,36.75,36.0,147,144
25,50,38,20,39,40,25,48,32,20,25,50,48,36.75,36.25,147,145
26,25,44,38,37,32,49,28,35,25,28,44,49,36.0,36.0,144,144
27,24,35,38,49,39,25,51,32,24,25,49,51,36.5,36.75,146,147
28,37,28,40,41,35,37,40,33,28,33,41,40,36.5,36.25,146,145
29,48,54,6,37,34,43,36,32,6,32,54,43,36.25,36.25,145,145
30,34,33,34,44,34,37,36,38,33,34,44,38,36.25,36.25,145,145
31,37,17,43,49,36,34,27,50,17,27,49,50,36.5,36.75,146,147
32,38,23,48,37,26,37,33,51,23,26,48,51,36.5,36.75,146,147
33,28,35,55,26,22,43,42,40,26,22,55,43,36.0,36.75,144,147
34,26,43,23,54,47,46,32,18,23,18,54,47,36.5,35.75,146,143
35,31,36,37,39,50,24,42,31,31,24,39,50,35.75,36.75,143,147
36,43,38,34,31,26,25,46,45,31,25,43,46,36.5,35.5,146,142
37,41,36,35,31,27,22,54,43,31,22,41,54,35.75,36.5,143,146
38,28,33,42,42,43,36,41,26,28,26,42,43,36.25,36.5,145,146
39,39,53,12,42,45,38,41,23,12,23,53,45,36.5,36.75,146,147
40,48,23,30,42,33,37,40,36,23,33,48,40,35.75,36.5,143,146
41,27,44,39,37,35,34,38,35,27,34,44,38,36.75,35.5,147,142
42,34,47,22,42,31,40,31,42,22,31,47,42,36.25,36.0,145,144
43,43,28,35,40,30,27,46,43,28,27,43,46,36.5,36.5,146,146
44,28,26,56,35,51,31,30,35,26,30,56,51,36.25,36.75,145,147
45,32,52,28,34,41,31,39,36,28,31,52,41,36.5,36.75,146,147
46,42,23,28,53,36,52,15,39,23,15,53,52,36.5,35.5,146,142
47,21,37,41,46,40,41,30,35,21,30,46,41,36.25,36.5,145,146
48,37,48,26,34,32,38,40,36,26,32,48,40,36.25,36.5,145,146
49,33,47,33,27,28,38,29,52,27,28,47,52,35.0,36.75,140,147
50,41,32,31,43,27,21,57,41,31,21,43,57,36.75,36.5,147,146
51,25,39,33,50,21,41,34,50,25,21,50,50,36.75,36.5,147,146
52,39,37,34,35,33,22,49,42,34,22,39,49,36.25,36.5,145,146
53,24,46,40,36,40,33,42,32,24,32,46,42,36.5,36.75,146,147
54,31,42,31,42,30,38,22,53,31,22,42,53,36.5,35.75,146,143
55,40,32,41,34,27,26,33,60,32,26,41,60,36.75,36.5,147,146
56,36,36,51,22,56,26,41,23,22,23,51,56,36.25,36.5,145,146
57,49,35,26,36,49,26,33,38,26,26,49,49,36.5,36.5,146,146
58,45,33,27,42,41,39,44,22,27,22,45,44,36.75,36.5,147,146
59,33,30,32,47,31,55,41,15,30,15,47,55,35.5,35.5,142,142
60,20,45,46,36,41,30,36,36,20,30,46,41,36.75,35.75,147,143
61,28,39,29,51,28,38,35,42,28,28,51,42,36.75,35.75,147,143
62,50,33,28,26,35,33,41,37,26,33,50,41,34.25,36.5,137,146
63,35,38,53,19,45,26,25,48,19,25,53,48,36.25,36.0,145,144
64,28,47,26,44,46,27,41,27,26,27,47,46,36.25,35.25,145,141
65,31,45,39,30,42,25,37,43,30,25,45,43,36.25,36.75,145,147
66,27,42,35,41,34,17,36,58,27,17,42,58,36.25,36.25,145,145
67,46,33,17,50,54,26,30,37,17,26,50,54,36.5,36.75,146,147
68,29,45,44,29,34,46,38,28,29,28,45,46,36.75,36.5,147,146
69,46,38,23,39,25,23,41,53,23,23,46,53,36.5,35.5,146,142
70,34,18,37,50,32,36,30,44,18,30,50,44,34.75,35.5,139,142
71,28,25,36,56,43,49,30,25,25,25,56,49,36.25,36.75,145,147
72,40,36,30,41,35,47,21,44,30,21,41,47,36.75,36.75,147,147
73,44,28,31,41,29,50,30,38,28,29,44,50,36.0,36.75,144,147
74,28,36,39,42,34,33,36,42,28,33,42,42,36.25,36.25,145,145
75,46,35,45,21,38,38,36,32,21,32,46,38,36.75,36.0,147,144
76,25,42,47,32,51,30,28,34,25,28,47,51,36.5,35.75,146,143
77,45,43,24,32,23,40,40,43,24,23,45,43,36.0,36.5,144,146
78,49,29,34,34,26,43,43,33,29,26,49,43,36.5,36.25,146,145
79,17,50,46,33,29,33,31,51,17,29,50,51,36.5,36.0,146,144
80,36,39,32,38,35,44,36,32,32,32,39,44,36.25,36.75,145,147
81,33,25,37,50,38,38,27,43,25,27,50,43,36.25,36.5,145,146
82,20,35,33,58,55,27,35,30,20,27,58,55,36.5,36.75,146,147
83,34,38,36,38,24,68,17,31,34,17,38,68,36.5,35.0,146,140
84,36,30,38,42,39,42,23,37,30,23,42,42,36.5,35.25,146,141
85,41,48,19,18,47,28,39,29,18,28,48,47,31.5,35.75,126,143
86,32,46,34,32,48,22,20,54,32,20,46,54,36.0,36.0,144,144
87,27,24,55,40,23,38,47,37,24,23,55,47,36.5,36.25,146,145
88,36,40,40,28,35,40,26,37,28,26,40,40,36.0,34.5,144,138
89,25,28,40,53,32,50,39,21,25,21,53,50,36.5,35.5,146,142
90,44,33,33,35,55,39,19,34,33,19,44,55,36.25,36.75,145,147
91,45,31,36,34,32,41,29,44,31,29,45,44,36.5,36.5,146,146
92,35,35,34,41,46,45,38,18,34,18,41,46,36.25,36.75,145,147
93,35,29,47,36,38,29,61,19,29,19,47,61,36.75,36.75,147,147
94,39,31,39,37,33,53,29,29,31,29,39,53,36.5,36.0,146,144
95,55,33,44,14,21,38,36,50,14,21,55,50,36.5,36.25,146,145
96,19,32,45,51,33,49,15,47,19,15,51,49,36.75,36.0,147,144
97,28,30,40,48,36,34,43,33,28,33,48,43,36.5,36.5,146,146
98,50,29,28,39,32,35,40,37,28,32,50,40,36.5,36.0,146,144
99,22,36,55,32,29,44,37,35,22,29,55,44,36.25,36.25,145,145
