replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,39,30,38,30,52,25,34,25,30,25,39,52,34.25,34.0,137,136
1,27,41,38,32,31,33,33,42,27,31,41,42,34.5,34.75,138,139
2,27,28,46,41,50,11,43,38,27,11,46,50,35.5,35.5,142,142
3,23,53,30,36,32,55,23,31,23,23,53,55,35.5,35.25,142,141
4,29,43,24,44,28,25,46,43,24,25,44,46,35.0,35.5,140,142
5,42,26,36,39,19,50,37,36,26,19,42,50,35.75,35.5,143,142
6,25,52,31,35,38,30,37,36,25,30,52,38,35.75,35.25,143,141
7,37,37,29,38,38,29,51,25,29,25,38,51,35.25,35.75,141,143
8,35,30,32,43,19,40,32,50,30,19,43,50,35.0,35.25,140,141
9,44,28,38,32,20,31,54,36,28,20,44,54,35.5,35.25,142,141
10,27,52,32,30,32,40,29,40,27,29,52,40,35.25,35.25,141,141
11,23,37,42,37,29,40,33,40,23,29,42,40,34.75,35.5,139,142
12,39,51,20,32,30,42,35,35,20,30,51,42,35.5,35.5,142,142
13,35,39,34,34,41,36,32,33,34,32,39,41,35.5,35.5,142,142
14,41,28,36,34,32,45,21,44,28,21,41,45,34.75,35.5,139,142
15,40,37,42,24,63,34,17,25,24,17,42,63,35.75,34.75,143,139
16,31,44,37,31,21,38,36,48,31,21,44,48,35.75,35.75,143,143
17,38,16,36,51,21,35,51,35,16,21,51,51,35.25,35.5,141,142
18,23,27,34,57,38,42,33,28,23,28,57,42,35.25,35.25,141,141
19,34,30,24,48,54,42,9,34,24,9,48,54,34.0,34.75,136,139
20,43,26,36,35,24,37,42,39,26,24,43,42,35.0,35.5,140,142
21,45,38,13,45,30,44,29,39,13,29,45,44,35.25,35.5,141,142
22,23,42,30,40,49,24,33,36,23,24,42,49,33.75,35.5,135,142
23,31,45,24,40,61,26,29,25,24,25,45,61,35.0,35.25,140,141
24,37,51,39,14,32,35,35,38,14,32,51,38,35.25,35.0,141,140
25,28,39,47,21,47,41,24,28,21,24,47,47,33.75,35.0,135,140
26,40,22,43,36,47,35,21,36,22,21,43,47,35.25,34.75,141,139
27,38,18,45,42,46,27,49,20,18,20,45,49,35.75,35.5,143,142
28,31,33,32,43,38,32,35,31,31,31,43,38,34.75,34.0,139,136
29,42,53,24,22,41,36,36,25,22,25,53,41,35.25,34.5,141,138
30,52,26,27,35,45,28,36,28,26,28,52,45,35.0,34.25,140,137
31,52,19,37,32,36,37,36,30,19,30,52,37,35.0,34.75,140,139
32,40,20,45,36,35,18,44,45,20,18,45,45,35.25,35.5,141,142
33,42,51,23,23,24,44,44,26,23,24,51,44,34.75,34.5,139,138
34,38,21,42,42,31,38,21,46,21,21,42,46,35.75,34.0,143,136
35,38,54,8,42,43,31,20,46,8,20,54,46,35.5,35.0,142,140
36,35,50,13,45,51,25,21,40,13,21,50,51,35.75,34.25,143,137
37,26,55,30,30,37,23,17,63,26,17,55,63,35.25,35.0,141,140
38,32,47,17,44,36,51,24,25,17,24,47,51,35.0,34.0,140,136
39,29,25,40,41,37,39,15,47,25,15,41,47,33.75,34.5,135,138
