replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,38,32,39,34,28,45,31,39,32,28,39,45,35.75,35.75,143,143
1,35,31,33,42,32,40,36,37,31,32,42,40,35.25,36.25,141,145
2,27,22,51,40,35,32,39,39,22,32,51,39,35.0,36.25,140,145
3,42,41,27,35,39,34,25,47,27,25,42,47,36.25,36.25,145,145
4,34,26,37,41,33,45,37,30,26,30,41,45,34.5,36.25,138,145
5,37,36,33,38,50,33,29,31,33,29,38,50,36.0,35.75,144,143
6,35,27,49,33,39,41,35,29,27,29,49,41,36.0,36.0,144,144
7,26,61,24,29,31,35,37,38,24,31,61,38,35.0,35.25,140,141
8,39,33,40,27,42,42,20,41,27,20,40,42,34.75,36.25,139,145
9,39,29,47,26,30,43,34,34,26,30,47,43,35.25,35.25,141,141
10,49,25,37,31,37,16,37,44,25,16,49,44,35.5,33.5,142,134
11,34,33,39,38,50,32,27,33,33,27,39,50,36.0,35.5,144,142
12,35,36,32,42,42,42,30,21,32,21,42,42,36.25,33.75,145,135
13,39,31,37,38,29,37,31,45,31,29,39,45,36.25,35.5,145,142
14,26,63,29,27,36,36,38,35,26,35,63,38,36.25,36.25,145,145
15,38,33,36,35,47,20,41,36,33,20,38,47,35.5,36.0,142,144
16,41,40,33,31,55,21,39,27,31,21,41,55,36.25,35.5,145,142
17,33,44,34,33,33,32,41,38,33,32,44,41,36.0,36.0,144,144
18,41,52,24,27,41,31,47,25,24,25,52,47,36.0,36.0,144,144
19,37,26,33,40,43,35,32,35,26,32,40,43,34.0,36.25,136,145
20,38,50,29,26,41,39,42,23,26,23,50,42,35.75,36.25,143,145
21,34,40,35,35,29,27,42,43,34,27,40,43,36.0,35.25,144,141
22,19,27,25,65,30,39,38,36,19,30,65,39,34.0,35.75,136,143
23,30,50,38,22,30,40,34,39,22,30,50,40,35.0,35.75,140,143
24,36,35,40,33,43,42,31,28,33,28,40,43,36.0,36.0,144,144
25,32,43,40,29,34,36,26,49,29,26,43,49,36.0,36.25,144,145
26,33,42,36,32,19,38,53,32,32,19,42,53,35.75,35.5,143,142
27,29,24,35,50,24,47,31,42,24,24,50,47,34.5,36.0,138,144
28,32,23,39,49,33,44,45,20,23,20,49,45,35.75,35.5,143,142
29,29,46,38,29,36,32,40,37,29,32,46,40,35.5,36.25,142,145
30,30,40,43,32,44,22,42,36,30,22,43,44,36.25,36.0,145,144
31,31,50,23,41,31,42,39,31,23,31,50,42,36.25,35.75,145,143
32,43,33,24,44,26,43,31,44,24,26,44,44,36.0,36.0,144,144
33,40,19,39,44,37,37,53,18,19,18,44,53,35.5,36.25,142,145
34,47,27,32,39,33,48,27,34,27,27,47,48,36.25,35.5,145,142
35,57,37,29,22,32,33,46,34,22,32,57,46,36.25,36.25,145,145
36,41,25,37,42,31,23,46,43,25,23,42,46,36.25,35.75,145,143
37,46,38,16,44,38,25,38,44,16,25,46,44,36.0,36.25,144,145
