replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,47,44,39,18,27,21,44,56,18,21,47,56,37.0,37.0,148,148
1,39,34,41,34,25,47,43,30,34,25,41,47,37.0,36.25,148,145
2,36,34,36,44,36,31,36,44,34,31,44,44,37.5,36.75,150,147
3,37,28,22,63,37,43,43,26,22,26,63,43,37.5,37.25,150,149
4,35,44,34,34,28,53,20,38,34,20,44,53,36.75,34.75,147,139
5,32,48,37,31,39,30,47,32,31,30,48,47,37.0,37.0,148,148
6,40,53,22,32,18,38,46,46,22,18,53,46,36.75,37.0,147,148
7,44,46,26,31,43,32,40,33,26,32,46,43,36.75,37.0,147,148
8,49,35,34,29,29,28,40,52,29,28,49,52,36.75,37.25,147,149
9,37,36,30,46,34,43,40,30,30,30,46,43,37.25,36.75,149,147
10,35,47,41,27,32,43,40,34,27,32,47,43,37.5,37.25,150,149
11,36,42,37,34,63,22,26,26,34,22,42,63,37.25,34.25,149,137
12,44,35,23,47,29,51,33,33,23,29,47,51,37.25,36.5,149,146
13,51,44,31,21,23,33,52,42,21,23,51,52,36.75,37.5,147,150
14,30,35,38,46,36,42,32,39,30,32,46,42,37.25,37.25,149,149
15,37,32,50,27,41,47,32,29,27,29,50,47,36.5,37.25,146,149
16,33,35,34,39,30,28,57,33,33,28,39,57,35.25,37.0,141,148
17,40,40,31,33,26,41,34,49,31,26,40,49,36.0,37.5,144,150
18,21,58,36,29,41,36,38,30,21,30,58,41,36.0,36.25,144,145
19,44,31,33,38,38,35,36,41,31,35,44,41,36.5,37.5,146,150
20,37,35,35,40,34,33,45,30,35,30,40,45,36.75,35.5,147,142
21,30,27,51,42,37,43,40,29,27,29,51,43,37.5,37.25,150,149
22,36,54,35,23,65,25,36,21,23,21,54,65,37.0,36.75,148,147
23,52,50,24,23,38,42,35,35,23,35,52,42,37.25,37.5,149,150
24,46,23,42,39,39,45,16,48,23,16,46,48,37.5,37.0,150,148
25,24,46,39,38,31,31,41,47,24,31,46,47,36.75,37.5,147,150
26,26,35,37,49,34,32,27,56,26,27,49,56,36.75,37.25,147,149
27,29,48,21,50,26,34,42,45,21,26,50,45,37.0,36.75,148,147
28,38,49,30,33,44,44,25,37,30,25,49,44,37.5,37.5,150,150
29,38,34,37,40,34,42,24,47,34,24,40,47,37.25,36.75,149,147
30,32,46,30,40,48,23,33,46,30,23,46,48,37.0,37.5,148,150
31,40,21,44,44,35,50,26,35,21,26,44,50,37.25,36.5,149,146
32,35,35,36,34,50,37,30,27,34,27,36,50,35.0,36.0,140,144
33,39,45,39,25,32,54,19,43,25,19,45,54,37.0,37.0,148,148
34,24,44,38,41,40,51,21,36,24,21,44,51,36.75,37.0,147,148
35,38,25,47,38,21,52,42,35,25,21,47,52,37.0,37.5,148,150
36,47,35,32,35,31,38,29,48,32,29,47,48,37.25,36.5,149,146
37,43,28,50,28,20,40,32,58,28,20,50,58,37.25,37.5,149,150
38,42,39,29,38,49,32,34,35,29,32,42,49,37.0,37.5,148,150
39,32,44,38,31,35,25,43,46,31,25,44,46,36.25,37.25,145,149
40,51,30,34,35,26,38,26,57,30,26,51,57,37.5,36.75,150,147
41,37,37,45,26,39,30,50,31,26,30,45,50,36.25,37.5,145,150
42,43,44,38,25,38,40,35,34,25,34,44,40,37.5,36.75,150,147
43,41,23,35,50,37,46,30,33,23,30,50,46,37.25,36.5,149,146
44,53,29,38,29,38,19,34,56,29,19,53,56,37.25,36.75,149,147
