replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,32,37,46,38,39,35,50,30,32,30,46,50,38.25,38.5,153,154
1,36,55,35,28,34,39,31,50,28,31,55,50,38.5,38.5,154,154
2,44,34,32,44,43,27,41,43,32,27,44,43,38.5,38.5,154,154
3,47,25,45,37,37,31,40,46,25,31,47,46,38.5,38.5,154,154
4,37,35,41,41,24,39,42,49,35,24,41,49,38.5,38.5,154,154
5,46,27,46,35,40,40,33,41,27,33,46,41,38.5,38.5,154,154
6,22,44,45,43,42,42,43,27,22,27,45,43,38.5,38.5,154,154
7,27,47,40,40,48,29,37,40,27,29,47,48,38.5,38.5,154,154
8,29,25,47,53,33,43,43,35,25,33,53,43,38.5,38.5,154,154
9,32,46,41,35,37,40,38,39,32,37,46,40,38.5,38.5,154,154
10,53,33,43,25,53,44,21,36,25,21,53,53,38.5,38.5,154,154
11,38,44,33,39,34,44,42,34,33,34,44,44,38.5,38.5,154,154
12,47,39,49,19,44,45,37,28,19,28,49,45,38.5,38.5,154,154
13,40,35,45,34,42,42,37,33,34,33,45,42,38.5,38.5,154,154
14,38,49,41,26,60,34,17,43,26,17,49,60,38.5,38.5,154,154
15,42,53,35,24,30,42,38,44,24,30,53,44,38.5,38.5,154,154
16,31,39,60,24,39,39,37,39,24,37,60,39,38.5,38.5,154,154
17,44,28,42,40,34,35,44,40,28,34,44,44,38.5,38.25,154,153
18,41,33,41,39,34,38,34,48,33,34,41,48,38.5,38.5,154,154
19,49,44,39,22,35,35,48,36,22,35,49,48,38.5,38.5,154,154
20,33,44,33,44,28,51,40,35,33,28,44,51,38.5,38.5,154,154
21,34,40,39,41,42,36,40,36,34,36,41,42,38.5,38.5,154,154
22,54,25,38,37,36,32,49,37,25,32,54,49,38.5,38.5,154,154
23,36,41,39,38,31,32,53,38,36,31,41,53,38.5,38.5,154,154
24,39,39,40,36,40,29,39,45,36,29,40,45,38.5,38.25,154,153
25,37,48,36,33,40,43,38,33,33,33,48,43,38.5,38.5,154,154
26,45,48,29,32,47,40,30,36,29,30,48,47,38.5,38.25,154,153
27,47,25,31,51,33,36,45,40,25,33,51,45,38.5,38.5,154,154
28,38,28,50,38,37,43,39,35,28,35,50,43,38.5,38.5,154,154
29,32,45,49,28,36,32,55,31,28,31,49,55,38.5,38.5,154,154
30,38,31,31,54,47,24,42,41,31,24,54,47,38.5,38.5,154,154
31,52,32,28,41,31,42,40,41,28,31,52,42,38.25,38.5,153,154
32,32,49,44,29,29,35,46,44,29,29,49,46,38.5,38.5,154,154
33,38,41,42,33,51,35,39,28,33,28,42,51,38.5,38.25,154,153
