replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,21,28,41,43,39,30,48,28,21,28,43,48,33.25,36.25,133,145
1,34,30,32,45,24,34,44,42,30,24,45,44,35.25,36.0,141,144
2,32,34,36,34,55,24,32,33,32,24,36,55,34.0,36.0,136,144
3,34,40,40,24,44,40,32,21,24,21,40,44,34.5,34.25,138,137
4,33,32,53,26,28,48,37,27,26,27,53,48,36.0,35.0,144,140
5,41,31,34,39,25,32,31,52,31,25,41,52,36.25,35.0,145,140
6,18,49,41,33,33,35,36,26,18,26,49,36,35.25,32.5,141,130
7,59,20,37,20,34,52,29,20,20,20,59,52,34.0,33.75,136,135
8,38,36,32,38,22,46,31,38,32,22,38,46,36.0,34.25,144,137
9,33,38,38,24,36,31,41,36,24,31,38,41,33.25,36.0,133,144
10,33,23,54,28,40,35,33,34,23,33,54,40,34.5,35.5,138,142
11,40,34,47,25,17,38,41,48,25,17,47,48,36.5,36.0,146,144
12,30,29,40,45,42,38,36,21,29,21,45,42,36.0,34.25,144,137
13,27,39,38,20,28,26,35,51,20,26,39,51,31.0,35.0,124,140
14,27,30,29,49,42,31,24,40,27,24,49,42,33.75,34.25,135,137
15,44,27,35,28,23,27,43,38,27,23,44,43,33.5,32.75,134,131
16,26,47,42,28,28,37,37,41,26,28,47,41,35.75,35.75,143,143
17,36,40,31,34,45,37,33,25,31,25,40,45,35.25,35.0,141,140
18,37,37,39,22,51,30,43,22,22,22,39,51,33.75,36.5,135,146
19,34,39,40,25,31,27,32,53,25,27,40,53,34.5,35.75,138,143
20,28,36,34,48,45,35,25,39,28,25,48,45,36.5,36.0,146,144
21,30,46,22,43,42,42,24,34,22,24,46,42,35.25,35.5,141,142
22,36,47,34,19,39,36,38,30,19,30,47,39,34.0,35.75,136,143
23,30,37,39,32,25,32,39,39,30,25,39,39,34.5,33.75,138,135
24,32,36,29,36,30,49,40,25,29,25,36,49,33.25,36.0,133,144
25,41,38,24,31,41,32,30,30,24,30,41,41,33.5,33.25,134,133
26,32,39,25,36,23,19,54,40,25,19,39,54,33.0,34.0,132,136
27,35,36,28,28,58,29,26,31,28,26,36,58,31.75,36.0,127,144
28,39,22,38,45,19,21,33,59,22,19,45,59,36.0,33.0,144,132
29,36,37,41,25,36,34,22,46,25,22,41,46,34.75,34.5,139,138
30,33,34,57,15,48,24,29,33,15,24,57,48,34.75,33.5,139,134
31,49,20,35,40,39,37,34,31,20,31,49,39,36.0,35.25,144,141
32,34,34,34,42,43,36,26,40,34,26,42,43,36.0,36.25,144,145
33,26,41,50,31,28,45,39,32,26,28,50,45,37.0,36.0,148,144
34,47,27,32,21,50,28,39,28,21,28,47,50,31.75,36.25,127,145
35,37,33,31,38,21,48,42,28,31,21,38,48,34.75,34.75,139,139
36,32,24,30,56,29,50,30,31,24,29,56,50,35.5,35.0,142,140
37,25,37,31,48,34,41,47,19,25,19,48,47,35.25,35.25,141,141
38,45,44,29,24,35,24,35,35,24,24,45,35,35.5,32.25,142,129
39,28,40,26,33,27,32,44,36,26,27,40,44,31.75,34.75,127,139
40,26,36,34,50,48,27,26,35,26,26,50,48,36.5,34.0,146,136
41,29,37,38,40,33,56,17,31,29,17,40,56,36.0,34.25,144,137
42,34,21,39,36,31,39,40,24,21,24,39,40,32.5,33.5,130,134
43,41,27,30,45,21,24,36,47,27,21,45,47,35.75,32.0,143,128
44,40,42,18,42,38,46,33,24,18,24,42,46,35.5,35.25,142,141
45,28,41,43,29,39,30,50,18,28,18,43,50,35.25,34.25,141,137
46,27,35,37,42,30,36,38,21,27,21,42,38,35.25,31.25,141,125
47,24,34,23,55,27,27,63,27,23,27,55,63,34.0,36.0,136,144
48,39,43,27,31,34,42,28,40,27,28,43,42,35.0,36.0,140,144
49,33,37,22,45,40,32,40,33,22,32,45,40,34.25,36.25,137,145
50,33,46,35,24,29,40,26,49,24,26,46,49,34.5,36.0,138,144
51,22,43,47,31,41,49,34,15,22,15,47,49,35.75,34.75,143,139
52,24,37,50,21,32,30,26,26,21,26,50,32,33.0,28.5,132,114
53,50,27,35,30,42,39,34,18,27,18,50,42,35.5,33.25,142,133
54,46,25,42,28,24,48,26,24,25,24,46,48,35.25,30.5,141,122
55,34,19,47,38,33,30,41,32,19,30,47,41,34.5,34.0,138,136
56,52,30,28,29,36,56,19,34,28,19,52,56,34.75,36.25,139,145
57,31,50,27,31,30,16,34,54,27,16,50,54,34.75,33.5,139,134
58,48,34,29,27,22,24,47,47,27,22,48,47,34.5,35.0,138,140
