replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,0,0,0,0,40,35,38,34,0,34,0,40,0.0,36.75,0,147
1,0,0,0,0,39,36,38,37,0,36,0,39,0.0,37.5,0,150
2,0,0,0,0,35,35,39,41,0,35,0,41,0.0,37.5,0,150
3,0,0,0,0,37,36,37,35,0,35,0,37,0.0,36.25,0,145
4,0,0,0,0,42,35,36,37,0,35,0,42,0.0,37.5,0,150
5,0,0,0,0,36,34,38,42,0,34,0,42,0.0,37.5,0,150
6,0,0,0,0,38,38,39,35,0,35,0,39,0.0,37.5,0,150
7,0,0,0,0,38,37,35,40,0,35,0,40,0.0,37.5,0,150
8,0,0,0,0,33,38,39,40,0,33,0,40,0.0,37.5,0,150
9,0,0,0,0,38,39,39,34,0,34,0,39,0.0,37.5,0,150
10,0,0,0,0,40,36,39,35,0,35,0,40,0.0,37.5,0,150
11,0,0,0,0,33,37,37,39,0,33,0,39,0.0,36.5,0,146
12,0,0,0,0,34,38,35,43,0,34,0,43,0.0,37.5,0,150
13,0,0,0,0,33,42,40,35,0,33,0,42,0.0,37.5,0,150
14,0,0,0,0,37,37,36,40,0,36,0,40,0.0,37.5,0,150
15,0,0,0,0,42,33,36,37,0,33,0,42,0.0,37.0,0,148
16,0,0,0,0,33,38,36,43,0,33,0,43,0.0,37.5,0,150
17,0,0,0,0,38,36,36,38,0,36,0,38,0.0,37.0,0,148
18,0,0,0,0,37,40,37,36,0,36,0,40,0.0,37.5,0,150
19,0,0,0,0,35,37,41,37,0,35,0,41,0.0,37.5,0,150
20,0,0,0,0,37,42,34,37,0,34,0,42,0.0,37.5,0,150
21,0,0,0,0,39,35,35,41,0,35,0,41,0.0,37.5,0,150
22,0,0,0,0,36,34,42,38,0,34,0,42,0.0,37.5,0,150
23,0,0,0,0,36,38,36,38,0,36,0,38,0.0,37.0,0,148
24,0,0,0,0,34,36,37,33,0,33,0,37,0.0,35.0,0,140
25,0,0,0,0,40,38,33,39,0,33,0,40,0.0,37.5,0,150
26,0,0,0,0,37,36,38,39,0,36,0,39,0.0,37.5,0,150
27,0,0,0,0,38,41,34,37,0,34,0,41,0.0,37.5,0,150
28,0,0,0,0,38,36,35,41,0,35,0,41,0.0,37.5,0,150
29,0,0,0,0,40,37,34,39,0,34,0,40,0.0,37.5,0,150
30,0,0,0,0,37,35,40,38,0,35,0,40,0.0,37.5,0,150
31,0,0,0,0,34,38,35,43,0,34,0,43,0.0,37.5,0,150
32,0,0,0,0,41,34,36,39,0,34,0,41,0.0,37.5,0,150
33,0,0,0,0,42,35,38,35,0,35,0,42,0.0,37.5,0,150
34,0,0,0,0,42,36,35,37,0,35,0,42,0.0,37.5,0,150
35,0,0,0,0,37,36,40,37,0,36,0,40,0.0,37.5,0,150
36,0,0,0,0,37,39,38,36,0,36,0,39,0.0,37.5,0,150
37,0,0,0,0,38,37,35,38,0,35,0,38,0.0,37.0,0,148
38,0,0,0,0,33,37,33,36,0,33,0,37,0.0,34.75,0,139
39,0,0,0,0,41,31,38,36,0,31,0,41,0.0,36.5,0,146
40,0,0,0,0,37,34,38,41,0,34,0,41,0.0,37.5,0,150
41,0,0,0,0,36,38,33,37,0,33,0,38,0.0,36.0,0,144
42,0,0,0,0,37,34,35,41,0,34,0,41,0.0,36.75,0,147
43,0,0,0,0,34,38,37,37,0,34,0,38,0.0,36.5,0,146
44,0,0,0,0,35,39,34,36,0,34,0,39,0.0,36.0,0,144
45,0,0,0,0,41,37,34,38,0,34,0,41,0.0,37.5,0,150
46,0,0,0,0,37,35,36,40,0,35,0,40,0.0,37.0,0,148
47,0,0,0,0,39,36,38,37,0,36,0,39,0.0,37.5,0,150
48,0,0,0,0,35,37,41,37,0,35,0,41,0.0,37.5,0,150
49,0,0,0,0,34,40,36,40,0,34,0,40,0.0,37.5,0,150
50,0,0,0,0,38,38,39,35,0,35,0,39,0.0,37.5,0,150
51,0,0,0,0,34,35,39,42,0,34,0,42,0.0,37.5,0,150
52,0,0,0,0,39,38,35,38,0,35,0,39,0.0,37.5,0,150
53,0,0,0,0,40,36,35,36,0,35,0,40,0.0,36.75,0,147
54,0,0,0,0,34,39,37,40,0,34,0,40,0.0,37.5,0,150
55,0,0,0,0,46,34,35,33,0,33,0,46,0.0,37.0,0,148
56,0,0,0,0,37,34,39,40,0,34,0,40,0.0,37.5,0,150
57,0,0,0,0,33,38,39,40,0,33,0,40,0.0,37.5,0,150
58,0,0,0,0,37,34,40,39,0,34,0,40,0.0,37.5,0,150
59,0,0,0,0,38,35,37,40,0,35,0,40,0.0,37.5,0,150
60,0,0,0,0,36,36,37,39,0,36,0,39,0.0,37.0,0,148
61,0,0,0,0,38,34,36,40,0,34,0,40,0.0,37.0,0,148
62,0,0,0,0,37,39,37,37,0,37,0,39,0.0,37.5,0,150
63,0,0,0,0,39,36,36,39,0,36,0,39,0.0,37.5,0,150
64,0,0,0,0,39,36,38,34,0,34,0,39,0.0,36.75,0,147
65,0,0,0,0,32,34,32,33,0,32,0,34,0.0,32.75,0,131
66,0,0,0,0,37,40,34,39,0,34,0,40,0.0,37.5,0,150
67,0,0,0,0,36,38,37,35,0,35,0,38,0.0,36.5,0,146
68,0,0,0,0,34,38,38,40,0,34,0,40,0.0,37.5,0,150
69,0,0,0,0,38,41,36,35,0,35,0,41,0.0,37.5,0,150
70,0,0,0,0,33,38,37,42,0,33,0,42,0.0,37.5,0,150
71,0,0,0,0,33,35,42,40,0,33,0,42,0.0,37.5,0,150
72,0,0,0,0,39,35,37,35,0,35,0,39,0.0,36.5,0,146
73,0,0,0,0,36,36,38,37,0,36,0,38,0.0,36.75,0,147
74,0,0,0,0,34,37,37,34,0,34,0,37,0.0,35.5,0,142
75,0,0,0,0,40,34,36,40,0,34,0,40,0.0,37.5,0,150
76,0,0,0,0,36,34,38,39,0,34,0,39,0.0,36.75,0,147
77,0,0,0,0,34,39,38,39,0,34,0,39,0.0,37.5,0,150
78,0,0,0,0,34,40,35,41,0,34,0,41,0.0,37.5,0,150
79,0,0,0,0,40,35,34,41,0,34,0,41,0.0,37.5,0,150
80,0,0,0,0,35,35,36,41,0,35,0,41,0.0,36.75,0,147
81,0,0,0,0,36,37,35,39,0,35,0,39,0.0,36.75,0,147
82,0,0,0,0,38,39,36,37,0,36,0,39,0.0,37.5,0,150
83,0,0,0,0,38,40,38,34,0,34,0,40,0.0,37.5,0,150
84,0,0,0,0,40,34,39,37,0,34,0,40,0.0,37.5,0,150
85,0,0,0,0,39,34,39,38,0,34,0,39,0.0,37.5,0,150
86,0,0,0,0,37,36,39,35,0,35,0,39,0.0,36.75,0,147
87,0,0,0,0,38,35,34,37,0,34,0,38,0.0,36.0,0,144
