replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,36,55,28,20,35,22,33,28,20,22,55,35,34.75,29.5,139,118
1,39,26,20,34,31,44,25,35,20,25,39,44,29.75,33.75,119,135
2,28,32,35,40,38,37,31,28,28,28,40,38,33.75,33.5,135,134
3,40,30,26,41,18,30,29,50,26,18,41,50,34.25,31.75,137,127
4,39,28,19,40,23,42,27,39,19,23,40,42,31.5,32.75,126,131
5,36,39,25,32,33,23,31,22,25,22,39,33,33.0,27.25,132,109
6,31,27,39,30,22,39,47,18,27,18,39,47,31.75,31.5,127,126
7,34,33,33,41,49,26,26,27,33,26,41,49,35.25,32.0,141,128
8,34,29,31,39,28,31,34,38,29,28,39,38,33.25,32.75,133,131
9,66,24,16,28,43,22,34,34,16,22,66,43,33.5,33.25,134,133
10,35,38,35,31,36,28,25,44,31,25,38,44,34.75,33.25,139,133
11,21,42,28,39,40,35,24,35,21,24,42,40,32.5,33.5,130,134
12,33,37,34,29,39,28,25,40,29,25,37,40,33.25,33.0,133,132
13,40,49,27,20,22,40,21,47,20,21,49,47,34.0,32.5,136,130
14,33,19,40,37,31,33,27,38,19,27,40,38,32.25,32.25,129,129
15,34,18,32,49,21,47,41,28,18,21,49,47,33.25,34.25,133,137
16,52,22,14,35,43,44,26,19,14,19,52,44,30.75,33.0,123,132
17,32,30,13,32,15,49,33,23,13,15,32,49,26.75,30.0,107,120
18,16,39,45,22,46,22,27,37,16,22,45,46,30.5,33.0,122,132
19,21,48,27,31,48,26,28,26,21,26,48,48,31.75,32.0,127,128
20,32,36,38,23,35,47,17,31,23,17,38,47,32.25,32.5,129,130
21,24,36,30,30,18,35,35,35,24,18,36,35,30.0,30.75,120,123
22,45,28,29,29,31,29,27,38,28,27,45,38,32.75,31.25,131,125
23,27,40,24,42,22,31,45,29,24,22,42,45,33.25,31.75,133,127
24,25,34,30,41,37,11,37,40,25,11,41,40,32.5,31.25,130,125
25,48,27,19,29,34,27,28,51,19,27,48,51,30.75,35.0,123,140
26,54,8,45,30,32,23,37,41,8,23,54,41,34.25,33.25,137,133
27,32,23,35,36,25,30,38,29,23,25,36,38,31.5,30.5,126,122
28,38,29,45,23,24,36,28,41,23,24,45,41,33.75,32.25,135,129
29,38,24,22,32,38,18,26,45,22,18,38,45,29.0,31.75,116,127
30,32,26,34,32,27,37,37,36,26,27,34,37,31.0,34.25,124,137
31,22,32,51,28,33,51,16,25,22,16,51,51,33.25,31.25,133,125
32,41,23,23,21,25,28,46,40,21,25,41,46,27.0,34.75,108,139
33,28,24,24,48,44,14,28,33,24,14,48,44,31.0,29.75,124,119
34,35,39,33,23,49,36,14,33,23,14,39,49,32.5,33.0,130,132
35,57,24,28,17,23,46,24,38,17,23,57,46,31.5,32.75,126,131
36,39,32,19,45,27,28,40,33,19,27,45,40,33.75,32.0,135,128
37,48,26,29,32,38,37,21,39,26,21,48,39,33.75,33.75,135,135
38,22,26,62,19,30,29,37,41,19,29,62,41,32.25,34.25,129,137
39,40,35,30,17,25,36,38,27,17,25,40,38,30.5,31.5,122,126
40,35,19,29,40,25,27,27,45,19,25,40,45,30.75,31.0,123,124
41,46,15,35,19,26,33,32,21,15,21,46,33,28.75,28.0,115,112
42,29,22,29,39,27,26,30,31,22,26,39,31,29.75,28.5,119,114
43,19,41,37,31,45,30,40,21,19,21,41,45,32.0,34.0,128,136
44,53,31,24,28,26,47,41,23,24,23,53,47,34.0,34.25,136,137
45,30,33,36,32,54,27,42,12,30,12,36,54,32.75,33.75,131,135
46,28,42,28,39,31,35,30,33,28,30,42,35,34.25,32.25,137,129
