replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,40,35,36,39,55,15,35,45,35,15,40,55,37.5,37.5,150,150
1,32,28,42,48,33,47,41,29,28,29,48,47,37.5,37.5,150,150
2,39,37,26,48,45,43,42,20,26,20,48,45,37.5,37.5,150,150
3,48,35,34,33,41,30,57,22,33,22,48,57,37.5,37.5,150,150
4,44,52,19,35,40,39,39,32,19,32,52,40,37.5,37.5,150,150
5,49,34,31,36,40,25,39,46,31,25,49,46,37.5,37.5,150,150
6,37,33,43,37,29,38,40,43,33,29,43,43,37.5,37.5,150,150
7,36,30,41,43,47,39,42,22,30,22,43,47,37.5,37.5,150,150
8,41,39,27,43,52,29,24,45,27,24,43,52,37.5,37.5,150,150
9,43,48,21,38,32,43,38,37,21,32,48,43,37.5,37.5,150,150
10,54,17,38,39,40,28,34,48,17,28,54,48,37.0,37.5,148,150
11,33,50,40,27,37,27,36,50,27,27,50,50,37.5,37.5,150,150
12,36,42,44,27,25,24,61,40,27,24,44,61,37.25,37.5,149,150
13,39,28,42,41,44,34,49,23,28,23,42,49,37.5,37.5,150,150
14,39,39,25,46,44,36,39,31,25,31,46,44,37.25,37.5,149,150
15,43,37,26,43,26,47,35,42,26,26,43,47,37.25,37.5,149,150
16,29,38,35,48,35,32,33,50,29,32,48,50,37.5,37.5,150,150
17,42,35,37,36,38,44,30,37,35,30,42,44,37.5,37.25,150,149
18,45,40,32,33,26,60,33,31,32,26,45,60,37.5,37.5,150,150
19,64,44,16,25,44,41,34,31,16,31,64,44,37.25,37.5,149,150
20,30,41,34,45,45,36,35,34,30,34,45,45,37.5,37.5,150,150
21,39,31,34,46,49,34,37,30,31,30,46,49,37.5,37.5,150,150
22,49,28,35,38,31,31,33,55,28,31,49,55,37.5,37.5,150,150
23,41,40,24,45,48,25,39,38,24,25,45,48,37.5,37.5,150,150
24,27,34,41,48,32,40,48,30,27,30,48,48,37.5,37.5,150,150
25,53,36,42,19,33,30,42,45,19,30,53,45,37.5,37.5,150,150
26,35,36,42,37,40,41,32,37,35,32,42,41,37.5,37.5,150,150
27,38,26,31,55,40,24,45,41,26,24,55,45,37.5,37.5,150,150
28,37,43,38,32,29,38,49,32,32,29,43,49,37.5,37.0,150,148
29,43,24,36,47,40,38,26,46,24,26,47,46,37.5,37.5,150,150
30,48,35,34,33,35,43,41,31,33,31,48,43,37.5,37.5,150,150
31,37,29,43,41,22,37,47,44,29,22,43,47,37.5,37.5,150,150
32,37,32,47,34,32,39,40,39,32,32,47,40,37.5,37.5,150,150
33,36,28,57,28,42,48,27,33,28,27,57,48,37.25,37.5,149,150
34,49,41,27,33,32,29,48,41,27,29,49,48,37.5,37.5,150,150
35,23,39,38,50,25,53,40,32,23,25,50,53,37.5,37.5,150,150
36,33,38,57,22,28,42,44,36,22,28,57,44,37.5,37.5,150,150
37,38,30,39,43,34,35,46,35,30,34,43,46,37.5,37.5,150,150
38,55,37,27,31,31,35,45,38,27,31,55,45,37.5,37.25,150,149
39,49,35,47,19,30,36,46,38,19,30,49,46,37.5,37.5,150,150
40,40,38,31,41,31,27,54,38,31,27,41,54,37.5,37.5,150,150
41,39,45,42,24,34,41,46,29,24,29,45,46,37.5,37.5,150,150
42,34,26,44,46,41,41,36,32,26,32,46,41,37.5,37.5,150,150
43,44,25,51,30,28,48,51,23,25,23,51,51,37.5,37.5,150,150
44,38,38,26,48,37,23,37,53,26,23,48,53,37.5,37.5,150,150
45,44,32,40,34,40,36,45,29,32,29,44,45,37.5,37.5,150,150
46,35,40,44,31,45,31,28,46,31,28,44,46,37.5,37.5,150,150
47,21,44,47,38,45,24,44,37,21,24,47,45,37.5,37.5,150,150
48,38,28,56,28,35,37,34,44,28,34,56,44,37.5,37.5,150,150
49,32,32,48,38,37,52,21,40,32,21,48,52,37.5,37.5,150,150
50,34,35,41,40,46,35,31,38,34,31,41,46,37.5,37.5,150,150
51,34,30,41,45,58,21,34,37,30,21,45,58,37.5,37.5,150,150
52,40,42,30,38,25,36,52,37,30,25,42,52,37.5,37.5,150,150
53,20,37,47,46,39,46,31,34,20,31,47,46,37.5,37.5,150,150
54,37,32,37,43,39,18,46,47,32,18,43,47,37.25,37.5,149,150
55,35,33,38,44,46,29,42,33,33,29,44,46,37.5,37.5,150,150
56,33,43,38,34,19,40,42,49,33,19,43,49,37.0,37.5,148,150
57,28,30,48,44,37,41,33,39,28,33,48,41,37.5,37.5,150,150
58,47,24,45,34,28,33,44,45,24,28,47,45,37.5,37.5,150,150
59,23,27,34,66,37,34,34,45,23,34,66,45,37.5,37.5,150,150
60,48,38,37,27,36,41,38,35,27,35,48,41,37.5,37.5,150,150
61,48,28,29,45,33,38,31,47,28,31,48,47,37.5,37.25,150,149
62,28,42,40,40,38,50,36,25,28,25,42,50,37.5,37.25,150,149
63,31,29,41,49,40,39,43,28,29,28,49,43,37.5,37.5,150,150
64,52,23,40,35,33,44,36,37,23,33,52,44,37.5,37.5,150,150
65,29,48,37,36,41,35,32,42,29,32,48,42,37.5,37.5,150,150
66,44,27,37,42,24,47,48,31,27,24,44,48,37.5,37.5,150,150
67,32,30,30,58,46,35,34,35,30,34,58,46,37.5,37.5,150,150
68,38,48,41,23,28,48,35,39,23,28,48,48,37.5,37.5,150,150
69,33,53,27,37,44,32,27,47,27,27,53,47,37.5,37.5,150,150
70,26,50,35,39,32,41,46,31,26,31,50,46,37.5,37.5,150,150
71,33,32,42,43,44,19,54,33,32,19,43,54,37.5,37.5,150,150
72,26,30,42,52,47,36,25,42,26,25,52,47,37.5,37.5,150,150
73,37,56,31,26,30,57,26,36,26,26,56,57,37.5,37.25,150,149
74,44,36,39,31,39,44,33,34,31,33,44,44,37.5,37.5,150,150
75,30,42,42,36,21,33,49,47,30,21,42,49,37.5,37.5,150,150
76,33,42,34,41,54,38,45,13,33,13,42,54,37.5,37.5,150,150
77,36,43,34,37,31,53,33,33,34,31,43,53,37.5,37.5,150,150
78,44,42,25,39,44,43,41,22,25,22,44,44,37.5,37.5,150,150
79,33,42,38,37,49,29,29,43,33,29,42,49,37.5,37.5,150,150
80,35,44,35,36,37,51,23,39,35,23,44,51,37.5,37.5,150,150
81,42,35,40,33,39,50,26,35,33,26,42,50,37.5,37.5,150,150
