replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,40,24,41,44,31,43,41,32,24,31,44,43,37.25,36.75,149,147
1,43,38,38,29,54,38,28,29,29,28,43,54,37.0,37.25,148,149
2,44,32,49,22,43,41,28,35,22,28,49,43,36.75,36.75,147,147
3,33,34,40,35,43,27,38,39,33,27,40,43,35.5,36.75,142,147
4,31,32,60,23,39,35,33,40,23,33,60,40,36.5,36.75,146,147
5,17,41,56,34,22,38,32,48,17,22,56,48,37.0,35.0,148,140
6,55,40,31,22,38,55,18,36,22,18,55,55,37.0,36.75,148,147
7,32,39,46,31,58,32,35,18,31,18,46,58,37.0,35.75,148,143
8,39,47,31,30,34,35,34,41,30,34,47,41,36.75,36.0,147,144
9,39,40,40,28,42,25,57,18,28,18,40,57,36.75,35.5,147,142
10,40,26,39,40,38,19,49,42,26,19,40,49,36.25,37.0,145,148
11,21,38,59,30,15,33,36,62,21,15,59,62,37.0,36.5,148,146
12,34,21,32,56,47,38,35,27,21,27,56,47,35.75,36.75,143,147
13,43,28,38,37,39,40,28,40,28,28,43,40,36.5,36.75,146,147
14,37,48,36,25,36,22,44,35,25,22,48,44,36.5,34.25,146,137
15,39,26,39,43,36,35,39,31,26,31,43,39,36.75,35.25,147,141
16,45,42,46,12,36,37,29,44,12,29,46,44,36.25,36.5,145,146
17,39,24,46,37,31,37,39,42,24,31,46,42,36.5,37.25,146,149
18,25,43,27,43,56,36,20,23,25,20,43,56,34.5,33.75,138,135
19,40,40,34,32,40,40,40,27,32,27,40,40,36.5,36.75,146,147
20,30,56,39,21,29,25,32,62,21,25,56,62,36.5,37.0,146,148
21,31,34,47,36,31,27,36,32,31,27,47,36,37.0,31.5,148,126
22,43,44,27,34,28,39,49,32,27,28,44,49,37.0,37.0,148,148
23,37,30,46,33,38,36,36,35,30,35,46,38,36.5,36.25,146,145
