replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,40,50,33,13,31,48,22,33,13,22,50,48,34.0,33.5,136,134
1,24,20,44,38,39,45,23,34,20,23,44,45,31.5,35.25,126,141
2,29,27,38,37,41,34,30,28,27,28,38,41,32.75,33.25,131,133
3,25,35,47,29,26,36,41,34,25,26,47,41,34.0,34.25,136,137
4,37,29,33,39,35,47,39,20,29,20,39,47,34.5,35.25,138,141
5,37,28,26,39,30,42,19,47,26,19,39,47,32.5,34.5,130,138
6,55,29,22,22,31,29,44,29,22,29,55,44,32.0,33.25,128,133
7,36,38,43,13,30,47,31,26,13,26,43,47,32.5,33.5,130,134
8,33,32,32,30,32,24,49,26,30,24,33,49,31.75,32.75,127,131
9,37,35,29,30,31,35,35,36,29,31,37,36,32.75,34.25,131,137
10,42,23,41,29,16,42,31,30,23,16,42,42,33.75,29.75,135,119
11,18,23,34,41,35,38,27,32,18,27,41,38,29.0,33.0,116,132
12,32,35,40,35,39,24,31,42,32,24,40,42,35.5,34.0,142,136
13,34,32,32,23,21,44,38,30,23,21,34,44,30.25,33.25,121,133
14,36,24,31,39,44,28,32,34,24,28,39,44,32.5,34.5,130,138
15,26,32,48,34,31,26,48,30,26,26,48,48,35.0,33.75,140,135
16,30,40,35,28,11,21,65,27,28,11,40,65,33.25,31.0,133,124
17,25,30,30,31,29,46,26,38,25,26,31,46,29.0,34.75,116,139
18,17,22,28,44,27,29,60,19,17,19,44,60,27.75,33.75,111,135
19,57,34,23,29,36,24,34,23,23,23,57,36,35.75,29.25,143,117
20,25,45,32,29,21,42,24,40,25,21,45,42,32.75,31.75,131,127
21,36,34,33,23,36,34,47,24,23,24,36,47,31.5,35.25,126,141
22,24,35,37,36,21,36,41,34,24,21,37,41,33.0,33.0,132,132
23,41,37,19,43,25,49,31,26,19,25,43,49,35.0,32.75,140,131
24,45,30,29,37,23,30,31,21,29,21,45,31,35.25,26.25,141,105
25,28,19,25,39,30,43,37,20,19,20,39,43,27.75,32.5,111,130
26,22,24,28,29,13,47,26,47,22,13,29,47,25.75,33.25,103,133
27,30,39,30,31,32,36,25,39,30,25,39,39,32.5,33.0,130,132
28,33,39,18,26,17,42,40,29,18,17,39,42,29.0,32.0,116,128
29,40,34,27,32,33,37,27,40,27,27,40,40,33.25,34.25,133,137
30,40,40,29,23,36,24,32,40,23,24,40,40,33.0,33.0,132,132
