replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,0,0,0,0,32,39,34,38,0,32,0,39,0.0,35.75,0,143
1,0,0,0,0,42,34,35,37,0,34,0,42,0.0,37.0,0,148
2,0,0,0,0,40,34,33,41,0,33,0,41,0.0,37.0,0,148
3,0,0,0,0,37,37,35,39,0,35,0,39,0.0,37.0,0,148
4,0,0,0,0,37,39,35,37,0,35,0,39,0.0,37.0,0,148
5,0,0,0,0,38,38,32,40,0,32,0,40,0.0,37.0,0,148
6,0,0,0,0,39,37,31,41,0,31,0,41,0.0,37.0,0,148
7,0,0,0,0,36,35,38,39,0,35,0,39,0.0,37.0,0,148
8,0,0,0,0,38,43,34,33,0,33,0,43,0.0,37.0,0,148
9,0,0,0,0,44,34,30,37,0,30,0,44,0.0,36.25,0,145
10,0,0,0,0,38,37,34,39,0,34,0,39,0.0,37.0,0,148
11,0,0,0,0,36,35,32,45,0,32,0,45,0.0,37.0,0,148
12,0,0,0,0,36,29,35,43,0,29,0,43,0.0,35.75,0,143
13,0,0,0,0,44,38,30,36,0,30,0,44,0.0,37.0,0,148
14,0,0,0,0,35,33,34,44,0,33,0,44,0.0,36.5,0,146
15,0,0,0,0,38,33,39,38,0,33,0,39,0.0,37.0,0,148
16,0,0,0,0,29,23,21,33,0,21,0,33,0.0,26.5,0,106
17,0,0,0,0,39,34,34,38,0,34,0,39,0.0,36.25,0,145
18,0,0,0,0,41,39,31,37,0,31,0,41,0.0,37.0,0,148
19,0,0,0,0,37,35,34,42,0,34,0,42,0.0,37.0,0,148
20,0,0,0,0,40,37,38,33,0,33,0,40,0.0,37.0,0,148
21,0,0,0,0,39,38,30,41,0,30,0,41,0.0,37.0,0,148
22,0,0,0,0,35,39,33,38,0,33,0,39,0.0,36.25,0,145
23,0,0,0,0,41,37,32,38,0,32,0,41,0.0,37.0,0,148
24,0,0,0,0,39,38,28,40,0,28,0,40,0.0,36.25,0,145
25,0,0,0,0,36,34,36,38,0,34,0,38,0.0,36.0,0,144
26,0,0,0,0,38,40,30,40,0,30,0,40,0.0,37.0,0,148
27,0,0,0,0,39,32,30,38,0,30,0,39,0.0,34.75,0,139
