replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,0,74,0,61,0,79,0,0,0,0,74,79,33.75,19.75,135,79
1,86,0,0,0,0,0,103,0,0,0,86,103,21.5,25.75,86,103
2,57,0,81,0,43,48,0,52,0,0,81,52,34.5,35.75,138,143
3,86,0,0,48,0,0,0,114,0,0,86,114,33.5,28.5,134,114
4,83,0,0,55,0,78,31,32,0,0,83,78,34.5,35.25,138,141
5,0,101,0,0,0,0,70,63,0,0,101,70,25.25,33.25,101,133
6,70,69,0,0,36,25,52,33,0,25,70,52,34.75,36.5,139,146
7,0,58,71,0,111,0,0,0,0,0,71,111,32.25,27.75,129,111
8,0,67,64,0,98,0,0,0,0,0,67,98,32.75,24.5,131,98
9,53,77,0,0,56,0,84,0,0,0,77,84,32.5,35.0,130,140
10,106,0,0,0,75,0,38,28,0,0,106,75,26.5,35.25,106,141
11,0,115,0,0,0,98,0,0,0,0,115,98,28.75,24.5,115,98
12,0,104,0,0,40,50,0,50,0,0,104,50,26.0,35.0,104,140
13,0,0,120,0,0,72,0,65,0,0,120,72,30.0,34.25,120,137
14,102,0,0,0,0,106,0,0,0,0,102,106,25.5,26.5,102,106
15,55,37,0,42,0,0,0,102,0,0,55,102,33.5,25.5,134,102
16,70,65,0,0,0,64,56,0,0,0,70,64,33.75,30.0,135,120
17,0,69,64,0,0,0,56,78,0,0,69,78,33.25,33.5,133,134
18,58,0,0,81,53,47,42,0,0,0,81,53,34.75,35.5,139,142
19,0,57,0,73,63,37,0,43,0,0,73,63,32.5,35.75,130,143
20,48,0,0,80,48,45,0,46,0,0,80,48,32.0,34.75,128,139
21,66,0,63,0,0,0,0,0,0,0,66,0,32.25,0.0,129,0
22,70,0,69,0,0,77,65,0,0,0,70,77,34.75,35.5,139,142
23,0,38,47,51,0,0,0,0,0,0,51,0,34.0,0.0,136,0
24,0,103,0,0,0,59,48,31,0,0,103,59,25.75,34.5,103,138
25,0,118,0,0,59,63,0,23,0,0,118,63,29.5,36.25,118,145
26,21,40,44,40,0,0,0,70,21,0,44,70,36.25,17.5,145,70
27,70,0,0,0,0,53,78,0,0,0,70,78,17.5,32.75,70,131
28,45,84,0,0,67,0,58,0,0,0,84,67,32.25,31.25,129,125
29,78,0,0,0,52,0,36,53,0,0,78,53,19.5,35.25,78,141
30,105,0,0,0,42,30,27,44,0,27,105,44,26.25,35.75,105,143
31,104,0,0,0,0,67,65,0,0,0,104,67,26.0,33.0,104,132
32,88,0,51,0,105,0,0,0,0,0,88,105,34.75,26.25,139,105
33,0,0,0,91,0,61,74,0,0,0,91,74,22.75,33.75,91,135
34,50,44,0,46,37,28,40,39,0,28,50,40,35.0,36.0,140,144
35,0,56,67,0,62,0,65,0,0,0,67,65,30.75,31.75,123,127
36,47,0,44,53,55,0,84,0,0,0,53,84,36.0,34.75,144,139
37,60,0,61,0,0,63,0,56,0,0,61,63,30.25,29.75,121,119
38,97,0,0,0,0,77,0,56,0,0,97,77,24.25,33.25,97,133
39,95,0,0,0,0,51,90,0,0,0,95,90,23.75,35.25,95,141
40,0,0,101,0,51,36,30,28,0,28,101,51,25.25,36.25,101,145
41,48,31,32,34,70,0,43,0,31,0,48,70,36.25,28.25,145,113
42,37,55,0,45,0,70,0,60,0,0,55,70,34.25,32.5,137,130
43,0,0,65,72,0,54,0,74,0,0,72,74,34.25,32.0,137,128
44,81,0,49,0,0,49,55,36,0,0,81,55,32.5,35.0,130,140
45,0,0,0,85,0,58,0,56,0,0,85,58,21.25,28.5,85,114
46,0,51,36,50,0,0,0,86,0,0,51,86,34.25,21.5,137,86
47,0,0,93,0,0,0,0,0,0,0,93,0,23.25,0.0,93,0
48,33,36,37,40,0,69,60,0,33,0,40,69,36.5,32.25,146,129
49,0,70,0,65,0,48,33,58,0,0,70,58,33.75,34.75,135,139
50,0,74,59,0,0,0,91,0,0,0,74,91,33.25,22.75,133,91
51,66,0,0,61,88,0,0,0,0,0,66,88,31.75,22.0,127,88
52,51,41,46,0,82,0,0,0,0,0,51,82,34.5,20.5,138,82
53,60,0,70,0,54,51,0,39,0,0,70,54,32.5,36.0,130,144
54,63,0,66,0,61,0,0,68,0,0,66,68,32.25,32.25,129,129
55,0,105,0,0,85,42,0,0,0,0,105,85,26.25,31.75,105,127
56,48,50,0,43,76,61,0,0,0,0,50,76,35.25,34.25,141,137
57,0,56,72,0,31,45,29,41,0,29,72,45,32.0,36.5,128,146
58,48,0,51,43,0,68,0,56,0,0,51,68,35.5,31.0,142,124
59,0,106,0,0,78,0,61,0,0,0,106,78,26.5,34.75,106,139
60,0,48,43,50,0,40,74,0,0,0,50,74,35.25,28.5,141,114
61,0,46,42,49,0,105,0,0,0,0,49,105,34.25,26.25,137,105
62,0,0,0,0,0,38,0,89,0,0,0,89,0.0,31.75,0,127
63,107,0,0,0,40,38,58,0,0,0,107,58,26.75,34.0,107,136
64,0,53,73,0,0,0,97,0,0,0,73,97,31.5,24.25,126,97
65,0,0,0,0,76,0,51,0,0,0,0,76,0.0,31.75,0,127
66,62,56,0,0,37,42,65,0,0,0,62,65,29.5,36.0,118,144
67,72,56,0,0,0,0,0,0,0,0,72,0,32.0,0.0,128,0
68,0,81,0,60,52,0,41,46,0,0,81,52,35.25,34.75,141,139
69,55,44,0,45,114,0,0,0,0,0,55,114,36.0,28.5,144,114
70,47,84,0,0,0,57,71,0,0,0,84,71,32.75,32.0,131,128
71,84,0,0,46,0,95,0,0,0,0,84,95,32.5,23.75,130,95
72,34,0,45,62,48,48,51,0,0,0,62,51,35.25,36.75,141,147
73,0,104,0,0,0,0,64,74,0,0,104,74,26.0,34.5,104,138
74,0,0,0,95,0,52,55,36,0,0,95,55,23.75,35.75,95,143
75,51,47,0,44,24,55,30,37,0,24,51,55,35.5,36.5,142,146
76,31,43,31,39,0,0,0,0,31,0,43,0,36.0,0.0,144,0
77,0,73,66,0,0,101,0,0,0,0,73,101,34.75,25.25,139,101
78,44,0,61,38,0,0,0,108,0,0,61,108,35.75,27.0,143,108
79,0,0,105,0,0,0,63,61,0,0,105,63,26.25,31.0,105,124
80,58,0,0,71,33,0,34,77,0,0,71,77,32.25,36.0,129,144
81,112,0,0,0,36,49,23,38,0,23,112,49,28.0,36.5,112,146
82,0,0,80,56,0,0,0,0,0,0,80,0,34.0,0.0,136,0
83,99,0,0,0,44,61,0,39,0,0,99,61,24.75,36.0,99,144
84,0,70,0,61,0,0,0,0,0,0,70,0,32.75,0.0,131,0
85,105,0,0,0,0,0,0,97,0,0,105,97,26.25,24.25,105,97
86,66,0,68,0,0,65,44,31,0,0,68,65,33.5,35.0,134,140
87,62,45,0,38,44,34,65,0,0,0,62,65,36.25,35.75,145,143
88,0,0,94,47,0,66,68,0,0,0,94,68,35.25,33.5,141,134
89,107,0,0,0,94,0,0,0,0,0,107,94,26.75,23.5,107,94
90,41,0,44,53,46,54,43,0,0,0,53,54,34.5,35.75,138,143
91,0,0,0,83,55,47,38,0,0,0,83,55,20.75,35.0,83,140
92,46,58,0,32,66,0,70,0,0,0,58,70,34.0,34.0,136,136
93,0,44,60,39,0,50,60,31,0,0,60,60,35.75,35.25,143,141
94,27,40,44,34,39,20,42,44,27,20,44,44,36.25,36.25,145,145
