replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,40,29,33,41,36,41,42,26,29,26,41,42,35.75,36.25,143,145
1,34,25,43,39,44,26,42,33,25,26,43,44,35.25,36.25,141,145
2,38,32,45,32,54,23,37,26,32,23,45,54,36.75,35.0,147,140
3,31,37,35,41,31,51,38,27,31,27,41,51,36.0,36.75,144,147
4,55,18,39,30,42,17,53,35,18,17,55,53,35.5,36.75,142,147
5,37,48,23,35,31,30,41,42,23,30,48,42,35.75,36.0,143,144
6,42,39,47,16,43,33,35,36,16,33,47,43,36.0,36.75,144,147
7,21,47,33,46,42,41,28,32,21,28,47,42,36.75,35.75,147,143
8,45,23,39,37,24,44,29,48,23,24,45,48,36.0,36.25,144,145
9,34,39,44,22,22,39,42,43,22,22,44,43,34.75,36.5,139,146
10,27,41,40,34,38,34,41,28,27,28,41,41,35.5,35.25,142,141
11,33,22,41,48,43,32,21,43,22,21,48,43,36.0,34.75,144,139
12,34,22,40,50,45,36,30,34,22,30,50,45,36.5,36.25,146,145
13,30,44,35,37,41,39,38,29,30,29,44,41,36.5,36.75,146,147
14,36,30,34,43,47,40,29,29,30,29,43,47,35.75,36.25,143,145
15,39,18,38,50,34,38,35,40,18,34,50,40,36.25,36.75,145,147
16,25,24,49,43,40,20,55,31,24,20,49,55,35.25,36.5,141,146
17,36,27,35,48,40,34,36,36,27,34,48,40,36.5,36.5,146,146
18,40,32,37,38,35,25,46,41,32,25,40,46,36.75,36.75,147,147
19,52,17,39,38,43,42,32,26,17,26,52,43,36.5,35.75,146,143
20,41,25,45,30,37,41,26,41,25,26,45,41,35.25,36.25,141,145
21,49,34,33,29,51,34,29,31,29,29,49,51,36.25,36.25,145,145
22,42,29,33,41,39,29,41,38,29,29,42,41,36.25,36.75,145,147
23,46,37,26,37,34,40,22,50,26,22,46,50,36.5,36.5,146,146
24,37,41,29,40,42,48,18,27,29,18,41,48,36.75,33.75,147,135
25,23,30,49,44,50,16,45,34,23,16,49,50,36.5,36.25,146,145
26,25,34,44,27,43,42,28,31,25,28,44,43,32.5,36.0,130,144
27,31,43,28,43,31,41,41,33,28,31,43,41,36.25,36.5,145,146
28,28,36,29,41,18,54,34,40,28,18,41,54,33.5,36.5,134,146
29,31,40,45,29,34,29,38,46,29,29,45,46,36.25,36.75,145,147
30,35,37,39,34,34,23,51,39,34,23,39,51,36.25,36.75,145,147
31,37,10,56,41,37,28,38,43,10,28,56,43,36.0,36.5,144,146
32,52,33,34,26,48,29,34,27,26,27,52,48,36.25,34.5,145,138
33,38,38,27,39,40,25,43,39,27,25,39,43,35.5,36.75,142,147
34,18,44,40,43,34,23,36,54,18,23,44,54,36.25,36.75,145,147
35,50,28,29,40,34,34,31,47,28,31,50,47,36.75,36.5,147,146
36,55,30,37,22,40,19,36,51,22,19,55,51,36.0,36.5,144,146
37,26,53,33,35,42,32,40,31,26,31,53,42,36.75,36.25,147,145
38,41,30,38,37,50,43,24,29,30,24,41,50,36.5,36.5,146,146
39,47,31,34,31,34,34,39,40,31,34,47,40,35.75,36.75,143,147
40,41,24,44,37,39,23,55,30,24,23,44,55,36.5,36.75,146,147
41,41,48,24,33,29,35,50,33,24,29,48,50,36.5,36.75,146,147
42,19,33,35,45,25,35,39,46,19,25,45,46,33.0,36.25,132,145
43,36,32,45,32,32,35,40,39,32,32,45,40,36.25,36.5,145,146
44,36,30,33,48,24,37,33,52,30,24,48,52,36.75,36.5,147,146
45,29,31,39,44,54,29,25,35,29,25,44,54,35.75,35.75,143,143
46,44,32,39,31,25,38,37,45,31,25,44,45,36.5,36.25,146,145
47,22,42,27,54,32,32,50,28,22,28,54,50,36.25,35.5,145,142
48,40,31,37,39,30,35,44,36,31,30,40,44,36.75,36.25,147,145
49,30,27,24,64,42,44,23,37,24,23,64,44,36.25,36.5,145,146
50,40,22,39,44,28,30,45,40,22,28,44,45,36.25,35.75,145,143
51,36,40,41,30,38,33,48,27,30,27,41,48,36.75,36.5,147,146
52,52,21,33,39,35,30,44,37,21,30,52,44,36.25,36.5,145,146
53,30,43,49,23,30,36,46,33,23,30,49,46,36.25,36.25,145,145
54,20,51,27,49,26,46,34,36,20,26,51,46,36.75,35.5,147,142
55,31,34,45,35,31,38,31,44,31,31,45,44,36.25,36.0,145,144
56,49,35,25,36,42,31,37,34,25,31,49,42,36.25,36.0,145,144
57,37,30,47,33,38,40,26,41,30,26,47,41,36.75,36.25,147,145
58,26,43,36,40,42,33,29,41,26,29,43,42,36.25,36.25,145,145
59,42,31,25,45,32,32,34,49,25,32,45,49,35.75,36.75,143,147
60,33,49,32,32,37,23,35,50,32,23,49,50,36.5,36.25,146,145
61,38,50,17,37,43,28,48,28,17,28,50,48,35.5,36.75,142,147
62,31,57,19,39,42,32,39,33,19,32,57,42,36.5,36.5,146,146
63,40,31,27,45,37,41,40,25,27,25,45,41,35.75,35.75,143,143
64,32,44,37,33,47,31,34,34,32,31,44,47,36.5,36.5,146,146
65,45,32,24,45,34,37,44,30,24,30,45,44,36.5,36.25,146,145
66,31,43,30,42,39,37,47,23,30,23,43,47,36.5,36.5,146,146
67,34,44,45,23,34,38,36,36,23,34,45,38,36.5,36.0,146,144
68,56,40,18,30,42,36,34,31,18,31,56,42,36.0,35.75,144,143
69,50,48,24,23,39,32,44,30,23,30,50,44,36.25,36.25,145,145
70,37,15,42,50,40,32,35,39,15,32,50,40,36.0,36.5,144,146
71,31,35,39,41,50,42,33,19,31,19,41,50,36.5,36.0,146,144
72,34,58,19,34,44,31,34,35,19,31,58,44,36.25,36.0,145,144
73,41,48,30,26,22,32,50,43,26,22,48,50,36.25,36.75,145,147
74,42,32,35,36,41,46,31,29,32,29,42,46,36.25,36.75,145,147
75,55,22,39,31,44,36,28,39,22,28,55,44,36.75,36.75,147,147
76,49,45,13,39,33,24,42,46,13,24,49,46,36.5,36.25,146,145
77,34,45,26,31,33,34,40,40,26,33,45,40,34.0,36.75,136,147
78,52,30,35,29,37,56,18,36,29,18,52,56,36.5,36.75,146,147
79,40,35,31,40,25,45,51,24,31,24,40,51,36.5,36.25,146,145
80,34,42,34,35,42,38,41,24,34,24,42,42,36.25,36.25,145,145
81,36,48,27,35,29,19,44,49,27,19,48,49,36.5,35.25,146,141
82,29,31,28,56,41,36,31,34,28,31,56,41,36.0,35.5,144,142
83,35,38,40,33,39,44,25,39,33,25,40,44,36.5,36.75,146,147
84,52,26,38,27,43,33,39,32,26,32,52,43,35.75,36.75,143,147
85,30,31,53,33,41,26,53,25,30,25,53,53,36.75,36.25,147,145
86,25,41,47,34,54,22,21,49,25,21,47,54,36.75,36.5,147,146
87,43,34,34,33,44,37,44,22,33,22,43,44,36.0,36.75,144,147
88,34,49,18,38,45,22,37,43,18,22,49,45,34.75,36.75,139,147
89,43,32,45,27,28,52,40,26,27,26,45,52,36.75,36.5,147,146
90,44,37,31,34,32,41,23,51,31,23,44,51,36.5,36.75,146,147
91,31,44,40,32,30,41,49,27,31,27,44,49,36.75,36.75,147,147
92,22,45,42,38,37,40,15,52,22,15,45,52,36.75,36.0,147,144
93,28,49,36,34,49,46,21,30,28,21,49,49,36.75,36.5,147,146
94,46,36,37,26,37,19,46,43,26,19,46,46,36.25,36.25,145,145
95,29,47,29,40,34,33,30,45,29,30,47,45,36.25,35.5,145,142
96,42,38,37,25,18,45,48,36,25,18,42,48,35.5,36.75,142,147
97,32,41,43,31,30,32,33,49,31,30,43,49,36.75,36.0,147,144
98,37,47,35,27,37,41,33,32,27,32,47,41,36.5,35.75,146,143
99,36,46,31,34,48,11,32,55,31,11,46,55,36.75,36.5,147,146
