replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,42,28,40,41,47,40,29,35,28,29,42,47,37.75,37.75,151,151
1,44,22,39,45,31,27,50,45,22,27,45,50,37.5,38.25,150,153
2,49,10,34,53,28,51,25,48,10,25,53,51,36.5,38.0,146,152
3,43,33,43,31,41,43,26,38,31,26,43,43,37.5,37.0,150,148
4,35,40,37,41,65,33,23,28,35,23,41,65,38.25,37.25,153,149
5,48,30,34,41,36,52,41,22,30,22,48,52,38.25,37.75,153,151
6,43,22,43,43,31,39,37,44,22,31,43,44,37.75,37.75,151,151
7,33,44,49,23,38,32,22,61,23,22,49,61,37.25,38.25,149,153
8,43,37,41,29,19,52,53,28,29,19,43,53,37.5,38.0,150,152
9,44,46,23,34,41,38,40,31,23,31,46,41,36.75,37.5,147,150
10,52,34,32,33,28,49,31,44,32,28,52,49,37.75,38.0,151,152
11,31,35,49,37,33,46,44,30,31,30,49,46,38.0,38.25,152,153
12,37,38,44,33,41,52,28,31,33,28,44,52,38.0,38.0,152,152
13,32,39,43,36,35,39,47,30,32,30,43,47,37.5,37.75,150,151
14,42,41,36,32,34,39,37,40,32,34,42,40,37.75,37.5,151,150
15,38,32,32,50,41,30,38,41,32,30,50,41,38.0,37.5,152,150
16,33,40,38,41,40,32,42,37,33,32,41,42,38.0,37.75,152,151
17,33,42,38,40,45,44,36,28,33,28,42,45,38.25,38.25,153,153
18,38,27,51,35,38,47,28,36,27,28,51,47,37.75,37.25,151,149
19,37,34,44,36,27,57,36,33,34,27,44,57,37.75,38.25,151,153
20,32,40,50,26,42,16,50,39,26,16,50,50,37.0,36.75,148,147
21,43,30,47,33,34,31,59,26,30,26,47,59,38.25,37.5,153,150
22,44,33,39,35,24,48,39,40,33,24,44,48,37.75,37.75,151,151
23,31,47,38,36,35,30,26,62,31,26,47,62,38.0,38.25,152,153
24,32,45,32,41,33,31,46,40,32,31,45,46,37.5,37.5,150,150
25,53,41,27,28,33,33,45,41,27,33,53,45,37.25,38.0,149,152
26,53,21,30,49,50,35,35,32,21,32,53,50,38.25,38.0,153,152
27,45,20,36,50,47,29,27,48,20,27,50,48,37.75,37.75,151,151
28,47,32,43,31,29,34,43,47,31,29,47,47,38.25,38.25,153,153
29,31,28,57,37,41,35,42,35,28,35,57,42,38.25,38.25,153,153
30,56,42,29,23,44,32,39,38,23,32,56,44,37.5,38.25,150,153
31,26,42,50,35,45,48,25,31,26,25,50,48,38.25,37.25,153,149
32,32,45,35,40,34,42,47,29,32,29,45,47,38.0,38.0,152,152
33,54,32,33,33,38,43,41,29,32,29,54,43,38.0,37.75,152,151
34,53,28,34,35,53,30,36,33,28,30,53,53,37.5,38.0,150,152
35,28,33,42,48,28,32,41,50,28,28,48,50,37.75,37.75,151,151
36,40,32,41,39,46,30,32,41,32,30,41,46,38.0,37.25,152,149
37,41,31,33,48,32,40,40,40,31,32,48,40,38.25,38.0,153,152
38,53,28,27,42,34,24,45,50,27,24,53,50,37.5,38.25,150,153
39,29,36,37,49,32,40,35,44,29,32,49,44,37.75,37.75,151,151
40,47,40,43,22,40,30,27,46,22,27,47,46,38.0,35.75,152,143
41,29,37,53,34,53,36,37,27,29,27,53,53,38.25,38.25,153,153
42,26,44,45,35,29,33,29,60,26,29,45,60,37.5,37.75,150,151
43,39,56,24,31,58,27,32,31,24,27,56,58,37.5,37.0,150,148
44,46,50,29,28,31,33,36,46,28,31,50,46,38.25,36.5,153,146
45,36,25,49,41,33,38,32,50,25,32,49,50,37.75,38.25,151,153
46,28,61,37,27,44,45,28,31,27,28,61,45,38.25,37.0,153,148
47,55,28,18,50,47,24,44,33,18,24,55,47,37.75,37.0,151,148
48,40,48,27,31,19,61,48,19,27,19,48,61,36.5,36.75,146,147
49,45,48,28,30,46,40,40,23,28,23,48,46,37.75,37.25,151,149
50,58,45,18,32,57,37,30,26,18,26,58,57,38.25,37.5,153,150
51,23,44,40,45,34,52,37,30,23,30,45,52,38.0,38.25,152,153
52,35,32,49,33,36,17,46,54,32,17,49,54,37.25,38.25,149,153
53,47,38,33,32,44,38,41,30,32,30,47,44,37.5,38.25,150,153
54,60,38,28,26,40,41,42,26,26,26,60,42,38.0,37.25,152,149
55,49,34,36,34,57,32,41,23,34,23,49,57,38.25,38.25,153,153
56,24,52,36,39,36,31,35,51,24,31,52,51,37.75,38.25,151,153
57,37,37,34,40,31,34,56,32,34,31,40,56,37.0,38.25,148,153
58,25,47,35,46,24,47,42,39,25,24,47,47,38.25,38.0,153,152
59,49,29,37,35,39,33,48,32,29,32,49,48,37.5,38.0,150,152
60,36,49,28,40,50,29,48,25,28,25,49,50,38.25,38.0,153,152
61,46,24,32,47,40,29,31,49,24,29,47,49,37.25,37.25,149,149
62,18,46,43,42,44,42,26,41,18,26,46,44,37.25,38.25,149,153
63,48,34,44,25,34,30,46,40,25,30,48,46,37.75,37.5,151,150
64,40,37,35,41,42,33,55,21,35,21,41,55,38.25,37.75,153,151
65,35,36,41,39,50,34,25,40,35,25,41,50,37.75,37.25,151,149
66,50,40,42,21,47,38,33,35,21,33,50,47,38.25,38.25,153,153
67,35,36,47,32,48,40,22,42,32,22,47,48,37.5,38.0,150,152
68,50,46,27,26,42,47,24,39,26,24,50,47,37.25,38.0,149,152
69,24,47,46,35,30,30,40,52,24,30,47,52,38.0,38.0,152,152
70,40,29,38,43,17,46,42,48,29,17,43,48,37.5,38.25,150,153
71,44,24,49,33,31,59,40,21,24,21,49,59,37.5,37.75,150,151
72,33,53,31,36,33,42,25,50,31,25,53,50,38.25,37.5,153,150
73,20,40,57,30,40,36,28,49,20,28,57,49,36.75,38.25,147,153
74,40,41,33,35,37,21,51,41,33,21,41,51,37.25,37.5,149,150
75,39,31,42,41,21,43,39,44,31,21,42,44,38.25,36.75,153,147
76,28,34,55,35,45,34,36,36,28,34,55,45,38.0,37.75,152,151
77,36,33,30,51,31,51,39,31,30,31,51,51,37.5,38.0,150,152
78,46,32,36,30,32,42,35,35,30,32,46,42,36.0,36.0,144,144
79,35,38,33,46,41,38,30,40,33,30,46,41,38.0,37.25,152,149
80,23,61,32,34,43,21,45,43,23,21,61,45,37.5,38.0,150,152
81,39,39,21,48,33,19,50,46,21,19,48,50,36.75,37.0,147,148
82,40,13,44,54,38,41,37,30,13,30,54,41,37.75,36.5,151,146
83,32,50,23,47,37,44,41,30,23,30,50,44,38.0,38.0,152,152
84,31,48,33,41,47,50,28,28,31,28,48,50,38.25,38.25,153,153
85,41,44,45,22,54,23,40,34,22,23,45,54,38.0,37.75,152,151
86,36,27,42,46,43,27,48,34,27,27,46,48,37.75,38.0,151,152
87,59,14,47,29,45,49,21,38,14,21,59,49,37.25,38.25,149,153
88,30,36,39,39,37,46,29,39,30,29,39,46,36.0,37.75,144,151
89,33,45,36,28,32,22,45,50,28,22,45,50,35.5,37.25,142,149
90,39,49,45,19,42,59,24,27,19,24,49,59,38.0,38.0,152,152
91,33,44,40,36,26,50,33,18,33,18,44,50,38.25,31.75,153,127
92,30,49,35,35,34,34,41,42,30,34,49,42,37.25,37.75,149,151
93,14,55,48,36,38,43,28,44,14,28,55,44,38.25,38.25,153,153
94,44,30,37,39,40,35,35,39,30,35,44,40,37.5,37.25,150,149
95,45,49,35,23,34,44,43,32,23,32,49,44,38.0,38.25,152,153
96,41,23,38,48,32,58,20,37,23,20,48,58,37.5,36.75,150,147
97,51,46,24,32,32,29,41,49,24,29,51,49,38.25,37.75,153,151
98,48,43,34,26,36,41,50,25,26,25,48,50,37.75,38.0,151,152
99,63,15,39,35,35,43,43,29,15,29,63,43,38.0,37.5,152,150
