replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,44,44,19,42,30,37,59,20,19,20,44,59,37.25,36.5,149,146
1,39,35,38,36,44,29,43,34,35,29,39,44,37.0,37.5,148,150
2,44,30,38,36,30,26,38,54,30,26,44,54,37.0,37.0,148,148
3,32,35,27,53,50,49,23,28,27,23,53,50,36.75,37.5,147,150
4,41,29,42,36,41,36,41,31,29,31,42,41,37.0,37.25,148,149
5,23,38,32,57,35,40,40,34,23,34,57,40,37.5,37.25,150,149
6,35,36,43,32,41,31,33,44,32,31,43,44,36.5,37.25,146,149
7,31,26,48,42,39,22,57,27,26,22,48,57,36.75,36.25,147,145
8,48,30,51,15,22,47,50,31,15,22,51,50,36.0,37.5,144,150
9,47,25,33,42,27,59,38,22,25,22,47,59,36.75,36.5,147,146
10,18,50,34,48,40,26,58,23,18,23,50,58,37.5,36.75,150,147
11,32,37,24,52,32,38,33,45,24,32,52,45,36.25,37.0,145,148
12,38,29,49,31,43,48,34,24,29,24,49,48,36.75,37.25,147,149
13,38,32,50,29,51,43,43,13,29,13,50,51,37.25,37.5,149,150
14,35,41,37,37,29,57,34,29,35,29,41,57,37.5,37.25,150,149
15,26,40,35,48,34,44,47,23,26,23,48,47,37.25,37.0,149,148
16,48,44,39,17,47,34,49,18,17,18,48,49,37.0,37.0,148,148
17,45,32,40,29,19,36,39,53,29,19,45,53,36.5,36.75,146,147
18,45,44,29,31,43,32,46,28,29,28,45,46,37.25,37.25,149,149
19,41,42,30,30,27,36,33,51,30,27,42,51,35.75,36.75,143,147
20,36,40,59,15,41,32,56,21,15,21,59,56,37.5,37.5,150,150
21,52,28,34,35,38,59,22,29,28,22,52,59,37.25,37.0,149,148
22,23,38,35,52,32,40,34,41,23,32,52,41,37.0,36.75,148,147
23,53,41,32,24,42,40,36,28,24,28,53,42,37.5,36.5,150,146
24,19,38,45,48,37,26,39,39,19,26,48,39,37.5,35.25,150,141
25,25,54,36,35,31,42,33,43,25,31,54,43,37.5,37.25,150,149
26,27,42,33,44,27,35,35,49,27,27,44,49,36.5,36.5,146,146
27,33,41,22,43,42,32,45,30,22,30,43,45,34.75,37.25,139,149
28,22,55,39,32,46,40,32,32,22,32,55,46,37.0,37.5,148,150
29,38,39,43,28,43,44,33,26,28,26,43,44,37.0,36.5,148,146
30,51,38,19,34,45,26,29,45,19,26,51,45,35.5,36.25,142,145
31,36,37,35,40,23,42,35,44,35,23,40,44,37.0,36.0,148,144
32,39,48,41,22,35,35,48,32,22,32,48,48,37.5,37.5,150,150
33,49,19,36,44,37,51,42,16,19,16,49,51,37.0,36.5,148,146
34,41,29,29,51,41,50,10,42,29,10,51,50,37.5,35.75,150,143
35,48,26,39,37,39,34,56,21,26,21,48,56,37.5,37.5,150,150
36,37,25,46,39,22,42,56,30,25,22,46,56,36.75,37.5,147,150
37,39,54,35,21,31,33,52,31,21,31,54,52,37.25,36.75,149,147
38,36,39,24,51,65,23,26,36,24,23,51,65,37.5,37.5,150,150
39,43,28,34,40,34,40,36,36,28,34,43,40,36.25,36.5,145,146
40,40,34,44,32,56,12,41,39,32,12,44,56,37.5,37.0,150,148
41,32,45,25,47,48,35,28,39,25,28,47,48,37.25,37.5,149,150
42,31,36,48,34,36,29,56,27,31,27,48,56,37.25,37.0,149,148
43,35,27,35,51,45,36,44,18,27,18,51,45,37.0,35.75,148,143
44,33,44,44,27,51,26,37,35,27,26,44,51,37.0,37.25,148,149
45,42,27,47,32,33,44,26,40,27,26,47,44,37.0,35.75,148,143
46,34,48,19,47,45,37,36,28,19,28,48,45,37.0,36.5,148,146
47,33,38,44,35,27,37,48,30,33,27,44,48,37.5,35.5,150,142
48,32,32,33,52,19,45,43,41,32,19,52,45,37.25,37.0,149,148
49,23,41,43,43,25,47,36,42,23,25,43,47,37.5,37.5,150,150
50,61,38,29,19,26,25,41,56,19,25,61,56,36.75,37.0,147,148
51,25,48,35,41,28,55,29,34,25,28,48,55,37.25,36.5,149,146
52,28,18,60,43,30,54,22,42,18,22,60,54,37.25,37.0,149,148
53,31,29,42,40,25,50,55,18,29,18,42,55,35.5,37.0,142,148
54,39,39,22,43,31,34,43,36,22,31,43,43,35.75,36.0,143,144
55,40,38,34,36,31,35,40,42,34,31,40,42,37.0,37.0,148,148
56,51,14,45,40,45,23,40,40,14,23,51,45,37.5,37.0,150,148
57,37,31,50,30,48,28,42,30,30,28,50,48,37.0,37.0,148,148
58,42,40,29,37,28,31,45,42,29,28,42,45,37.0,36.5,148,146
59,43,48,22,31,48,30,36,36,22,30,48,48,36.0,37.5,144,150
60,35,34,37,43,31,47,37,30,34,30,43,47,37.25,36.25,149,145
61,52,23,40,34,23,41,35,46,23,23,52,46,37.25,36.25,149,145
62,31,26,41,49,35,33,38,39,26,33,49,39,36.75,36.25,147,145
63,33,39,45,32,28,46,45,31,32,28,45,46,37.25,37.5,149,150
64,37,40,36,34,37,48,25,29,34,25,40,48,36.75,34.75,147,139
65,18,38,56,34,26,62,27,35,18,26,56,62,36.5,37.5,146,150
66,47,27,25,51,30,34,49,37,25,30,51,49,37.5,37.5,150,150
67,29,40,35,42,29,27,43,49,29,27,42,49,36.5,37.0,146,148
68,44,38,39,27,34,28,41,43,27,28,44,43,37.0,36.5,148,146
69,36,41,42,28,31,54,20,44,28,20,42,54,36.75,37.25,147,149
70,30,47,39,33,34,36,49,25,30,25,47,49,37.25,36.0,149,144
71,22,31,44,52,43,37,28,41,22,28,52,43,37.25,37.25,149,149
72,34,42,34,37,28,42,40,38,34,28,42,42,36.75,37.0,147,148
73,25,40,46,38,33,28,47,25,25,25,46,47,37.25,33.25,149,133
74,22,47,51,29,38,35,38,37,22,35,51,38,37.25,37.0,149,148
75,31,27,48,41,47,31,39,23,27,23,48,47,36.75,35.0,147,140
76,37,41,31,38,44,36,39,29,31,29,41,44,36.75,37.0,147,148
77,52,37,18,40,46,38,38,27,18,27,52,46,36.75,37.25,147,149
78,31,33,64,21,49,44,15,41,21,15,64,49,37.25,37.25,149,149
79,30,42,46,30,44,29,46,26,30,26,46,46,37.0,36.25,148,145
80,49,32,32,36,36,21,61,31,32,21,49,61,37.25,37.25,149,149
81,29,33,53,35,35,47,30,38,29,30,53,47,37.5,37.5,150,150
82,44,34,27,42,41,49,27,32,27,27,44,49,36.75,37.25,147,149
83,32,33,36,41,38,32,39,41,32,32,41,41,35.5,37.5,142,150
84,43,26,54,24,63,38,25,22,24,22,54,63,36.75,37.0,147,148
85,43,45,28,29,40,46,28,31,28,28,45,46,36.25,36.25,145,145
86,62,33,25,26,39,33,42,34,25,33,62,42,36.5,37.0,146,148
87,43,23,32,48,24,43,34,42,23,24,48,43,36.5,35.75,146,143
88,27,28,55,37,59,25,25,41,27,25,55,59,36.75,37.5,147,150
89,45,34,37,34,51,30,31,34,34,30,45,51,37.5,36.5,150,146
90,54,28,38,29,40,49,28,32,28,28,54,49,37.25,37.25,149,149
91,39,49,32,26,49,31,27,42,26,27,49,49,36.5,37.25,146,149
92,34,41,32,43,41,33,42,34,32,33,43,42,37.5,37.5,150,150
93,38,24,36,48,34,42,21,51,24,21,48,51,36.5,37.0,146,148
94,35,51,25,39,37,42,36,32,25,32,51,42,37.5,36.75,150,147
95,43,21,38,48,29,31,47,43,21,29,48,47,37.5,37.5,150,150
96,35,31,39,43,34,33,43,40,31,33,43,43,37.0,37.5,148,150
97,26,45,30,46,35,45,30,37,26,30,46,45,36.75,36.75,147,147
98,37,20,27,65,43,35,38,34,20,34,65,43,37.25,37.5,149,150
99,45,39,34,27,49,35,35,27,27,27,45,49,36.25,36.5,145,146
