replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,39,18,39,52,25,51,29,45,18,25,52,51,37.0,37.5,148,150
1,13,36,63,36,40,28,48,34,13,28,63,48,37.0,37.5,148,150
2,25,58,40,26,29,42,57,20,25,20,58,57,37.25,37.0,149,148
3,35,55,13,41,55,43,34,16,13,16,55,55,36.0,37.0,144,148
4,43,19,25,59,44,45,34,25,19,25,59,45,36.5,37.0,146,148
5,47,42,36,22,46,17,43,43,22,17,47,46,36.75,37.25,147,149
6,43,30,40,37,44,33,34,38,30,33,43,44,37.5,37.25,150,149
7,34,44,27,45,38,38,46,26,27,26,45,46,37.5,37.0,150,148
8,43,22,33,50,33,42,34,40,22,33,50,42,37.0,37.25,148,149
9,38,40,42,28,34,37,31,47,28,31,42,47,37.0,37.25,148,149
10,27,30,42,51,28,37,35,50,27,28,51,50,37.5,37.5,150,150
11,35,39,44,32,48,17,40,41,32,17,44,48,37.5,36.5,150,146
12,51,35,22,39,44,27,47,31,22,27,51,47,36.75,37.25,147,149
13,38,25,40,46,34,38,55,20,25,20,46,55,37.25,36.75,149,147
14,22,38,54,34,68,23,34,24,22,23,54,68,37.0,37.25,148,149
15,46,46,18,39,41,54,21,34,18,21,46,54,37.25,37.5,149,150
16,16,48,47,38,41,29,44,35,16,29,48,44,37.25,37.25,149,149
17,32,28,38,51,35,41,34,39,28,34,51,41,37.25,37.25,149,149
18,41,40,44,23,37,44,40,28,23,28,44,44,37.0,37.25,148,149
19,38,31,34,44,30,46,26,40,31,26,44,46,36.75,35.5,147,142
20,32,32,39,46,32,51,21,46,32,21,46,51,37.25,37.5,149,150
21,37,47,41,21,41,38,44,25,21,25,47,44,36.5,37.0,146,148
22,54,25,43,26,27,38,43,40,25,27,54,43,37.0,37.0,148,148
23,32,40,40,36,40,37,31,40,32,31,40,40,37.0,37.0,148,148
24,25,29,45,49,21,26,41,54,25,21,49,54,37.0,35.5,148,142
25,34,37,35,43,35,37,34,44,34,34,43,44,37.25,37.5,149,150
26,47,40,34,27,37,27,39,42,27,27,47,42,37.0,36.25,148,145
27,32,42,37,39,30,42,43,34,32,30,42,43,37.5,37.25,150,149
28,33,40,41,36,36,33,27,48,33,27,41,48,37.5,36.0,150,144
29,38,23,57,30,31,38,40,41,23,31,57,41,37.0,37.5,148,150
30,45,40,36,26,41,33,36,37,26,33,45,41,36.75,36.75,147,147
31,30,50,28,39,47,31,37,31,28,31,50,47,36.75,36.5,147,146
32,36,30,32,46,19,29,35,64,30,19,46,64,36.0,36.75,144,147
33,44,40,23,41,54,42,31,18,23,18,44,54,37.0,36.25,148,145
34,17,40,45,34,42,42,30,36,17,30,45,42,34.0,37.5,136,150
35,33,39,44,32,47,41,29,33,32,29,44,47,37.0,37.5,148,150
36,40,37,37,33,46,30,42,31,33,30,40,46,36.75,37.25,147,149
37,23,34,60,30,18,44,52,33,23,18,60,52,36.75,36.75,147,147
38,44,24,29,49,38,55,24,30,24,24,49,55,36.5,36.75,146,147
39,30,44,47,29,30,47,44,28,29,28,47,47,37.5,37.25,150,149
40,44,36,40,28,29,26,42,48,28,26,44,48,37.0,36.25,148,145
41,31,20,57,41,39,29,50,30,20,29,57,50,37.25,37.0,149,148
42,27,45,37,38,32,34,45,39,27,32,45,45,36.75,37.5,147,150
