replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,36,47,35,20,28,34,44,37,20,28,47,44,34.5,35.75,138,143
1,34,49,33,28,25,46,20,51,28,20,49,51,36.0,35.5,144,142
2,34,30,49,29,29,40,49,26,29,26,49,49,35.5,36.0,142,144
3,39,27,24,55,44,49,33,19,24,19,55,49,36.25,36.25,145,145
4,30,36,18,61,35,43,34,30,18,30,61,43,36.25,35.5,145,142
5,38,20,45,38,36,26,50,31,20,26,45,50,35.25,35.75,141,143
6,41,17,36,48,44,33,43,24,17,24,48,44,35.5,36.0,142,144
7,38,31,39,37,36,32,31,41,31,31,39,41,36.25,35.0,145,140
8,37,31,40,33,28,33,40,41,31,28,40,41,35.25,35.5,141,142
9,51,40,26,28,37,32,51,24,26,24,51,51,36.25,36.0,145,144
10,43,36,23,40,32,50,35,28,23,28,43,50,35.5,36.25,142,145
11,40,37,39,28,31,46,35,29,28,29,40,46,36.0,35.25,144,141
12,39,55,19,32,36,34,45,29,19,29,55,45,36.25,36.0,145,144
13,25,41,43,33,26,30,49,40,25,26,43,49,35.5,36.25,142,145
14,39,49,27,27,26,35,43,39,27,26,49,43,35.5,35.75,142,143
15,42,31,44,26,24,44,33,44,26,24,44,44,35.75,36.25,143,145
16,44,53,31,17,38,54,26,26,17,26,53,54,36.25,36.0,145,144
17,44,26,39,35,40,41,27,34,26,27,44,41,36.0,35.5,144,142
18,39,46,31,28,23,42,47,33,28,23,46,47,36.0,36.25,144,145
19,45,34,37,29,58,34,35,17,29,17,45,58,36.25,36.0,145,144
20,51,37,25,30,39,49,33,24,25,24,51,49,35.75,36.25,143,145
21,24,47,38,33,47,33,14,50,24,14,47,50,35.5,36.0,142,144
22,43,18,28,56,15,42,42,45,18,15,56,45,36.25,36.0,145,144
23,25,44,27,47,36,50,21,37,25,21,47,50,35.75,36.0,143,144
24,35,37,36,33,35,39,34,37,33,34,37,39,35.25,36.25,141,145
25,33,46,38,28,55,34,23,31,28,23,46,55,36.25,35.75,145,143
26,35,35,44,30,32,46,42,24,30,24,44,46,36.0,36.0,144,144
27,52,34,30,27,24,42,34,30,27,24,52,42,35.75,32.5,143,130
28,44,48,31,21,45,31,27,42,21,27,48,45,36.0,36.25,144,145
29,50,22,38,32,23,37,45,39,22,23,50,45,35.5,36.0,142,144
30,37,41,49,14,43,28,37,35,14,28,49,43,35.25,35.75,141,143
31,33,50,44,16,44,31,33,36,16,31,50,44,35.75,36.0,143,144
32,34,55,25,31,27,45,33,39,25,27,55,45,36.25,36.0,145,144
33,39,46,22,32,45,28,44,28,22,28,46,45,34.75,36.25,139,145
34,38,29,42,34,23,31,47,40,29,23,42,47,35.75,35.25,143,141
35,32,37,27,37,35,34,35,40,27,34,37,40,33.25,36.0,133,144
36,38,35,41,30,29,37,43,35,30,29,41,43,36.0,36.0,144,144
37,39,40,34,30,28,43,33,39,30,28,40,43,35.75,35.75,143,143
38,39,33,28,45,32,45,33,34,28,32,45,45,36.25,36.0,145,144
39,34,39,38,34,36,41,19,47,34,19,39,47,36.25,35.75,145,143
40,48,40,30,27,41,38,28,36,27,28,48,41,36.25,35.75,145,143
41,43,49,25,28,34,37,42,30,25,30,49,42,36.25,35.75,145,143
42,57,32,18,31,44,34,24,43,18,24,57,44,34.5,36.25,138,145
43,43,26,36,39,31,65,21,27,26,21,43,65,36.0,36.0,144,144
44,32,38,46,27,40,26,39,38,27,26,46,40,35.75,35.75,143,143
45,55,16,39,33,17,52,45,26,16,17,55,52,35.75,35.0,143,140
46,34,38,39,28,51,35,22,32,28,22,39,51,34.75,35.0,139,140
47,43,24,41,32,33,39,27,45,24,27,43,45,35.0,36.0,140,144
48,47,36,26,30,29,34,41,38,26,29,47,41,34.75,35.5,139,142
49,39,44,26,32,43,33,32,36,26,32,44,43,35.25,36.0,141,144
50,25,40,39,37,35,40,27,40,25,27,40,40,35.25,35.5,141,142
51,30,28,43,44,37,36,36,33,28,33,44,37,36.25,35.5,145,142
52,34,42,28,35,35,26,44,38,28,26,42,44,34.75,35.75,139,143
53,51,39,32,23,33,42,33,37,23,33,51,42,36.25,36.25,145,145
54,35,33,26,42,36,34,35,33,26,33,42,36,34.0,34.5,136,138
55,38,42,23,42,29,53,40,22,23,22,42,53,36.25,36.0,145,144
56,34,47,43,20,37,39,48,21,20,21,47,48,36.0,36.25,144,145
57,41,37,39,27,30,29,35,50,27,29,41,50,36.0,36.0,144,144
58,42,43,26,33,27,30,36,48,26,27,43,48,36.0,35.25,144,141
59,23,30,45,44,33,43,43,23,23,23,45,43,35.5,35.5,142,142
60,40,33,34,38,46,37,37,25,33,25,40,46,36.25,36.25,145,145
61,46,34,30,34,32,46,26,41,30,26,46,46,36.0,36.25,144,145
62,39,38,37,29,38,38,23,43,29,23,39,43,35.75,35.5,143,142
63,39,35,43,27,32,54,33,26,27,26,43,54,36.0,36.25,144,145
64,40,19,36,47,37,36,35,34,19,34,47,37,35.5,35.5,142,142
