replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,47,33,44,25,50,29,38,33,25,29,47,50,37.25,37.5,149,150
1,44,29,26,48,25,40,46,37,26,25,48,46,36.75,37.0,147,148
2,36,36,39,35,59,21,29,40,35,21,39,59,36.5,37.25,146,149
3,16,63,35,30,31,29,29,55,16,29,63,55,36.0,36.0,144,144
4,43,40,24,42,26,13,61,48,24,13,43,61,37.25,37.0,149,148
5,34,26,45,43,43,29,42,36,26,29,45,43,37.0,37.5,148,150
6,51,21,24,53,28,38,38,42,21,28,53,42,37.25,36.5,149,146
7,49,34,15,50,45,48,24,32,15,24,50,48,37.0,37.25,148,149
8,35,31,46,36,41,25,39,43,31,25,46,43,37.0,37.0,148,148
9,23,34,27,65,41,31,31,45,23,31,65,45,37.25,37.0,149,148
10,38,42,46,21,50,40,29,28,21,28,46,50,36.75,36.75,147,147
11,31,33,36,48,26,40,47,37,31,26,48,47,37.0,37.5,148,150
12,54,25,23,47,30,33,47,39,23,30,54,47,37.25,37.25,149,149
13,30,35,44,41,37,37,45,28,30,28,44,45,37.5,36.75,150,147
14,16,43,38,50,39,38,39,33,16,33,50,39,36.75,37.25,147,149
15,38,41,32,35,35,34,37,44,32,34,41,44,36.5,37.5,146,150
16,44,31,32,42,49,43,23,35,31,23,44,49,37.25,37.5,149,150
17,38,39,44,27,39,37,32,40,27,32,44,40,37.0,37.0,148,148
18,35,28,51,33,30,47,37,36,28,30,51,47,36.75,37.5,147,150
19,34,40,31,40,35,52,38,20,31,20,40,52,36.25,36.25,145,145
20,39,33,45,31,54,31,25,38,31,25,45,54,37.0,37.0,148,148
21,52,31,43,24,50,29,37,29,24,29,52,50,37.5,36.25,150,145
22,29,41,50,29,37,30,35,48,29,30,50,48,37.25,37.5,149,150
23,52,30,31,35,27,50,37,33,30,27,52,50,37.0,36.75,148,147
24,29,37,31,52,32,24,57,36,29,24,52,57,37.25,37.25,149,149
25,38,30,53,27,42,47,30,29,27,29,53,47,37.0,37.0,148,148
26,37,40,43,30,42,39,39,30,30,30,43,42,37.5,37.5,150,150
27,35,41,24,47,42,38,38,28,24,28,47,42,36.75,36.5,147,146
28,16,59,39,36,16,60,40,32,16,16,59,60,37.5,37.0,150,148
29,22,33,57,37,41,21,44,43,22,21,57,44,37.25,37.25,149,149
30,30,31,30,56,51,23,44,31,30,23,56,51,36.75,37.25,147,149
31,37,28,49,30,43,35,27,42,28,27,49,43,36.0,36.75,144,147
32,31,23,44,46,13,38,34,57,23,13,46,57,36.0,35.5,144,142
33,29,34,42,41,43,38,39,29,29,29,42,43,36.5,37.25,146,149
34,16,35,36,57,43,31,40,33,16,31,57,43,36.0,36.75,144,147
35,44,27,40,38,30,40,55,23,27,23,44,55,37.25,37.0,149,148
36,24,47,40,38,24,31,40,50,24,24,47,50,37.25,36.25,149,145
37,44,36,39,28,45,27,50,26,28,26,44,50,36.75,37.0,147,148
38,34,23,50,38,42,34,28,46,23,28,50,46,36.25,37.5,145,150
39,35,37,56,21,39,33,39,39,21,33,56,39,37.25,37.5,149,150
40,48,30,28,44,51,33,36,30,28,30,48,51,37.5,37.5,150,150
41,42,27,42,36,34,44,33,36,27,33,42,44,36.75,36.75,147,147
42,40,33,29,47,44,26,50,28,29,26,47,50,37.25,37.0,149,148
43,41,32,31,45,41,24,52,30,31,24,45,52,37.25,36.75,149,147
44,50,23,23,54,35,24,47,43,23,24,54,47,37.5,37.25,150,149
45,47,30,27,45,35,37,38,35,27,35,47,38,37.25,36.25,149,145
46,34,48,36,28,40,31,38,34,28,31,48,40,36.5,35.75,146,143
47,30,40,37,42,27,37,32,52,30,27,42,52,37.25,37.0,149,148
48,41,27,48,27,38,41,29,41,27,29,48,41,35.75,37.25,143,149
49,28,27,31,62,35,45,40,28,27,28,62,45,37.0,37.0,148,148
50,53,40,19,33,30,48,27,39,19,27,53,48,36.25,36.0,145,144
51,53,26,37,31,46,37,30,30,26,30,53,46,36.75,35.75,147,143
52,18,37,41,54,27,35,32,54,18,27,54,54,37.5,37.0,150,148
53,40,31,23,55,32,51,41,24,23,24,55,51,37.25,37.0,149,148
54,49,23,41,33,27,36,29,49,23,27,49,49,36.5,35.25,146,141
55,37,36,47,29,38,22,35,54,29,22,47,54,37.25,37.25,149,149
56,40,42,32,35,28,32,43,42,32,28,42,43,37.25,36.25,149,145
57,38,21,29,59,33,36,45,34,21,33,59,45,36.75,37.0,147,148
58,28,35,57,30,39,49,35,27,28,27,57,49,37.5,37.5,150,150
59,30,45,24,45,49,38,26,37,24,26,45,49,36.0,37.5,144,150
60,29,30,46,44,37,49,37,22,29,22,46,49,37.25,36.25,149,145
61,40,37,35,36,43,22,47,36,35,22,40,47,37.0,37.0,148,148
62,28,41,28,52,46,34,30,40,28,30,52,46,37.25,37.5,149,150
63,35,46,41,28,28,44,31,47,28,28,46,47,37.5,37.5,150,150
64,24,30,37,50,34,31,44,39,24,31,50,44,35.25,37.0,141,148
65,25,37,37,50,42,32,40,34,25,32,50,42,37.25,37.0,149,148
