replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,17,33,43,50,44,44,25,36,17,25,50,44,35.75,37.25,143,149
1,44,33,37,28,33,34,32,49,28,32,44,49,35.5,37.0,142,148
2,36,30,47,36,23,49,34,39,30,23,47,49,37.25,36.25,149,145
3,48,33,36,34,40,36,37,23,33,23,48,40,37.75,34.0,151,136
4,30,42,31,47,33,23,37,43,30,23,47,43,37.5,34.0,150,136
5,36,44,21,49,34,38,29,40,21,29,49,40,37.5,35.25,150,141
6,37,40,42,33,31,36,45,36,33,31,42,45,38.0,37.0,152,148
7,30,34,49,36,31,37,41,36,30,31,49,41,37.25,36.25,149,145
8,23,43,47,31,27,47,50,23,23,23,47,50,36.0,36.75,144,147
9,29,29,47,38,64,15,39,26,29,15,47,64,35.75,36.0,143,144
10,17,45,55,33,43,18,57,24,17,18,55,57,37.5,35.5,150,142
11,46,44,29,30,24,25,57,41,29,24,46,57,37.25,36.75,149,147
12,26,41,42,41,46,27,40,34,26,27,42,46,37.5,36.75,150,147
13,41,45,42,17,42,54,22,35,17,22,45,54,36.25,38.25,145,153
14,41,29,34,44,45,37,32,32,29,32,44,45,37.0,36.5,148,146
15,30,39,47,33,29,30,48,38,30,29,47,48,37.25,36.25,149,145
16,41,39,31,38,46,38,27,33,31,27,41,46,37.25,36.0,149,144
17,36,23,47,40,29,29,60,28,23,28,47,60,36.5,36.5,146,146
18,42,25,40,45,48,41,31,30,25,30,45,48,38.0,37.5,152,150
19,30,40,48,34,26,37,45,41,30,26,48,45,38.0,37.25,152,149
20,29,35,40,48,49,30,37,33,29,30,48,49,38.0,37.25,152,149
21,32,41,32,47,43,22,46,37,32,22,47,46,38.0,37.0,152,148
22,40,35,41,34,35,44,20,50,34,20,41,50,37.5,37.25,150,149
23,46,52,19,33,46,36,39,29,19,29,52,46,37.5,37.5,150,150
24,34,48,49,18,31,41,38,40,18,31,49,41,37.25,37.5,149,150
25,46,32,41,30,42,42,25,40,30,25,46,42,37.25,37.25,149,149
26,40,25,41,45,34,36,51,28,25,28,45,51,37.75,37.25,151,149
27,48,39,37,23,30,41,32,46,23,30,48,46,36.75,37.25,147,149
28,48,40,39,23,40,37,33,38,23,33,48,40,37.5,37.0,150,148
29,33,24,50,40,24,22,24,59,24,22,50,59,36.75,32.25,147,129
30,27,53,33,37,30,32,50,37,27,30,53,50,37.5,37.25,150,149
31,30,39,38,41,32,39,39,43,30,32,41,43,37.0,38.25,148,153
32,50,25,35,38,46,47,29,27,25,27,50,47,37.0,37.25,148,149
33,36,35,34,46,26,44,35,42,34,26,46,44,37.75,36.75,151,147
34,28,51,28,39,26,31,43,48,28,26,51,48,36.5,37.0,146,148
35,34,36,51,32,19,59,39,33,32,19,51,59,38.25,37.5,153,150
36,30,31,57,28,28,29,41,49,28,28,57,49,36.5,36.75,146,147
37,51,35,38,27,32,37,54,28,27,28,51,54,37.75,37.75,151,151
38,42,35,42,33,38,21,48,39,33,21,42,48,38.0,36.5,152,146
39,39,35,45,30,28,34,40,42,30,28,45,42,37.25,36.0,149,144
40,38,33,43,35,32,48,31,39,33,31,43,48,37.25,37.5,149,150
41,44,35,33,35,39,20,54,37,33,20,44,54,36.75,37.5,147,150
42,30,38,48,33,32,37,38,40,30,32,48,40,37.25,36.75,149,147
43,30,18,59,43,45,25,32,41,18,25,59,45,37.5,35.75,150,143
44,41,27,42,38,34,42,27,44,27,27,42,44,37.0,36.75,148,147
45,34,32,49,32,42,29,36,38,32,29,49,42,36.75,36.25,147,145
46,30,38,50,32,39,34,29,51,30,29,50,51,37.5,38.25,150,153
47,52,29,33,35,44,35,41,31,29,31,52,44,37.25,37.75,149,151
48,45,58,21,26,45,19,39,43,21,19,58,45,37.5,36.5,150,146
49,38,37,43,29,36,36,44,30,29,30,43,44,36.75,36.5,147,146
50,50,28,38,34,27,42,44,33,28,27,50,44,37.5,36.5,150,146
51,54,28,35,30,49,48,28,19,28,19,54,49,36.75,36.0,147,144
52,31,24,36,54,31,38,44,27,24,27,54,44,36.25,35.0,145,140
53,20,44,38,45,53,39,37,19,20,19,45,53,36.75,37.0,147,148
54,21,49,41,32,28,64,19,36,21,19,49,64,35.75,36.75,143,147
55,22,47,24,55,13,48,32,44,22,13,55,48,37.0,34.25,148,137
56,41,45,37,24,35,46,31,40,24,31,45,46,36.75,38.0,147,152
57,31,29,40,52,34,39,35,41,29,34,52,41,38.0,37.25,152,149
58,33,48,35,32,36,38,48,30,32,30,48,48,37.0,38.0,148,152
59,43,47,44,16,23,40,46,40,16,23,47,46,37.5,37.25,150,149
60,31,61,27,31,35,33,39,37,27,33,61,39,37.5,36.0,150,144
61,20,37,53,35,53,32,26,30,20,26,53,53,36.25,35.25,145,141
62,27,44,40,36,36,30,34,40,27,30,44,40,36.75,35.0,147,140
63,36,30,34,47,21,35,47,43,30,21,47,47,36.75,36.5,147,146
64,34,39,37,37,26,48,39,36,34,26,39,48,36.75,37.25,147,149
65,48,48,29,21,21,36,41,49,21,21,48,49,36.5,36.75,146,147
66,36,49,27,36,26,34,34,33,27,26,49,34,37.0,31.75,148,127
67,37,41,57,12,31,58,30,30,12,30,57,58,36.75,37.25,147,149
68,34,50,35,27,52,33,40,25,27,25,50,52,36.5,37.5,146,150
69,38,30,53,27,14,46,33,57,27,14,53,57,37.0,37.5,148,150
70,25,42,54,26,31,29,46,37,25,29,54,46,36.75,35.75,147,143
71,31,31,38,47,21,39,43,39,31,21,47,43,36.75,35.5,147,142
72,58,25,18,40,24,37,55,32,18,24,58,55,35.25,37.0,141,148
73,43,46,32,26,43,38,32,30,26,30,46,43,36.75,35.75,147,143
74,35,44,34,25,32,44,46,30,25,30,44,46,34.5,38.0,138,152
75,32,33,42,42,38,38,36,41,32,36,42,41,37.25,38.25,149,153
76,27,49,36,35,27,48,32,39,27,27,49,48,36.75,36.5,147,146
77,25,34,38,42,38,38,29,37,25,29,42,38,34.75,35.5,139,142
78,37,33,52,25,36,39,34,42,25,34,52,42,36.75,37.75,147,151
79,38,48,35,28,36,52,15,36,28,15,48,52,37.25,34.75,149,139
80,38,40,31,38,29,36,40,37,31,29,40,40,36.75,35.5,147,142
81,30,18,48,49,33,46,38,34,18,33,49,46,36.25,37.75,145,151
82,37,48,33,35,18,21,58,55,33,18,48,58,38.25,38.0,153,152
83,39,48,40,20,33,41,40,37,20,33,48,41,36.75,37.75,147,151
84,40,37,22,46,41,39,23,47,22,23,46,47,36.25,37.5,145,150
85,32,39,42,40,38,35,49,27,32,27,42,49,38.25,37.25,153,149
86,33,37,39,40,34,60,36,12,33,12,40,60,37.25,35.5,149,142
87,29,34,40,49,24,43,58,23,29,23,49,58,38.0,37.0,152,148
88,29,26,48,41,41,46,28,34,26,28,48,46,36.0,37.25,144,149
89,34,40,42,27,29,48,35,31,27,29,42,48,35.75,35.75,143,143
90,39,25,27,57,38,39,32,41,25,32,57,41,37.0,37.5,148,150
91,20,59,25,42,40,35,33,36,20,33,59,40,36.5,36.0,146,144
92,33,45,50,12,26,47,50,21,12,21,50,50,35.0,36.0,140,144
93,40,38,36,38,32,30,50,33,36,30,40,50,38.0,36.25,152,145
