replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,45,39,29,32,37,37,40,32,29,32,45,40,36.25,36.5,145,146
1,29,37,35,45,36,32,32,46,29,32,45,46,36.5,36.5,146,146
2,30,53,21,42,37,24,43,42,21,24,53,43,36.5,36.5,146,146
3,29,33,41,43,52,38,32,24,29,24,43,52,36.5,36.5,146,146
4,33,36,35,42,35,33,33,43,33,33,42,43,36.5,36.0,146,144
5,44,29,33,39,37,36,39,34,29,34,44,39,36.25,36.5,145,146
6,38,40,35,33,37,43,31,34,33,31,40,43,36.5,36.25,146,145
7,32,22,45,47,33,31,40,42,22,31,47,42,36.5,36.5,146,146
8,29,33,31,53,31,43,32,40,29,31,53,43,36.5,36.5,146,146
9,33,40,32,41,38,40,26,42,32,26,41,42,36.5,36.5,146,146
10,25,36,36,49,39,36,42,29,25,29,49,42,36.5,36.5,146,146
11,43,30,42,31,34,51,30,31,30,30,43,51,36.5,36.5,146,146
12,48,22,23,53,40,39,34,33,22,33,53,40,36.5,36.5,146,146
13,33,35,39,37,35,38,33,40,33,33,39,40,36.0,36.5,144,146
14,43,30,28,45,29,40,42,34,28,29,45,42,36.5,36.25,146,145
15,29,47,32,38,34,31,33,48,29,31,47,48,36.5,36.5,146,146
16,39,24,46,37,43,30,47,25,24,25,46,47,36.5,36.25,146,145
17,42,44,31,29,29,39,37,41,29,29,44,41,36.5,36.5,146,146
18,36,32,34,44,35,27,34,50,32,27,44,50,36.5,36.5,146,146
19,38,24,48,35,49,24,38,34,24,24,48,49,36.25,36.25,145,145
20,27,38,45,36,34,32,46,34,27,32,45,46,36.5,36.5,146,146
21,52,32,30,32,36,35,35,40,30,35,52,40,36.5,36.5,146,146
22,38,41,45,22,33,40,32,41,22,32,45,41,36.5,36.5,146,146
23,27,37,47,35,36,42,33,35,27,33,47,42,36.5,36.5,146,146
24,33,43,48,21,45,49,29,23,21,23,48,49,36.25,36.5,145,146
25,33,41,43,29,41,44,26,33,29,26,43,44,36.5,36.0,146,144
26,33,33,40,40,49,27,36,33,33,27,40,49,36.5,36.25,146,145
27,40,35,36,35,32,33,38,43,35,32,40,43,36.5,36.5,146,146
28,43,27,43,33,32,37,39,38,27,32,43,39,36.5,36.5,146,146
29,44,30,40,32,33,41,27,45,30,27,44,45,36.5,36.5,146,146
30,27,43,29,46,42,35,34,35,27,34,46,42,36.25,36.5,145,146
31,47,33,35,30,25,41,38,42,30,25,47,42,36.25,36.5,145,146
32,47,34,40,25,44,15,40,46,25,15,47,46,36.5,36.25,146,145
33,37,27,35,47,34,36,37,39,27,34,47,39,36.5,36.5,146,146
34,38,39,34,35,33,41,33,38,34,33,39,41,36.5,36.25,146,145
35,32,35,37,42,43,32,39,32,32,32,42,43,36.5,36.5,146,146
36,35,37,38,36,41,35,38,32,35,32,38,41,36.5,36.5,146,146
37,30,46,29,41,31,47,39,29,29,29,46,47,36.5,36.5,146,146
38,38,40,35,33,35,36,34,41,33,34,40,41,36.5,36.5,146,146
39,42,28,41,35,44,30,29,43,28,29,42,44,36.5,36.5,146,146
40,36,36,43,31,34,42,42,28,31,28,43,42,36.5,36.5,146,146
41,37,35,41,33,28,36,42,39,33,28,41,42,36.5,36.25,146,145
42,37,37,40,32,43,39,24,40,32,24,40,43,36.5,36.5,146,146
43,28,41,36,41,47,30,36,33,28,30,41,47,36.5,36.5,146,146
44,44,35,30,37,33,43,28,42,30,28,44,43,36.5,36.5,146,146
45,41,36,31,38,42,32,43,29,31,29,41,43,36.5,36.5,146,146
46,27,41,41,37,29,34,45,38,27,29,41,45,36.5,36.5,146,146
47,33,33,37,43,35,26,47,36,33,26,43,47,36.5,36.0,146,144
48,33,41,46,26,37,30,35,44,26,30,46,44,36.5,36.5,146,146
49,18,41,51,36,37,44,30,35,18,30,51,44,36.5,36.5,146,146
50,26,45,28,46,51,28,38,28,26,28,46,51,36.25,36.25,145,145
51,46,35,28,37,43,43,24,35,28,24,46,43,36.5,36.25,146,145
52,42,36,40,28,27,41,42,36,28,27,42,42,36.5,36.5,146,146
53,48,37,28,33,30,33,41,42,28,30,48,42,36.5,36.5,146,146
54,41,36,30,39,33,36,38,39,30,33,41,39,36.5,36.5,146,146
55,29,56,39,22,50,25,39,32,22,25,56,50,36.5,36.5,146,146
56,29,42,39,36,34,34,37,41,29,34,42,41,36.5,36.5,146,146
57,33,31,40,42,34,51,31,30,31,30,42,51,36.5,36.5,146,146
58,38,26,40,42,35,38,34,39,26,34,42,39,36.5,36.5,146,146
