replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,27,43,40,34,50,25,46,27,27,25,43,50,36.0,37.0,144,148
1,33,35,38,35,44,34,44,26,33,26,38,44,35.25,37.0,141,148
2,31,41,46,28,27,33,39,47,28,27,46,47,36.5,36.5,146,146
3,33,46,48,21,30,30,36,52,21,30,48,52,37.0,37.0,148,148
4,39,36,37,34,36,47,34,31,34,31,39,47,36.5,37.0,146,148
5,30,57,33,28,33,33,50,29,28,29,57,50,37.0,36.25,148,145
6,26,40,41,40,45,25,42,34,26,25,41,45,36.75,36.5,147,146
7,34,43,25,45,27,28,46,46,25,27,45,46,36.75,36.75,147,147
8,46,35,30,29,33,51,35,28,29,28,46,51,35.0,36.75,140,147
9,38,32,41,33,26,56,26,35,32,26,41,56,36.0,35.75,144,143
10,33,40,31,43,30,48,43,26,31,26,43,48,36.75,36.75,147,147
11,21,33,52,41,35,23,40,42,21,23,52,42,36.75,35.0,147,140
12,35,29,42,41,53,28,29,36,29,28,42,53,36.75,36.5,147,146
13,31,40,37,39,44,33,47,21,31,21,40,47,36.75,36.25,147,145
14,21,35,54,36,39,44,29,36,21,29,54,44,36.5,37.0,146,148
15,30,49,29,40,47,38,23,40,29,23,49,47,37.0,37.0,148,148
16,31,26,45,45,26,39,25,54,26,25,45,54,36.75,36.0,147,144
17,24,44,35,42,31,23,47,39,24,23,44,47,36.25,35.0,145,140
18,25,47,29,45,47,24,40,35,25,24,47,47,36.5,36.5,146,146
19,31,36,32,33,26,54,38,28,31,26,36,54,33.0,36.5,132,146
20,38,38,37,33,44,40,29,35,33,29,38,44,36.5,37.0,146,148
21,49,29,37,33,37,28,35,46,29,28,49,46,37.0,36.5,148,146
22,32,34,54,27,34,42,30,32,27,30,54,42,36.75,34.5,147,138
23,21,47,41,38,40,35,30,41,21,30,47,41,36.75,36.5,147,146
24,47,28,27,38,45,36,30,35,27,30,47,45,35.0,36.5,140,146
25,36,26,36,47,31,35,38,44,26,31,47,44,36.25,37.0,145,148
