replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,26,48,38,34,34,27,37,48,26,27,48,48,36.5,36.5,146,146
1,36,36,22,51,41,18,37,52,22,18,51,52,36.25,37.0,145,148
2,37,41,51,23,29,59,33,28,23,28,51,59,38.0,37.25,152,149
3,26,21,57,42,27,40,39,40,21,27,57,40,36.5,36.5,146,146
4,30,48,39,33,43,25,38,44,30,25,48,44,37.5,37.5,150,150
5,45,41,23,38,57,22,31,40,23,22,45,57,36.75,37.5,147,150
6,44,27,30,51,47,20,48,35,27,20,51,48,38.0,37.5,152,150
7,34,33,55,23,44,29,37,41,23,29,55,44,36.25,37.75,145,151
8,34,30,33,51,50,56,24,17,30,17,51,56,37.0,36.75,148,147
9,35,39,49,26,26,46,47,24,26,24,49,47,37.25,35.75,149,143
10,45,34,32,35,36,50,35,31,32,31,45,50,36.5,38.0,146,152
11,31,43,42,34,46,21,45,40,31,21,43,46,37.5,38.0,150,152
12,27,37,55,31,45,25,43,37,27,25,55,45,37.5,37.5,150,150
13,29,45,38,33,38,45,34,34,29,34,45,45,36.25,37.75,145,151
14,45,36,30,39,55,33,33,25,30,25,45,55,37.5,36.5,150,146
15,22,30,46,49,44,29,45,31,22,29,49,45,36.75,37.25,147,149
16,30,35,40,35,56,29,18,39,30,18,40,56,35.0,35.5,140,142
17,44,38,34,32,43,27,32,44,32,27,44,44,37.0,36.5,148,146
18,26,47,39,37,27,40,51,33,26,27,47,51,37.25,37.75,149,151
19,43,36,19,48,42,30,38,39,19,30,48,42,36.5,37.25,146,149
20,36,29,43,37,23,45,59,24,29,23,43,59,36.25,37.75,145,151
21,68,32,19,28,36,51,38,20,19,20,68,51,36.75,36.25,147,145
22,33,30,46,36,36,20,31,58,30,20,46,58,36.25,36.25,145,145
23,21,46,30,49,47,15,39,50,21,15,49,50,36.5,37.75,146,151
24,29,19,43,53,38,42,29,40,19,29,53,42,36.0,37.25,144,149
25,34,22,45,47,26,39,38,47,22,26,47,47,37.0,37.5,148,150
26,23,32,46,49,53,41,26,32,23,26,49,53,37.5,38.0,150,152
27,43,32,40,36,47,38,41,21,32,21,43,47,37.75,36.75,151,147
28,25,33,54,37,41,36,39,32,25,32,54,41,37.25,37.0,149,148
29,51,23,40,33,55,35,21,36,23,21,51,55,36.75,36.75,147,147
30,40,22,43,43,33,44,37,32,22,32,43,44,37.0,36.5,148,146
31,58,24,33,34,37,34,43,32,24,32,58,43,37.25,36.5,149,146
32,32,44,36,38,37,10,46,54,32,10,44,54,37.5,36.75,150,147
33,27,71,26,24,33,42,47,21,24,21,71,47,37.0,35.75,148,143
34,38,57,26,23,37,37,37,36,23,36,57,37,36.0,36.75,144,147
35,50,48,25,25,39,38,36,37,25,36,50,39,37.0,37.5,148,150
36,40,40,28,43,34,36,41,39,28,34,43,41,37.75,37.5,151,150
37,43,44,38,26,31,38,44,38,26,31,44,44,37.75,37.75,151,151
38,45,23,40,40,36,34,35,39,23,34,45,39,37.0,36.0,148,144
39,32,31,47,40,41,31,40,35,31,31,47,41,37.5,36.75,150,147
40,37,37,41,35,27,48,54,23,35,23,41,54,37.5,38.0,150,152
41,18,26,57,46,45,16,45,45,18,16,57,45,36.75,37.75,147,151
42,49,26,49,22,52,35,29,36,22,29,49,52,36.5,38.0,146,152
43,51,35,20,43,21,38,44,46,20,21,51,46,37.25,37.25,149,149
44,42,36,17,56,40,26,48,33,17,26,56,48,37.75,36.75,151,147
45,44,37,47,21,36,39,49,28,21,28,47,49,37.25,38.0,149,152
46,36,34,50,29,33,40,36,39,29,33,50,40,37.25,37.0,149,148
47,42,28,32,44,30,32,38,51,28,30,44,51,36.5,37.75,146,151
48,32,28,41,48,27,39,31,51,28,27,48,51,37.25,37.0,149,148
49,52,19,33,44,55,19,29,43,19,19,52,55,37.0,36.5,148,146
50,40,47,37,27,39,27,46,38,27,27,47,46,37.75,37.5,151,150
51,41,42,28,27,39,34,25,44,27,25,42,44,34.5,35.5,138,142
52,28,44,29,39,23,19,57,48,28,19,44,57,35.0,36.75,140,147
53,46,36,39,25,25,62,42,22,25,22,46,62,36.5,37.75,146,151
54,31,28,45,41,39,40,53,18,28,18,45,53,36.25,37.5,145,150
55,24,38,47,39,21,41,38,45,24,21,47,45,37.0,36.25,148,145
56,35,32,27,50,40,44,37,30,27,30,50,44,36.0,37.75,144,151
57,34,32,42,38,43,29,37,42,32,29,42,43,36.5,37.75,146,151
58,41,23,52,31,44,39,43,22,23,22,52,44,36.75,37.0,147,148
59,33,37,36,43,35,59,33,23,33,23,43,59,37.25,37.5,149,150
60,33,35,33,50,41,47,24,38,33,24,50,47,37.75,37.5,151,150
61,36,38,35,34,29,28,38,53,34,28,38,53,35.75,37.0,143,148
62,46,54,39,13,41,39,45,23,13,23,54,45,38.0,37.0,152,148
