replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,53,26,46,24,56,25,28,41,24,25,53,56,37.25,37.5,149,150
1,52,22,37,41,28,23,59,36,22,23,52,59,38.0,36.5,152,146
2,33,21,39,59,41,40,37,30,21,30,59,41,38.0,37.0,152,148
3,37,48,29,38,45,29,42,36,29,29,48,45,38.0,38.0,152,152
4,30,65,28,28,22,37,53,40,28,22,65,53,37.75,38.0,151,152
5,38,30,42,37,29,34,48,36,30,29,42,48,36.75,36.75,147,147
6,59,34,17,37,29,39,41,43,17,29,59,43,36.75,38.0,147,152
7,40,34,30,43,39,32,42,38,30,32,43,42,36.75,37.75,147,151
8,37,51,28,33,45,39,29,36,28,29,51,45,37.25,37.25,149,149
9,43,37,29,43,40,20,61,25,29,20,43,61,38.0,36.5,152,146
10,20,33,43,53,39,16,58,39,20,16,53,58,37.25,38.0,149,152
11,32,57,42,18,40,39,33,40,18,33,57,40,37.25,38.0,149,152
12,54,38,21,32,45,40,33,32,21,32,54,45,36.25,37.5,145,150
13,29,39,32,47,48,34,33,36,29,33,47,48,36.75,37.75,147,151
14,54,22,36,38,21,20,61,49,22,20,54,61,37.5,37.75,150,151
15,50,30,35,31,39,34,37,42,30,34,50,42,36.5,38.0,146,152
16,49,30,47,22,36,26,55,34,22,26,49,55,37.0,37.75,148,151
17,39,41,34,36,39,32,27,51,34,27,41,51,37.5,37.25,150,149
18,50,44,36,21,28,33,38,49,21,28,50,49,37.75,37.0,151,148
19,31,48,36,32,35,21,43,52,31,21,48,52,36.75,37.75,147,151
20,39,22,37,53,56,32,34,28,22,28,53,56,37.75,37.5,151,150
21,44,26,48,32,30,23,54,43,26,23,48,54,37.5,37.5,150,150
22,40,48,30,33,34,27,38,51,30,27,48,51,37.75,37.5,151,150
23,34,37,29,47,39,29,51,22,29,22,47,51,36.75,35.25,147,141
24,42,32,34,41,41,35,45,28,32,28,42,45,37.25,37.25,149,149
25,31,43,33,45,29,31,45,43,31,29,45,45,38.0,37.0,152,148
26,29,26,40,57,24,27,46,49,26,24,57,49,38.0,36.5,152,146
27,36,24,34,56,41,46,38,22,24,22,56,46,37.5,36.75,150,147
28,36,34,32,45,39,41,23,41,32,23,45,41,36.75,36.0,147,144
29,43,23,41,44,35,25,50,40,23,25,44,50,37.75,37.5,151,150
30,58,26,34,33,33,35,35,45,26,33,58,45,37.75,37.0,151,148
31,28,26,47,48,25,32,46,48,26,25,48,48,37.25,37.75,149,151
32,31,20,51,47,29,38,36,49,20,29,51,49,37.25,38.0,149,152
33,33,48,41,30,48,35,21,47,30,21,48,48,38.0,37.75,152,151
34,37,29,45,37,35,36,53,26,29,26,45,53,37.0,37.5,148,150
35,39,36,27,47,38,50,28,29,27,28,47,50,37.25,36.25,149,145
36,42,21,35,46,29,29,49,42,21,29,46,49,36.0,37.25,144,149
37,17,65,36,27,41,29,40,36,17,29,65,41,36.25,36.5,145,146
38,38,51,32,30,56,22,32,38,30,22,51,56,37.75,37.0,151,148
39,21,63,28,38,40,32,39,41,21,32,63,41,37.5,38.0,150,152
40,29,44,22,56,41,36,38,35,22,35,56,41,37.75,37.5,151,150
41,44,40,28,38,54,37,13,46,28,13,44,54,37.5,37.5,150,150
42,33,30,42,45,42,21,39,47,30,21,45,47,37.5,37.25,150,149
43,30,41,50,31,42,34,38,34,30,34,50,42,38.0,37.0,152,148
44,24,36,45,43,27,33,44,48,24,27,45,48,37.0,38.0,148,152
45,56,34,35,23,43,27,37,39,23,27,56,43,37.0,36.5,148,146
46,40,40,36,33,32,17,62,37,33,17,40,62,37.25,37.0,149,148
47,32,28,50,42,40,35,27,47,28,27,50,47,38.0,37.25,152,149
48,46,29,23,49,38,36,34,44,23,34,49,44,36.75,38.0,147,152
49,18,41,33,58,36,43,40,33,18,33,58,43,37.5,38.0,150,152
50,45,44,24,33,37,49,28,37,24,28,45,49,36.5,37.75,146,151
51,51,31,36,34,53,30,41,25,31,25,51,53,38.0,37.25,152,149
52,43,36,35,37,33,33,47,36,35,33,43,47,37.75,37.25,151,149
53,38,24,52,38,34,39,38,35,24,34,52,39,38.0,36.5,152,146
54,41,34,29,47,54,31,33,32,29,31,47,54,37.75,37.5,151,150
55,33,56,28,32,42,39,42,29,28,29,56,42,37.25,38.0,149,152
56,48,53,22,27,42,29,31,47,22,29,53,47,37.5,37.25,150,149
57,38,50,41,17,23,57,37,32,17,23,50,57,36.5,37.25,146,149
58,38,32,42,35,25,31,63,32,32,25,42,63,36.75,37.75,147,151
59,42,37,33,39,34,32,52,31,33,31,42,52,37.75,37.25,151,149
60,33,40,32,42,45,32,40,32,32,32,42,45,36.75,37.25,147,149
61,42,29,45,31,41,26,32,52,29,26,45,52,36.75,37.75,147,151
62,32,38,52,30,39,37,31,42,30,31,52,42,38.0,37.25,152,149
63,48,25,47,28,30,28,36,55,25,28,48,55,37.0,37.25,148,149
64,26,56,31,39,21,40,54,29,26,21,56,54,38.0,36.0,152,144
65,45,35,48,24,20,49,46,31,24,20,48,49,38.0,36.5,152,146
66,17,42,49,41,29,40,32,50,17,29,49,50,37.25,37.75,149,151
67,41,43,25,39,43,39,22,47,25,22,43,47,37.0,37.75,148,151
68,26,39,49,38,19,48,57,24,26,19,49,57,38.0,37.0,152,148
69,34,40,33,42,21,45,41,42,33,21,42,45,37.25,37.25,149,149
70,56,44,31,21,23,43,42,43,21,23,56,43,38.0,37.75,152,151
71,33,40,32,46,34,45,39,31,32,31,46,45,37.75,37.25,151,149
72,24,31,38,56,34,52,32,32,24,32,56,52,37.25,37.5,149,150
73,22,58,35,36,28,47,37,36,22,28,58,47,37.75,37.0,151,148
74,48,42,22,37,27,51,42,32,22,27,48,51,37.25,38.0,149,152
75,49,36,30,36,36,34,31,51,30,31,49,51,37.75,38.0,151,152
76,40,42,20,43,29,48,33,39,20,29,43,48,36.25,37.25,145,149
77,32,40,34,44,33,41,32,46,32,32,44,46,37.5,38.0,150,152
78,35,27,51,34,13,35,47,57,27,13,51,57,36.75,38.0,147,152
79,32,25,37,44,50,27,23,52,25,23,44,52,34.5,38.0,138,152
80,37,46,40,27,44,33,35,38,27,33,46,44,37.5,37.5,150,150
81,41,32,28,51,45,35,41,27,28,27,51,45,38.0,37.0,152,148
82,33,49,35,35,40,42,32,37,33,32,49,42,38.0,37.75,152,151
83,28,33,35,49,41,32,50,27,28,27,49,50,36.25,37.5,145,150
84,36,46,29,39,35,45,29,40,29,29,46,45,37.5,37.25,150,149
85,42,43,32,32,44,38,24,44,32,24,43,44,37.25,37.5,149,150
86,42,21,36,50,12,51,35,53,21,12,50,53,37.25,37.75,149,151
87,37,43,42,28,40,45,34,31,28,31,43,45,37.5,37.5,150,150
88,32,45,46,28,38,37,30,47,28,30,46,47,37.75,38.0,151,152
89,37,31,30,54,31,40,41,37,30,31,54,41,38.0,37.25,152,149
90,29,31,33,55,36,41,53,21,29,21,55,53,37.0,37.75,148,151
91,54,38,14,40,42,55,27,26,14,26,54,55,36.5,37.5,146,150
92,49,33,43,26,35,44,31,41,26,31,49,44,37.75,37.75,151,151
93,40,48,29,32,47,40,31,33,29,31,48,47,37.25,37.75,149,151
