replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,0,0,0,0,127,2,0,0,0,0,0,127,0.0,32.25,0,129
1,0,0,1,0,132,0,3,0,0,0,1,132,0.25,33.75,1,135
2,0,0,0,0,126,1,0,0,0,0,0,126,0.0,31.75,0,127
3,0,0,0,0,118,1,1,0,0,0,0,118,0.0,30.0,0,120
4,0,0,1,0,111,0,0,0,0,0,1,111,0.25,27.75,1,111
5,0,0,0,0,141,0,0,0,0,0,0,141,0.0,35.25,0,141
6,0,0,0,0,127,0,1,0,0,0,0,127,0.0,32.0,0,128
7,1,0,0,0,127,2,1,0,0,0,1,127,0.25,32.5,1,130
8,0,0,0,0,127,1,1,3,0,1,0,127,0.0,33.0,0,132
9,0,0,0,0,117,5,1,0,0,0,0,117,0.0,30.75,0,123
10,0,0,0,0,102,2,3,1,0,1,0,102,0.0,27.0,0,108
11,0,0,1,0,121,2,1,1,0,1,1,121,0.25,31.25,1,125
12,0,0,1,0,125,0,1,0,0,0,1,125,0.25,31.5,1,126
13,0,1,0,0,128,0,3,0,0,0,1,128,0.25,32.75,1,131
14,0,1,0,0,131,1,0,0,0,0,1,131,0.25,33.0,1,132
15,0,0,0,0,117,0,0,0,0,0,0,117,0.0,29.25,0,117
16,0,0,1,0,130,0,0,0,0,0,1,130,0.25,32.5,1,130
17,0,0,0,0,124,2,1,3,0,1,0,124,0.0,32.5,0,130
18,0,0,0,0,111,0,0,3,0,0,0,111,0.0,28.5,0,114
19,0,0,0,0,130,0,0,0,0,0,0,130,0.0,32.5,0,130
20,0,0,1,0,132,0,1,0,0,0,1,132,0.25,33.25,1,133
21,0,0,1,0,130,0,1,0,0,0,1,130,0.25,32.75,1,131
22,0,0,0,0,116,1,1,3,0,1,0,116,0.0,30.25,0,121
23,0,0,0,0,138,0,3,1,0,0,0,138,0.0,35.5,0,142
24,0,0,0,0,112,2,1,1,0,1,0,112,0.0,29.0,0,116
25,0,0,0,0,129,0,0,0,0,0,0,129,0.0,32.25,0,129
26,0,0,0,0,122,0,1,1,0,0,0,122,0.0,31.0,0,124
27,0,0,0,0,137,0,0,1,0,0,0,137,0.0,34.5,0,138
28,0,0,0,0,127,1,0,0,0,0,0,127,0.0,32.0,0,128
29,1,0,0,0,140,1,0,0,0,0,1,140,0.25,35.25,1,141
30,0,0,1,0,138,0,0,0,0,0,1,138,0.25,34.5,1,138
31,0,0,0,0,131,0,1,0,0,0,0,131,0.0,33.0,0,132
32,0,0,0,0,143,0,1,1,0,0,0,143,0.0,36.25,0,145
33,0,0,0,0,130,0,0,0,0,0,0,130,0.0,32.5,0,130
34,0,0,0,0,138,1,0,0,0,0,0,138,0.0,34.75,0,139
35,0,0,0,0,109,2,1,0,0,0,0,109,0.0,28.0,0,112
36,0,0,1,0,134,0,1,1,0,0,1,134,0.25,34.0,1,136
37,0,0,0,0,112,0,0,0,0,0,0,112,0.0,28.0,0,112
38,0,0,0,0,130,0,0,0,0,0,0,130,0.0,32.5,0,130
39,0,0,0,0,117,0,0,0,0,0,0,117,0.0,29.25,0,117
40,0,0,0,0,124,5,3,0,0,0,0,124,0.0,33.0,0,132
41,0,0,0,0,113,0,1,3,0,0,0,113,0.0,29.25,0,117
42,0,0,0,0,128,0,0,0,0,0,0,128,0.0,32.0,0,128
