replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,34,41,39,30,35,30,57,25,30,25,41,57,36.0,36.75,144,147
1,52,20,37,29,35,32,43,33,20,32,52,43,34.5,35.75,138,143
2,24,44,46,30,31,49,31,33,24,31,46,49,36.0,36.0,144,144
3,41,24,39,41,26,38,39,39,24,26,41,39,36.25,35.5,145,142
4,27,36,34,51,35,22,45,42,27,22,51,45,37.0,36.0,148,144
5,45,30,36,37,41,31,40,32,30,31,45,41,37.0,36.0,148,144
6,54,24,36,33,30,30,42,41,24,30,54,42,36.75,35.75,147,143
7,36,32,38,43,44,22,36,47,32,22,43,47,37.25,37.25,149,149
8,62,20,42,22,46,36,32,33,20,32,62,46,36.5,36.75,146,147
9,53,27,36,30,37,52,40,16,27,16,53,52,36.5,36.25,146,145
10,26,45,44,29,22,36,40,38,26,22,45,40,36.0,34.0,144,136
11,35,32,50,31,43,52,24,26,31,24,50,52,37.0,36.25,148,145
12,34,22,44,46,31,36,33,37,22,31,46,37,36.5,34.25,146,137
13,31,29,39,44,33,19,43,54,29,19,44,54,35.75,37.25,143,149
14,27,25,32,39,60,23,18,44,25,18,39,60,30.75,36.25,123,145
15,30,32,45,41,36,30,44,36,30,30,45,44,37.0,36.5,148,146
16,40,35,34,40,50,37,25,36,34,25,40,50,37.25,37.0,149,148
17,30,33,51,30,23,45,48,28,30,23,51,48,36.0,36.0,144,144
18,30,43,11,61,23,33,41,46,11,23,61,46,36.25,35.75,145,143
19,36,25,38,47,32,42,50,25,25,25,47,50,36.5,37.25,146,149
20,50,26,45,22,35,37,33,40,22,33,50,40,35.75,36.25,143,145
21,32,49,28,40,25,34,39,48,28,25,49,48,37.25,36.5,149,146
22,36,37,37,33,50,21,30,43,33,21,37,50,35.75,36.0,143,144
23,42,27,30,38,36,30,45,37,27,30,42,45,34.25,37.0,137,148
24,31,34,45,33,39,30,33,42,31,30,45,42,35.75,36.0,143,144
25,54,29,30,32,41,53,15,34,29,15,54,53,36.25,35.75,145,143
26,43,25,27,50,28,29,44,45,25,28,50,45,36.25,36.5,145,146
27,16,36,38,55,49,19,43,37,16,19,55,49,36.25,37.0,145,148
28,17,35,64,33,37,43,48,20,17,20,64,48,37.25,37.0,149,148
29,38,36,37,33,42,11,40,45,33,11,38,45,36.0,34.5,144,138
30,42,38,36,29,48,28,28,45,29,28,42,48,36.25,37.25,145,149
31,39,32,30,46,35,36,35,34,30,34,46,36,36.75,35.0,147,140
32,39,27,34,38,40,32,37,37,27,32,39,40,34.5,36.5,138,146
33,31,46,44,28,50,46,30,20,28,20,46,50,37.25,36.5,149,146
34,35,26,52,34,53,35,27,32,26,27,52,53,36.75,36.75,147,147
35,35,31,41,41,41,39,45,19,31,19,41,45,37.0,36.0,148,144
36,24,40,57,27,32,31,44,33,24,31,57,44,37.0,35.0,148,140
37,26,31,55,36,43,22,43,40,26,22,55,43,37.0,37.0,148,148
38,33,46,38,32,26,44,37,40,32,26,46,44,37.25,36.75,149,147
39,40,22,43,43,28,48,35,36,22,28,43,48,37.0,36.75,148,147
40,12,48,30,52,45,27,47,29,12,27,52,47,35.5,37.0,142,148
41,26,41,28,52,29,30,44,46,26,29,52,46,36.75,37.25,147,149
42,40,21,44,41,39,40,39,31,21,31,44,40,36.5,37.25,146,149
43,34,36,34,39,41,37,34,34,34,34,39,41,35.75,36.5,143,146
44,50,39,30,30,49,41,20,38,30,20,50,49,37.25,37.0,149,148
45,31,29,38,41,19,44,44,35,29,19,41,44,34.75,35.5,139,142
46,48,26,34,37,21,40,46,35,26,21,48,46,36.25,35.5,145,142
47,39,43,26,41,42,61,19,25,26,19,43,61,37.25,36.75,149,147
48,36,44,23,36,44,41,38,23,23,23,44,44,34.75,36.5,139,146
49,32,45,32,35,50,36,39,24,32,24,45,50,36.0,37.25,144,149
50,42,34,28,43,34,35,40,35,28,34,43,40,36.75,36.0,147,144
51,49,18,29,52,24,40,41,40,18,24,52,41,37.0,36.25,148,145
52,26,59,37,24,48,35,27,36,24,27,59,48,36.5,36.5,146,146
53,34,23,45,45,37,27,35,48,23,27,45,48,36.75,36.75,147,147
54,13,55,58,21,36,26,36,48,13,26,58,48,36.75,36.5,147,146
55,65,34,33,13,24,36,23,46,13,23,65,46,36.25,32.25,145,129
56,39,31,44,31,41,26,36,44,31,26,44,44,36.25,36.75,145,147
57,22,36,53,36,39,35,39,30,22,30,53,39,36.75,35.75,147,143
58,38,38,39,32,41,45,19,32,32,19,39,45,36.75,34.25,147,137
59,40,46,28,33,32,37,39,36,28,32,46,39,36.75,36.0,147,144
60,34,43,31,31,28,44,33,41,31,28,43,44,34.75,36.5,139,146
61,37,39,31,39,35,34,29,49,31,29,39,49,36.5,36.75,146,147
62,30,52,25,34,22,46,46,33,25,22,52,46,35.25,36.75,141,147
63,22,39,45,39,30,29,38,49,22,29,45,49,36.25,36.5,145,146
64,33,50,35,26,45,30,39,34,26,30,50,45,36.0,37.0,144,148
65,49,33,25,35,29,38,41,34,25,29,49,41,35.5,35.5,142,142
66,59,28,25,33,61,17,36,31,25,17,59,61,36.25,36.25,145,145
67,47,26,35,38,39,29,40,38,26,29,47,40,36.5,36.5,146,146
68,34,39,27,48,37,30,47,31,27,30,48,47,37.0,36.25,148,145
69,25,58,28,37,31,32,49,34,25,31,58,49,37.0,36.5,148,146
70,35,32,36,45,23,36,45,45,32,23,45,45,37.0,37.25,148,149
71,38,30,35,46,26,33,39,41,30,26,46,41,37.25,34.75,149,139
72,26,31,33,53,20,40,49,38,26,20,53,49,35.75,36.75,143,147
73,29,39,39,41,44,35,28,38,29,28,41,44,37.0,36.25,148,145
74,35,41,30,40,42,41,23,34,30,23,41,42,36.5,35.0,146,140
75,33,65,25,25,49,13,46,35,25,13,65,49,37.0,35.75,148,143
76,44,39,19,46,43,38,32,34,19,32,46,43,37.0,36.75,148,147
77,25,60,34,27,24,31,46,41,25,24,60,46,36.5,35.5,146,142
78,19,51,38,36,52,13,36,44,19,13,51,52,36.0,36.25,144,145
79,29,45,26,43,32,31,54,30,26,30,45,54,35.75,36.75,143,147
