replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,32,22,51,35,30,17,51,35,22,17,51,51,35.0,33.25,140,133
1,26,28,45,38,36,44,28,22,26,22,45,44,34.25,32.5,137,130
2,39,40,36,27,30,28,40,34,27,28,40,40,35.5,33.0,142,132
3,25,39,43,37,37,45,16,32,25,16,43,45,36.0,32.5,144,130
4,38,39,48,18,25,44,27,26,18,25,48,44,35.75,30.5,143,122
5,36,27,33,35,42,37,29,27,27,27,36,42,32.75,33.75,131,135
6,23,45,51,19,15,34,40,35,19,15,51,40,34.5,31.0,138,124
7,31,35,48,24,39,38,47,20,24,20,48,47,34.5,36.0,138,144
8,27,42,35,30,33,29,39,40,27,29,42,40,33.5,35.25,134,141
9,35,35,36,37,26,39,26,19,35,19,37,39,35.75,27.5,143,110
10,47,32,29,36,45,45,24,23,29,23,47,45,36.0,34.25,144,137
11,35,31,34,31,31,25,21,48,31,21,35,48,32.75,31.25,131,125
12,38,45,28,22,57,36,17,29,22,17,45,57,33.25,34.75,133,139
13,28,37,38,35,27,32,49,32,28,27,38,49,34.5,35.0,138,140
14,41,48,30,25,46,28,33,30,25,28,48,46,36.0,34.25,144,137
15,45,24,42,24,33,50,32,24,24,24,45,50,33.75,34.75,135,139
16,59,22,37,22,18,38,33,53,22,18,59,53,35.0,35.5,140,142
17,30,34,42,35,25,26,37,33,30,25,42,37,35.25,30.25,141,121
18,39,36,23,43,30,31,27,54,23,27,43,54,35.25,35.5,141,142
19,18,38,48,35,39,22,19,47,18,19,48,47,34.75,31.75,139,127
20,39,29,31,41,31,38,36,32,29,31,41,38,35.0,34.25,140,137
21,42,35,26,33,36,33,36,34,26,33,42,36,34.0,34.75,136,139
22,26,32,47,32,39,28,21,44,26,21,47,44,34.25,33.0,137,132
23,36,36,31,42,46,31,28,32,31,28,42,46,36.25,34.25,145,137
24,30,28,45,23,33,38,35,31,23,31,45,38,31.5,34.25,126,137
25,24,52,22,26,35,28,23,45,22,23,52,45,31.0,32.75,124,131
26,40,33,42,22,52,27,33,28,22,27,42,52,34.25,35.0,137,140
27,14,54,29,39,36,31,39,36,14,31,54,39,34.0,35.5,136,142
28,41,31,44,24,32,43,22,46,24,22,44,46,35.0,35.75,140,143
29,29,28,43,34,45,33,21,28,28,21,43,45,33.5,31.75,134,127
30,24,20,36,41,36,32,39,24,20,24,41,39,30.25,32.75,121,131
31,30,46,48,25,31,41,30,32,25,30,48,41,37.25,33.5,149,134
32,43,23,52,17,25,34,42,35,17,25,52,42,33.75,34.0,135,136
33,30,31,31,45,15,41,45,38,30,15,45,45,34.25,34.75,137,139
34,29,33,27,40,22,25,51,35,27,22,40,51,32.25,33.25,129,133
35,30,26,37,36,39,44,37,17,26,17,37,44,32.25,34.25,129,137
36,24,33,35,46,43,40,25,33,24,25,46,43,34.5,35.25,138,141
37,23,51,42,30,26,33,46,31,23,26,51,46,36.5,34.0,146,136
38,36,34,47,24,32,29,40,31,24,29,47,40,35.25,33.0,141,132
39,35,38,38,34,38,41,29,15,34,15,38,41,36.25,30.75,145,123
40,45,31,33,30,30,43,32,32,30,30,45,43,34.75,34.25,139,137
41,32,37,32,35,30,29,29,52,32,29,37,52,34.0,35.0,136,140
