replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,21,40,50,22,18,65,24,24,21,18,50,65,33.25,32.75,133,131
1,44,28,32,23,36,22,36,46,23,22,44,46,31.75,35.0,127,140
2,26,40,39,35,22,35,31,26,26,22,40,35,35.0,28.5,140,114
3,28,32,32,34,32,36,38,25,28,25,34,38,31.5,32.75,126,131
4,37,40,33,29,36,48,34,13,29,13,40,48,34.75,32.75,139,131
5,39,36,40,23,37,24,30,38,23,24,40,38,34.5,32.25,138,129
6,39,40,38,23,27,53,39,19,23,19,40,53,35.0,34.5,140,138
7,21,28,29,57,43,22,31,37,21,22,57,43,33.75,33.25,135,133
8,31,35,36,27,27,38,34,38,27,27,36,38,32.25,34.25,129,137
9,32,34,30,32,37,30,29,32,30,29,34,37,32.0,32.0,128,128
10,41,40,17,36,31,34,34,40,17,31,41,40,33.5,34.75,134,139
11,32,42,32,30,28,27,30,49,30,27,42,49,34.0,33.5,136,134
12,34,40,23,28,38,36,24,43,23,24,40,43,31.25,35.25,125,141
13,44,38,33,28,40,22,52,21,28,21,44,52,35.75,33.75,143,135
14,21,23,30,63,47,23,26,38,21,23,63,47,34.25,33.5,137,134
15,28,28,31,32,16,53,32,39,28,16,32,53,29.75,35.0,119,140
16,33,33,11,34,35,34,32,30,11,30,34,35,27.75,32.75,111,131
17,36,47,22,32,42,26,38,34,22,26,47,42,34.25,35.0,137,140
18,39,33,31,30,29,34,25,25,30,25,39,34,33.25,28.25,133,113
19,22,38,50,25,39,33,39,19,22,19,50,39,33.75,32.5,135,130
20,32,20,32,44,39,29,32,26,20,26,44,39,32.0,31.5,128,126
21,45,24,28,27,54,21,32,30,24,21,45,54,31.0,34.25,124,137
22,30,43,34,25,29,23,29,44,25,23,43,44,33.0,31.25,132,125
23,34,34,33,30,38,26,31,36,30,26,34,38,32.75,32.75,131,131
