replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,33,38,31,46,35,34,48,31,31,31,46,48,37.0,37.0,148,148
1,41,35,38,34,43,38,34,33,34,33,41,43,37.0,37.0,148,148
2,32,44,27,43,47,35,37,26,27,26,44,47,36.5,36.25,146,145
3,27,33,44,44,26,44,39,39,27,26,44,44,37.0,37.0,148,148
4,35,35,35,43,36,46,23,43,35,23,43,46,37.0,37.0,148,148
5,35,49,26,34,35,46,34,33,26,33,49,46,36.0,37.0,144,148
6,47,47,7,47,45,35,23,45,7,23,47,45,37.0,37.0,148,148
7,53,38,15,42,36,26,36,50,15,26,53,50,37.0,37.0,148,148
8,28,37,51,28,31,33,43,39,28,31,51,43,36.0,36.5,144,146
9,32,35,33,48,37,45,40,26,32,26,48,45,37.0,37.0,148,148
10,30,24,54,40,51,34,35,27,24,27,54,51,37.0,36.75,148,147
11,28,48,43,29,49,42,21,35,28,21,48,49,37.0,36.75,148,147
12,19,25,48,56,26,49,50,23,19,23,56,50,37.0,37.0,148,148
13,34,45,43,26,63,33,13,39,26,13,45,63,37.0,37.0,148,148
14,41,43,27,35,46,30,35,37,27,30,43,46,36.5,37.0,146,148
15,35,24,44,44,29,50,27,42,24,27,44,50,36.75,37.0,147,148
16,34,39,31,44,47,30,24,47,31,24,44,47,37.0,37.0,148,148
17,40,35,39,34,40,44,29,35,34,29,40,44,37.0,37.0,148,148
18,60,35,13,40,28,36,35,47,13,28,60,47,37.0,36.5,148,146
19,35,40,31,39,39,56,21,32,31,21,40,56,36.25,37.0,145,148
20,24,45,45,33,24,35,52,36,24,24,45,52,36.75,36.75,147,147
21,32,47,35,34,46,30,24,48,32,24,47,48,37.0,37.0,148,148
22,28,32,42,46,48,48,20,32,28,20,46,48,37.0,37.0,148,148
23,44,33,44,27,35,43,53,17,27,17,44,53,37.0,37.0,148,148
24,28,42,47,29,34,35,28,50,28,28,47,50,36.5,36.75,146,147
25,39,24,55,28,47,21,18,62,24,18,55,62,36.5,37.0,146,148
26,19,46,40,42,40,51,35,22,19,22,46,51,36.75,37.0,147,148
27,31,38,34,45,43,37,31,37,31,31,45,43,37.0,37.0,148,148
28,36,27,47,38,28,42,38,40,27,28,47,42,37.0,37.0,148,148
29,37,20,58,33,45,42,28,33,20,28,58,45,37.0,37.0,148,148
30,31,33,58,22,51,32,30,33,22,30,58,51,36.0,36.5,144,146
31,37,32,40,39,40,23,48,37,32,23,40,48,37.0,37.0,148,148
32,35,36,27,49,30,43,25,50,27,25,49,50,36.75,37.0,147,148
33,39,31,37,41,30,29,46,42,31,29,41,46,37.0,36.75,148,147
34,43,31,29,45,28,62,21,37,29,21,45,62,37.0,37.0,148,148
35,36,50,37,23,38,39,36,34,23,34,50,39,36.5,36.75,146,147
36,41,33,48,26,41,51,33,22,26,22,48,51,37.0,36.75,148,147
37,35,38,41,34,33,48,49,18,34,18,41,49,37.0,37.0,148,148
38,19,46,38,45,35,33,37,42,19,33,46,42,37.0,36.75,148,147
39,39,30,40,39,22,32,46,47,30,22,40,47,37.0,36.75,148,147
40,27,47,24,44,38,39,34,36,24,34,47,39,35.5,36.75,142,147
41,37,41,41,27,33,33,38,44,27,33,41,44,36.5,37.0,146,148
42,49,30,46,23,17,25,55,48,23,17,49,55,37.0,36.25,148,145
43,51,34,20,42,26,38,36,45,20,26,51,45,36.75,36.25,147,145
44,52,41,37,18,17,43,30,58,18,17,52,58,37.0,37.0,148,148
45,31,42,28,44,39,49,38,22,28,22,44,49,36.25,37.0,145,148
46,53,22,29,44,26,52,37,31,22,26,53,52,37.0,36.5,148,146
47,34,22,56,35,22,55,20,51,22,20,56,55,36.75,37.0,147,148
48,30,38,42,38,41,33,44,30,30,30,42,44,37.0,37.0,148,148
49,44,32,36,33,32,36,37,43,32,32,44,43,36.25,37.0,145,148
50,48,32,37,31,20,66,46,14,31,14,48,66,37.0,36.5,148,146
51,46,49,25,26,36,32,33,47,25,32,49,47,36.5,37.0,146,148
52,42,40,36,30,32,26,37,53,30,26,42,53,37.0,37.0,148,148
53,25,47,44,31,43,19,43,42,25,19,47,43,36.75,36.75,147,147
54,30,51,27,40,19,37,42,48,27,19,51,48,37.0,36.5,148,146
55,22,54,42,30,39,35,37,37,22,35,54,39,37.0,37.0,148,148
56,35,25,37,51,38,45,29,36,25,29,51,45,37.0,37.0,148,148
57,35,28,36,49,39,40,27,42,28,27,49,42,37.0,37.0,148,148
58,19,33,59,36,18,59,41,30,19,18,59,59,36.75,37.0,147,148
59,43,31,23,51,27,46,25,50,23,25,51,50,37.0,37.0,148,148
60,37,23,38,50,36,32,30,49,23,30,50,49,37.0,36.75,148,147
61,28,46,46,25,30,21,55,38,25,21,46,55,36.25,36.0,145,144
62,35,32,36,44,48,32,44,24,32,24,44,48,36.75,37.0,147,148
63,28,41,40,39,29,51,31,37,28,29,41,51,37.0,37.0,148,148
64,24,41,45,38,19,41,53,35,24,19,45,53,37.0,37.0,148,148
65,27,23,55,43,38,23,37,48,23,23,55,48,37.0,36.5,148,146
66,25,43,42,38,61,40,28,19,25,19,43,61,37.0,37.0,148,148
67,54,46,24,24,60,10,27,50,24,10,54,60,37.0,36.75,148,147
68,35,36,25,49,45,25,49,29,25,25,49,49,36.25,37.0,145,148
69,33,23,53,39,32,39,48,29,23,29,53,48,37.0,37.0,148,148
70,37,28,35,48,55,35,37,21,28,21,48,55,37.0,37.0,148,148
71,40,26,55,23,25,41,42,35,23,25,55,42,36.0,35.75,144,143
72,47,53,15,33,45,48,35,20,15,20,53,48,37.0,37.0,148,148
73,29,61,34,24,32,57,11,48,24,11,61,57,37.0,37.0,148,148
74,35,42,44,27,28,41,52,25,27,25,44,52,37.0,36.5,148,146
75,34,64,34,16,45,35,31,37,16,31,64,45,37.0,37.0,148,148
76,21,35,45,44,28,40,40,40,21,28,45,40,36.25,37.0,145,148
77,44,44,32,27,34,25,55,33,27,25,44,55,36.75,36.75,147,147
78,29,52,23,44,25,62,22,39,23,22,52,62,37.0,37.0,148,148
79,28,23,57,40,56,36,9,47,23,9,57,56,37.0,37.0,148,148
80,24,39,35,50,51,30,33,34,24,30,50,51,37.0,37.0,148,148
81,15,49,39,40,59,20,26,43,15,20,49,59,35.75,37.0,143,148
82,34,45,41,28,29,35,47,37,28,29,45,47,37.0,37.0,148,148
83,27,33,29,56,25,42,31,50,27,25,56,50,36.25,37.0,145,148
84,30,46,25,44,16,39,56,37,25,16,46,56,36.25,37.0,145,148
85,48,42,21,37,31,37,43,37,21,31,48,43,37.0,37.0,148,148
86,41,44,33,30,17,41,45,45,30,17,44,45,37.0,37.0,148,148
87,45,29,33,40,36,37,42,31,29,31,45,42,36.75,36.5,147,146
88,46,40,32,30,28,47,39,34,30,28,46,47,37.0,37.0,148,148
89,33,33,47,35,33,47,46,22,33,22,47,47,37.0,37.0,148,148
90,32,28,44,44,31,40,47,30,28,30,44,47,37.0,37.0,148,148
91,54,25,26,40,45,32,46,24,25,24,54,46,36.25,36.75,145,147
92,48,32,26,42,39,45,34,30,26,30,48,45,37.0,37.0,148,148
93,54,32,34,28,49,26,36,37,28,26,54,49,37.0,37.0,148,148
94,36,49,16,47,44,42,32,30,16,30,49,44,37.0,37.0,148,148
95,39,20,50,39,33,51,37,27,20,27,50,51,37.0,37.0,148,148
96,46,30,35,37,34,21,34,58,30,21,46,58,37.0,36.75,148,147
97,41,32,24,51,33,30,33,52,24,30,51,52,37.0,37.0,148,148
