replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,42,35,38,32,36,32,33,46,32,32,42,46,36.75,36.75,147,147
1,40,36,35,36,27,29,40,50,35,27,40,50,36.75,36.5,147,146
2,45,38,23,41,38,34,33,42,23,33,45,42,36.75,36.75,147,147
3,35,43,33,36,48,36,23,40,33,23,43,48,36.75,36.75,147,147
4,33,41,41,32,48,47,29,23,32,23,41,48,36.75,36.75,147,147
5,40,34,29,44,39,36,43,29,29,29,44,43,36.75,36.75,147,147
6,35,36,37,38,37,32,37,41,35,32,38,41,36.5,36.75,146,147
7,41,37,33,36,43,30,37,37,33,30,41,43,36.75,36.75,147,147
8,36,31,36,43,40,37,33,37,31,33,43,40,36.5,36.75,146,147
9,31,40,33,43,46,38,29,34,31,29,43,46,36.75,36.75,147,147
10,34,42,41,29,37,29,45,36,29,29,42,45,36.5,36.75,146,147
11,42,23,49,32,42,36,32,37,23,32,49,42,36.5,36.75,146,147
12,37,41,38,31,52,31,33,31,31,31,41,52,36.75,36.75,147,147
13,43,28,26,50,49,27,38,33,26,27,50,49,36.75,36.75,147,147
14,41,45,34,27,37,38,42,29,27,29,45,42,36.75,36.5,147,146
15,47,24,35,41,38,46,37,26,24,26,47,46,36.75,36.75,147,147
16,57,27,31,32,30,41,36,40,27,30,57,41,36.75,36.75,147,147
17,33,47,33,34,47,40,27,33,33,27,47,47,36.75,36.75,147,147
18,45,40,25,37,40,47,30,30,25,30,45,47,36.75,36.75,147,147
19,34,32,48,33,37,42,42,26,32,26,48,42,36.75,36.75,147,147
20,50,46,25,26,34,47,29,37,25,29,50,47,36.75,36.75,147,147
21,38,33,37,39,32,44,40,31,33,31,39,44,36.75,36.75,147,147
22,26,36,31,54,35,40,35,37,26,35,54,40,36.75,36.75,147,147
23,39,41,36,31,36,29,52,30,31,29,41,52,36.75,36.75,147,147
24,27,40,39,41,28,40,39,40,27,28,41,40,36.75,36.75,147,147
25,40,52,32,23,36,34,45,32,23,32,52,45,36.75,36.75,147,147
26,42,24,53,28,42,32,38,35,24,32,53,42,36.75,36.75,147,147
27,33,22,45,47,40,43,33,31,22,31,47,43,36.75,36.75,147,147
28,33,39,43,32,54,41,26,25,32,25,43,54,36.75,36.5,147,146
29,38,19,51,39,30,37,33,47,19,30,51,47,36.75,36.75,147,147
30,36,47,27,37,44,21,53,29,27,21,47,53,36.75,36.75,147,147
31,29,35,41,42,42,42,27,36,29,27,42,42,36.75,36.75,147,147
32,44,37,32,34,22,50,32,43,32,22,44,50,36.75,36.75,147,147
33,39,37,30,41,34,35,40,38,30,34,41,40,36.75,36.75,147,147
34,32,28,41,45,28,39,43,37,28,28,45,43,36.5,36.75,146,147
35,34,44,36,33,35,27,43,42,33,27,44,43,36.75,36.75,147,147
36,34,27,49,37,43,29,46,29,27,29,49,46,36.75,36.75,147,147
37,32,51,29,35,41,35,25,46,29,25,51,46,36.75,36.75,147,147
38,41,54,35,17,37,47,38,25,17,25,54,47,36.75,36.75,147,147
39,48,33,29,36,34,26,41,46,29,26,48,46,36.5,36.75,146,147
40,47,34,36,30,36,38,32,41,30,32,47,41,36.75,36.75,147,147
41,50,26,33,38,41,32,35,39,26,32,50,41,36.75,36.75,147,147
42,28,51,33,35,41,32,36,36,28,32,51,41,36.75,36.25,147,145
43,34,25,51,37,37,27,42,41,25,27,51,42,36.75,36.75,147,147
44,38,40,44,25,35,41,30,41,25,30,44,41,36.75,36.75,147,147
45,48,32,35,32,39,25,32,51,32,25,48,51,36.75,36.75,147,147
46,30,33,42,42,30,39,39,39,30,30,42,39,36.75,36.75,147,147
47,38,38,44,27,38,35,38,36,27,35,44,38,36.75,36.75,147,147
48,31,38,35,43,32,27,37,51,31,27,43,51,36.75,36.75,147,147
49,46,36,32,32,46,26,37,37,32,26,46,46,36.5,36.5,146,146
50,33,38,39,37,43,42,44,18,33,18,39,44,36.75,36.75,147,147
51,29,32,44,42,30,52,34,31,29,30,44,52,36.75,36.75,147,147
52,37,35,40,35,42,30,40,35,35,30,40,42,36.75,36.75,147,147
53,35,44,34,34,48,34,42,23,34,23,44,48,36.75,36.75,147,147
54,39,25,41,42,29,38,37,43,25,29,42,43,36.75,36.75,147,147
55,31,37,37,41,43,30,28,45,31,28,41,45,36.5,36.5,146,146
56,49,36,32,30,30,41,27,49,30,27,49,49,36.75,36.75,147,147
57,36,46,28,37,33,34,39,41,28,33,46,41,36.75,36.75,147,147
58,35,36,35,41,51,31,29,36,35,29,41,51,36.75,36.75,147,147
59,37,35,29,46,32,28,46,41,29,28,46,46,36.75,36.75,147,147
60,35,32,38,42,41,39,30,37,32,30,42,41,36.75,36.75,147,147
61,44,35,42,26,38,32,35,42,26,32,44,42,36.75,36.75,147,147
62,38,30,45,34,43,27,40,37,30,27,45,43,36.75,36.75,147,147
63,38,32,37,40,12,57,31,47,32,12,40,57,36.75,36.75,147,147
64,37,35,28,46,32,39,39,37,28,32,46,39,36.5,36.75,146,147
65,40,33,47,27,36,51,25,35,27,25,47,51,36.75,36.75,147,147
66,32,38,29,48,36,36,29,45,29,29,48,45,36.75,36.5,147,146
67,34,49,26,38,30,45,33,39,26,30,49,45,36.75,36.75,147,147
68,39,44,32,32,40,16,45,46,32,16,44,46,36.75,36.75,147,147
69,41,44,27,35,33,32,39,42,27,32,44,42,36.75,36.5,147,146
70,45,33,27,42,41,21,49,36,27,21,45,49,36.75,36.75,147,147
71,42,30,46,29,36,32,33,46,29,32,46,46,36.75,36.75,147,147
72,29,33,39,46,22,44,45,36,29,22,46,45,36.75,36.75,147,147
73,33,36,44,34,38,30,36,43,33,30,44,43,36.75,36.75,147,147
74,38,41,41,27,41,35,36,35,27,35,41,41,36.75,36.75,147,147
75,41,28,43,35,40,48,36,23,28,23,43,48,36.75,36.75,147,147
76,41,39,45,22,43,39,26,39,22,26,45,43,36.75,36.75,147,147
77,35,45,43,24,33,38,35,41,24,33,45,41,36.75,36.75,147,147
78,41,40,26,40,28,40,36,43,26,28,41,43,36.75,36.75,147,147
79,34,45,39,29,40,20,39,48,29,20,45,48,36.75,36.75,147,147
80,37,40,37,33,39,30,38,40,33,30,40,40,36.75,36.75,147,147
81,25,36,53,33,41,41,35,30,25,30,53,41,36.75,36.75,147,147
82,54,33,30,29,38,40,36,33,29,33,54,40,36.5,36.75,146,147
83,25,47,45,30,39,47,35,26,25,26,47,47,36.75,36.75,147,147
84,43,39,37,28,42,42,30,33,28,30,43,42,36.75,36.75,147,147
85,37,31,39,40,31,24,42,50,31,24,40,50,36.75,36.75,147,147
86,30,36,38,43,39,31,30,47,30,30,43,47,36.75,36.75,147,147
87,40,45,30,32,41,39,32,35,30,32,45,41,36.75,36.75,147,147
88,20,33,38,56,37,29,35,46,20,29,56,46,36.75,36.75,147,147
89,33,47,36,31,32,30,41,44,31,30,47,44,36.75,36.75,147,147
90,31,27,44,45,24,36,28,59,27,24,45,59,36.75,36.75,147,147
91,34,48,39,26,38,45,30,34,26,30,48,45,36.75,36.75,147,147
92,34,31,30,52,36,36,32,43,30,32,52,43,36.75,36.75,147,147
93,42,39,32,34,50,21,44,32,32,21,42,50,36.75,36.75,147,147
94,30,36,44,37,32,33,48,34,30,32,44,48,36.75,36.75,147,147
95,40,39,37,31,46,32,35,34,31,32,40,46,36.75,36.75,147,147
96,40,35,35,37,50,44,26,27,35,26,40,50,36.75,36.75,147,147
97,32,42,38,35,32,41,33,41,32,32,42,41,36.75,36.75,147,147
98,35,38,39,35,34,31,41,41,35,31,39,41,36.75,36.75,147,147
99,42,39,32,33,44,29,36,38,32,29,42,44,36.5,36.75,146,147
