replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,51,50,30,17,47,44,26,32,17,26,51,47,37.0,37.25,148,149
1,49,37,24,40,35,38,33,44,24,33,49,44,37.5,37.5,150,150
2,44,41,40,25,27,36,42,44,25,27,44,44,37.5,37.25,150,149
3,27,46,28,48,31,42,41,36,27,31,48,42,37.25,37.5,149,150
4,45,30,45,29,17,37,47,46,29,17,45,47,37.25,36.75,149,147
5,40,31,30,49,19,42,44,44,30,19,49,44,37.5,37.25,150,149
6,34,37,33,46,51,37,46,16,33,16,46,51,37.5,37.5,150,150
7,38,44,32,36,27,31,32,59,32,27,44,59,37.5,37.25,150,149
8,48,36,32,34,43,30,37,40,32,30,48,43,37.5,37.5,150,150
9,24,51,43,32,39,29,47,35,24,29,51,47,37.5,37.5,150,150
10,38,49,44,19,44,34,36,36,19,34,49,44,37.5,37.5,150,150
11,29,20,51,50,45,35,31,39,20,31,51,45,37.5,37.5,150,150
12,40,53,20,34,30,51,40,29,20,29,53,51,36.75,37.5,147,150
13,26,38,42,38,26,40,44,40,26,26,42,44,36.0,37.5,144,150
14,42,43,20,45,34,40,38,37,20,34,45,40,37.5,37.25,150,149
15,33,58,34,25,39,36,42,31,25,31,58,42,37.5,37.0,150,148
16,35,40,40,35,35,40,32,43,35,32,40,43,37.5,37.5,150,150
17,25,38,47,40,26,56,28,38,25,26,47,56,37.5,37.0,150,148
18,26,44,39,41,41,25,43,34,26,25,44,43,37.5,35.75,150,143
19,30,54,39,26,54,29,36,31,26,29,54,54,37.25,37.5,149,150
20,55,30,34,29,27,31,46,46,29,27,55,46,37.0,37.5,148,150
21,36,37,32,45,26,48,32,42,32,26,45,48,37.5,37.0,150,148
22,31,40,31,44,26,39,44,40,31,26,44,44,36.5,37.25,146,149
23,35,47,38,30,54,18,42,34,30,18,47,54,37.5,37.0,150,148
24,35,27,38,50,32,41,26,50,27,26,50,50,37.5,37.25,150,149
25,38,26,28,54,30,37,44,39,26,30,54,44,36.5,37.5,146,150
26,33,40,34,40,39,33,43,35,33,33,40,43,36.75,37.5,147,150
27,34,45,36,32,28,38,61,23,32,23,45,61,36.75,37.5,147,150
28,29,42,49,29,35,39,44,31,29,31,49,44,37.25,37.25,149,149
29,36,33,24,56,33,54,39,24,24,24,56,54,37.25,37.5,149,150
30,36,36,49,29,48,29,45,28,29,28,49,48,37.5,37.5,150,150
31,41,29,37,43,39,42,36,33,29,33,43,42,37.5,37.5,150,150
32,26,38,38,48,27,45,37,38,26,27,48,45,37.5,36.75,150,147
33,34,30,31,53,34,35,23,58,30,23,53,58,37.0,37.5,148,150
34,39,35,35,41,36,39,26,47,35,26,41,47,37.5,37.0,150,148
35,34,53,38,24,31,27,56,35,24,27,53,56,37.25,37.25,149,149
36,46,45,28,31,41,46,34,28,28,28,46,46,37.5,37.25,150,149
37,25,51,37,36,40,34,49,26,25,26,51,49,37.25,37.25,149,149
38,23,34,46,47,47,40,35,28,23,28,47,47,37.5,37.5,150,150
39,39,44,31,35,25,60,36,29,31,25,44,60,37.25,37.5,149,150
40,41,40,30,39,47,37,41,25,30,25,41,47,37.5,37.5,150,150
41,44,33,26,47,44,33,31,41,26,31,47,44,37.5,37.25,150,149
42,35,42,33,40,44,26,47,28,33,26,42,47,37.5,36.25,150,145
43,34,36,34,45,32,38,33,44,34,32,45,44,37.25,36.75,149,147
