replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,34,44,30,33,34,43,35,34,30,34,44,43,35.25,36.5,141,146
1,28,43,41,33,27,46,30,43,28,27,43,46,36.25,36.5,145,146
2,48,31,19,47,32,28,44,41,19,28,48,44,36.25,36.25,145,145
3,35,22,49,37,35,36,29,42,22,29,49,42,35.75,35.5,143,142
4,37,36,31,40,29,33,53,31,31,29,40,53,36.0,36.5,144,146
5,40,41,24,38,46,38,40,18,24,18,41,46,35.75,35.5,143,142
6,45,19,34,46,29,33,29,55,19,29,46,55,36.0,36.5,144,146
7,53,42,22,27,35,25,27,56,22,25,53,56,36.0,35.75,144,143
8,21,45,36,41,36,41,41,24,21,24,45,41,35.75,35.5,143,142
9,48,36,27,31,33,37,44,28,27,28,48,44,35.5,35.5,142,142
10,44,30,39,31,45,30,52,17,30,17,44,52,36.0,36.0,144,144
11,50,34,17,43,49,27,36,31,17,27,50,49,36.0,35.75,144,143
12,33,38,43,31,25,39,40,38,31,25,43,40,36.25,35.5,145,142
13,28,32,39,47,36,40,40,26,28,26,47,40,36.5,35.5,146,142
14,29,35,42,40,34,52,23,36,29,23,42,52,36.5,36.25,146,145
15,39,33,38,36,25,36,41,43,33,25,39,43,36.5,36.25,146,145
16,37,46,29,31,37,15,34,56,29,15,46,56,35.75,35.5,143,142
17,37,27,43,38,29,29,37,47,27,29,43,47,36.25,35.5,145,142
18,40,32,48,23,35,36,26,46,23,26,48,46,35.75,35.75,143,143
19,27,40,34,41,33,38,25,46,27,25,41,46,35.5,35.5,142,142
20,35,42,23,43,41,38,35,32,23,32,43,41,35.75,36.5,143,146
21,46,30,36,33,28,50,31,37,30,28,46,50,36.25,36.5,145,146
22,38,43,30,34,41,35,26,43,30,26,43,43,36.25,36.25,145,145
23,37,39,34,35,27,44,25,42,34,25,39,44,36.25,34.5,145,138
24,40,29,38,37,46,25,46,27,29,25,40,46,36.0,36.0,144,144
25,36,30,44,34,45,37,34,29,30,29,44,45,36.0,36.25,144,145
26,36,20,43,41,36,29,39,40,20,29,43,40,35.0,36.0,140,144
27,41,29,39,32,48,34,33,30,29,30,41,48,35.25,36.25,141,145
28,46,37,31,32,42,28,42,34,31,28,46,42,36.5,36.5,146,146
29,38,49,26,28,44,32,42,27,26,27,49,44,35.25,36.25,141,145
30,30,48,45,20,46,46,24,28,20,24,48,46,35.75,36.0,143,144
31,38,29,41,37,12,38,44,50,29,12,41,50,36.25,36.0,145,144
32,29,31,32,47,46,33,26,36,29,26,47,46,34.75,35.25,139,141
33,44,40,27,35,35,31,57,22,27,22,44,57,36.5,36.25,146,145
34,24,59,27,33,26,35,47,35,24,26,59,47,35.75,35.75,143,143
35,35,36,32,41,36,48,33,28,32,28,41,48,36.0,36.25,144,145
36,31,35,33,47,35,35,32,44,31,32,47,44,36.5,36.5,146,146
37,44,25,45,31,36,27,38,43,25,27,45,43,36.25,36.0,145,144
38,47,51,19,29,40,50,21,30,19,21,51,50,36.5,35.25,146,141
39,43,28,32,40,32,32,38,38,28,32,43,38,35.75,35.0,143,140
40,21,27,43,52,37,48,32,29,21,29,52,48,35.75,36.5,143,146
41,41,26,42,34,41,28,41,36,26,28,42,41,35.75,36.5,143,146
42,38,39,35,24,17,57,39,32,24,17,39,57,34.0,36.25,136,145
43,36,31,43,35,35,40,26,41,31,26,43,41,36.25,35.5,145,142
44,42,35,27,40,47,35,31,31,27,31,42,47,36.0,36.0,144,144
45,33,44,20,47,25,46,34,35,20,25,47,46,36.0,35.0,144,140
46,34,39,35,34,47,37,29,30,34,29,39,47,35.5,35.75,142,143
47,33,37,35,33,47,32,41,25,33,25,37,47,34.5,36.25,138,145
48,41,28,34,37,17,36,42,44,28,17,41,44,35.0,34.75,140,139
49,28,49,38,29,39,24,48,34,28,24,49,48,36.0,36.25,144,145
50,34,40,20,46,36,34,42,32,20,32,46,42,35.0,36.0,140,144
51,40,34,38,29,30,54,36,23,29,23,40,54,35.25,35.75,141,143
52,25,31,35,54,41,31,31,39,25,31,54,41,36.25,35.5,145,142
53,41,28,37,36,27,46,45,25,28,25,41,46,35.5,35.75,142,143
54,34,31,36,39,41,42,35,27,31,27,39,42,35.0,36.25,140,145
55,55,25,34,28,39,46,19,41,25,19,55,46,35.5,36.25,142,145
56,22,26,57,41,52,21,28,44,22,21,57,52,36.5,36.25,146,145
57,33,50,32,27,33,36,38,37,27,33,50,38,35.5,36.0,142,144
58,22,35,54,33,29,17,38,48,22,17,54,48,36.0,33.0,144,132
59,17,46,43,39,36,32,37,38,17,32,46,38,36.25,35.75,145,143
60,39,43,39,23,17,44,25,56,23,17,43,56,36.0,35.5,144,142
61,33,34,31,46,31,45,34,32,31,31,46,45,36.0,35.5,144,142
62,32,26,32,50,43,36,48,19,26,19,50,48,35.0,36.5,140,146
63,34,44,28,36,42,45,21,38,28,21,44,45,35.5,36.5,142,146
64,28,37,35,44,30,23,32,54,28,23,44,54,36.0,34.75,144,139
65,24,33,50,39,42,31,38,34,24,31,50,42,36.5,36.25,146,145
66,48,45,23,25,34,28,41,41,23,28,48,41,35.25,36.0,141,144
67,38,57,17,29,23,44,40,39,17,23,57,44,35.25,36.5,141,146
68,27,48,15,54,29,41,28,45,15,28,54,45,36.0,35.75,144,143
69,32,37,22,50,47,25,37,35,22,25,50,47,35.25,36.0,141,144
70,40,29,34,38,38,28,46,32,29,28,40,46,35.25,36.0,141,144
71,33,45,38,29,47,40,36,22,29,22,45,47,36.25,36.25,145,145
72,41,37,23,41,45,41,40,20,23,20,41,45,35.5,36.5,142,146
73,41,36,24,38,34,28,37,46,24,28,41,46,34.75,36.25,139,145
74,41,46,24,31,26,31,42,45,24,26,46,45,35.5,36.0,142,144
75,39,35,25,43,38,42,29,36,25,29,43,42,35.5,36.25,142,145
76,30,33,40,41,49,31,35,29,30,29,41,49,36.0,36.0,144,144
77,39,32,43,29,34,40,33,35,29,33,43,40,35.75,35.5,143,142
78,25,36,47,35,39,23,44,38,25,23,47,44,35.75,36.0,143,144
79,26,44,40,33,24,40,38,43,26,24,44,43,35.75,36.25,143,145
80,32,51,32,30,33,32,39,41,30,32,51,41,36.25,36.25,145,145
81,38,31,35,37,38,19,36,50,31,19,38,50,35.25,35.75,141,143
82,47,41,31,25,38,47,16,45,25,16,47,47,36.0,36.5,144,146
83,22,20,48,54,25,25,37,54,20,25,54,54,36.0,35.25,144,141
84,48,50,18,29,30,28,40,40,18,28,50,40,36.25,34.5,145,138
85,45,19,51,28,28,28,49,38,19,28,51,49,35.75,35.75,143,143
86,38,43,36,27,44,53,31,18,27,18,43,53,36.0,36.5,144,146
87,38,36,32,40,41,35,36,32,32,32,40,41,36.5,36.0,146,144
88,39,40,31,34,66,19,33,27,31,19,40,66,36.0,36.25,144,145
89,22,32,53,39,20,49,30,45,22,20,53,49,36.5,36.0,146,144
90,33,22,46,38,46,18,47,33,22,18,46,47,34.75,36.0,139,144
91,28,17,52,48,46,23,33,42,17,23,52,46,36.25,36.0,145,144
92,42,29,33,37,28,45,27,44,29,27,42,45,35.25,36.0,141,144
93,24,54,31,33,35,34,41,36,24,34,54,41,35.5,36.5,142,146
94,51,38,38,19,28,35,28,53,19,28,51,53,36.5,36.0,146,144
95,43,24,49,28,33,31,45,33,24,31,49,45,36.0,35.5,144,142
96,47,32,39,23,40,31,35,34,23,31,47,40,35.25,35.0,141,140
97,35,29,52,28,44,23,50,25,28,23,52,50,36.0,35.5,144,142
98,26,50,27,43,48,34,34,27,26,27,50,48,36.5,35.75,146,143
99,34,36,26,49,40,34,41,31,26,31,49,41,36.25,36.5,145,146
