replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,24,45,38,40,28,32,54,37,24,28,45,54,36.75,37.75,147,151
1,29,31,50,36,42,34,45,29,29,29,50,45,36.5,37.5,146,150
2,52,34,34,31,47,39,35,29,31,29,52,47,37.75,37.5,151,150
3,37,24,47,43,45,34,36,36,24,34,47,45,37.75,37.75,151,151
4,36,27,54,33,22,44,43,41,27,22,54,44,37.5,37.5,150,150
5,36,42,30,43,31,29,44,45,30,29,43,45,37.75,37.25,151,149
6,49,33,25,44,41,28,41,41,25,28,49,41,37.75,37.75,151,151
7,41,44,28,38,30,50,41,30,28,30,44,50,37.75,37.75,151,151
8,28,27,41,53,33,42,40,36,27,33,53,42,37.25,37.75,149,151
9,30,38,43,38,38,45,41,27,30,27,43,45,37.25,37.75,149,151
10,24,42,36,48,35,35,41,39,24,35,48,41,37.5,37.5,150,150
11,37,47,42,25,29,45,35,41,25,29,47,45,37.75,37.5,151,150
12,32,35,34,50,21,36,57,37,32,21,50,57,37.75,37.75,151,151
13,40,39,32,40,53,25,42,29,32,25,40,53,37.75,37.25,151,149
14,43,19,47,42,40,30,37,44,19,30,47,44,37.75,37.75,151,151
15,32,22,33,63,35,50,26,38,22,26,63,50,37.5,37.25,150,149
16,37,41,29,43,33,45,37,36,29,33,43,45,37.5,37.75,150,151
17,39,32,36,44,45,35,41,27,32,27,44,45,37.75,37.0,151,148
18,38,39,31,42,38,37,29,47,31,29,42,47,37.5,37.75,150,151
19,57,30,32,32,32,42,43,33,30,32,57,43,37.75,37.5,151,150
20,29,40,57,25,41,38,34,38,25,34,57,41,37.75,37.75,151,151
21,50,34,35,32,50,19,38,44,32,19,50,50,37.75,37.75,151,151
22,33,47,50,21,35,28,32,56,21,28,50,56,37.75,37.75,151,151
23,26,44,39,42,33,38,31,49,26,31,44,49,37.75,37.75,151,151
24,41,39,29,42,27,57,31,34,29,27,42,57,37.75,37.25,151,149
25,45,30,36,40,34,39,39,36,30,34,45,39,37.75,37.0,151,148
26,30,35,33,52,32,48,36,30,30,30,52,48,37.5,36.5,150,146
27,31,30,45,45,32,49,27,42,30,27,45,49,37.75,37.5,151,150
28,51,39,38,23,42,35,33,40,23,33,51,42,37.75,37.5,151,150
29,34,45,42,30,38,20,36,55,30,20,45,55,37.75,37.25,151,149
30,37,52,28,33,39,32,32,41,28,32,52,41,37.5,36.0,150,144
31,56,29,33,33,48,25,47,31,29,25,56,48,37.75,37.75,151,151
32,40,36,29,46,26,46,28,41,29,26,46,46,37.75,35.25,151,141
33,34,30,44,42,44,46,35,26,30,26,44,46,37.5,37.75,150,151
34,38,25,38,49,29,35,32,55,25,29,49,55,37.5,37.75,150,151
35,43,36,29,41,23,37,43,48,29,23,43,48,37.25,37.75,149,151
36,41,33,40,37,41,23,54,33,33,23,41,54,37.75,37.75,151,151
37,55,39,24,33,31,42,35,40,24,31,55,42,37.75,37.0,151,148
38,28,32,52,39,46,32,35,38,28,32,52,46,37.75,37.75,151,151
39,42,32,35,41,31,33,50,37,32,31,42,50,37.5,37.75,150,151
40,38,28,42,43,27,37,41,46,28,27,43,46,37.75,37.75,151,151
41,40,34,51,23,46,36,30,37,23,30,51,46,37.0,37.25,148,149
42,37,40,38,36,40,36,32,41,36,32,40,41,37.75,37.25,151,149
43,39,46,47,18,20,34,46,51,18,20,47,51,37.5,37.75,150,151
44,43,50,20,38,56,24,43,28,20,24,50,56,37.75,37.75,151,151
45,42,35,45,29,56,19,32,43,29,19,45,56,37.75,37.5,151,150
46,35,49,33,34,26,32,49,44,33,26,49,49,37.75,37.75,151,151
47,36,31,44,39,32,43,38,37,31,32,44,43,37.5,37.5,150,150
48,36,37,34,43,31,46,46,26,34,26,43,46,37.5,37.25,150,149
49,32,34,44,41,33,31,50,37,32,31,44,50,37.75,37.75,151,151
50,28,35,46,40,37,44,23,47,28,23,46,47,37.25,37.75,149,151
51,43,33,32,37,43,14,53,41,32,14,43,53,36.25,37.75,145,151
52,24,28,49,50,21,56,43,30,24,21,50,56,37.75,37.5,151,150
53,50,37,21,41,28,37,49,37,21,28,50,49,37.25,37.75,149,151
54,36,33,39,42,35,52,31,26,33,26,42,52,37.5,36.0,150,144
55,42,24,40,45,42,51,35,23,24,23,45,51,37.75,37.75,151,151
56,31,47,35,35,30,42,40,38,31,30,47,42,37.0,37.5,148,150
57,35,37,29,48,27,51,39,34,29,27,48,51,37.25,37.75,149,151
58,31,50,36,33,31,53,30,37,31,30,50,53,37.5,37.75,150,151
59,40,51,36,23,34,43,42,32,23,32,51,43,37.5,37.75,150,151
60,29,20,49,53,47,37,42,25,20,25,53,47,37.75,37.75,151,151
61,30,37,37,47,33,30,51,36,30,30,47,51,37.75,37.5,151,150
62,23,39,51,38,52,29,37,33,23,29,51,52,37.75,37.75,151,151
63,33,47,34,36,32,37,27,55,33,27,47,55,37.5,37.75,150,151
64,55,26,36,32,50,13,45,39,26,13,55,50,37.25,36.75,149,147
65,32,42,23,53,42,39,39,30,23,30,53,42,37.5,37.5,150,150
66,28,32,28,62,48,27,35,41,28,27,62,48,37.5,37.75,150,151
67,52,38,31,30,44,52,30,24,30,24,52,52,37.75,37.5,151,150
68,42,23,28,58,34,32,41,42,23,32,58,42,37.75,37.25,151,149
69,36,45,40,30,41,35,45,29,30,29,45,45,37.75,37.5,151,150
70,31,45,36,38,36,37,48,30,31,30,45,48,37.5,37.75,150,151
71,38,55,29,29,34,43,30,43,29,30,55,43,37.75,37.5,151,150
72,26,34,49,42,37,46,27,40,26,27,49,46,37.75,37.5,151,150
73,37,37,36,41,42,32,32,45,36,32,41,45,37.75,37.75,151,151
74,41,40,25,45,24,38,48,39,25,24,45,48,37.75,37.25,151,149
75,30,35,31,55,36,47,21,47,30,21,55,47,37.75,37.75,151,151
76,38,38,42,33,42,29,42,38,33,29,42,42,37.75,37.75,151,151
77,29,49,29,44,45,32,43,28,29,28,49,45,37.75,37.0,151,148
78,36,42,28,43,36,30,42,42,28,30,43,42,37.25,37.5,149,150
79,30,36,41,43,37,38,30,46,30,30,43,46,37.5,37.75,150,151
80,45,42,30,34,41,37,40,33,30,33,45,41,37.75,37.75,151,151
81,34,32,54,31,35,37,43,35,31,35,54,43,37.75,37.5,151,150
82,25,53,45,27,36,45,36,34,25,34,53,45,37.5,37.75,150,151
83,47,43,17,43,40,32,24,51,17,24,47,51,37.5,36.75,150,147
84,33,34,42,42,33,31,36,50,33,31,42,50,37.75,37.5,151,150
85,47,27,40,35,35,55,32,28,27,28,47,55,37.25,37.5,149,150
86,40,37,38,36,28,33,51,37,36,28,40,51,37.75,37.25,151,149
87,36,37,32,46,26,37,46,42,32,26,46,46,37.75,37.75,151,151
88,45,29,25,52,30,44,51,25,25,25,52,51,37.75,37.5,151,150
89,28,38,42,38,32,53,35,31,28,31,42,53,36.5,37.75,146,151
90,45,32,42,30,45,45,35,26,30,26,45,45,37.25,37.75,149,151
91,38,31,54,27,40,51,18,42,27,18,54,51,37.5,37.75,150,151
92,40,30,50,30,45,31,27,46,30,27,50,46,37.5,37.25,150,149
93,41,44,37,29,42,31,32,46,29,31,44,46,37.75,37.75,151,151
94,43,30,32,46,35,33,29,54,30,29,46,54,37.75,37.75,151,151
95,34,31,41,45,33,43,46,29,31,29,45,46,37.75,37.75,151,151
96,36,42,39,34,23,41,44,43,34,23,42,44,37.75,37.75,151,151
97,45,30,36,40,27,46,43,34,30,27,45,46,37.75,37.5,151,150
98,36,39,36,40,29,24,48,45,36,24,40,48,37.75,36.5,151,146
99,39,28,31,49,34,26,31,60,28,26,49,60,36.75,37.75,147,151
