replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,22,36,41,46,26,56,24,40,22,24,46,56,36.25,36.5,145,146
1,35,26,33,53,49,37,16,43,26,16,53,49,36.75,36.25,147,145
2,30,47,16,50,33,32,55,28,16,28,50,55,35.75,37.0,143,148
3,58,8,44,31,38,42,35,31,8,31,58,42,35.25,36.5,141,146
4,47,40,34,21,66,33,22,25,21,22,47,66,35.5,36.5,142,146
5,31,31,40,37,39,37,22,46,31,22,40,46,34.75,36.0,139,144
6,28,68,24,28,39,58,28,18,24,18,68,58,37.0,35.75,148,143
7,27,38,47,30,29,33,50,28,27,28,47,50,35.5,35.0,142,140
8,35,34,34,42,50,28,20,46,34,20,42,50,36.25,36.0,145,144
9,43,36,36,33,34,23,34,57,33,23,43,57,37.0,37.0,148,148
10,41,36,23,39,57,26,21,39,23,21,41,57,34.75,35.75,139,143
11,11,42,29,66,34,40,38,34,11,34,66,40,37.0,36.5,148,146
12,37,29,24,57,27,45,36,35,24,27,57,45,36.75,35.75,147,143
13,34,49,37,28,22,37,39,50,28,22,49,50,37.0,37.0,148,148
14,31,37,42,33,28,55,18,43,31,18,42,55,35.75,36.0,143,144
15,40,33,29,45,21,47,26,53,29,21,45,53,36.75,36.75,147,147
16,55,31,19,39,26,37,43,39,19,26,55,43,36.0,36.25,144,145
17,39,38,22,46,44,32,37,33,22,32,46,44,36.25,36.5,145,146
18,40,36,32,37,30,29,41,48,32,29,40,48,36.25,37.0,145,148
19,38,41,42,24,38,18,45,45,24,18,42,45,36.25,36.5,145,146
20,30,32,50,29,40,45,25,37,29,25,50,45,35.25,36.75,141,147
21,38,23,38,48,48,32,40,20,23,20,48,48,36.75,35.0,147,140
22,22,52,33,37,48,27,28,36,22,27,52,48,36.0,34.75,144,139
23,39,32,36,40,28,33,55,28,32,28,40,55,36.75,36.0,147,144
24,32,47,19,38,28,42,42,34,19,28,47,42,34.0,36.5,136,146
25,27,34,52,25,37,32,34,44,25,32,52,44,34.5,36.75,138,147
26,42,40,35,29,50,23,38,36,29,23,42,50,36.5,36.75,146,147
27,33,42,32,41,44,45,15,39,32,15,42,45,37.0,35.75,148,143
28,36,35,45,30,33,38,25,45,30,25,45,45,36.5,35.25,146,141
29,39,56,20,32,23,41,54,27,20,23,56,54,36.75,36.25,147,145
30,30,37,32,46,36,45,25,38,30,25,46,45,36.25,36.0,145,144
31,33,27,50,37,37,41,33,35,27,33,50,41,36.75,36.5,147,146
32,29,41,33,44,30,37,27,40,29,27,44,40,36.75,33.5,147,134
33,27,34,33,53,37,38,40,33,27,33,53,40,36.75,37.0,147,148
34,39,34,32,43,23,47,42,32,32,23,43,47,37.0,36.0,148,144
35,33,26,30,52,38,39,18,53,26,18,52,53,35.25,37.0,141,148
36,42,41,38,26,34,34,40,39,26,34,42,40,36.75,36.75,147,147
37,33,25,42,43,46,24,42,36,25,24,43,46,35.75,37.0,143,148
38,54,33,28,33,27,32,53,35,28,27,54,53,37.0,36.75,148,147
39,50,31,30,33,46,30,36,33,30,30,50,46,36.0,36.25,144,145
