replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,0,0,0,0,35,40,36,41,0,35,0,41,0.0,38.0,0,152
1,0,0,0,0,38,37,39,38,0,37,0,39,0.0,38.0,0,152
2,0,0,0,0,34,37,38,43,0,34,0,43,0.0,38.0,0,152
3,0,0,0,0,31,40,38,43,0,31,0,43,0.0,38.0,0,152
4,0,0,0,0,39,35,38,40,0,35,0,40,0.0,38.0,0,152
5,0,0,0,0,42,39,35,36,0,35,0,42,0.0,38.0,0,152
6,0,0,0,0,39,39,36,38,0,36,0,39,0.0,38.0,0,152
7,0,0,0,0,37,36,38,41,0,36,0,41,0.0,38.0,0,152
8,0,0,0,0,39,37,38,38,0,37,0,39,0.0,38.0,0,152
9,0,0,0,0,38,34,38,42,0,34,0,42,0.0,38.0,0,152
10,0,0,0,0,38,35,39,37,0,35,0,39,0.0,37.25,0,149
11,0,0,0,0,40,35,36,41,0,35,0,41,0.0,38.0,0,152
12,0,0,0,0,41,38,36,37,0,36,0,41,0.0,38.0,0,152
13,0,0,0,0,38,39,37,38,0,37,0,39,0.0,38.0,0,152
14,0,0,0,0,39,39,38,36,0,36,0,39,0.0,38.0,0,152
15,0,0,0,0,44,41,37,30,0,30,0,44,0.0,38.0,0,152
16,0,0,0,0,32,40,42,38,0,32,0,42,0.0,38.0,0,152
17,0,0,0,0,41,40,32,39,0,32,0,41,0.0,38.0,0,152
18,0,0,0,0,37,39,40,36,0,36,0,40,0.0,38.0,0,152
19,0,0,0,0,38,35,37,42,0,35,0,42,0.0,38.0,0,152
20,0,0,0,0,34,37,35,42,0,34,0,42,0.0,37.0,0,148
21,0,0,0,0,38,38,39,37,0,37,0,39,0.0,38.0,0,152
22,0,0,0,0,40,36,34,42,0,34,0,42,0.0,38.0,0,152
23,0,0,0,0,41,39,36,36,0,36,0,41,0.0,38.0,0,152
24,0,0,0,0,40,36,39,37,0,36,0,40,0.0,38.0,0,152
25,0,0,0,0,39,41,39,33,0,33,0,41,0.0,38.0,0,152
26,0,0,0,0,37,38,37,40,0,37,0,40,0.0,38.0,0,152
27,0,0,0,0,42,38,35,37,0,35,0,42,0.0,38.0,0,152
28,0,0,0,0,40,36,37,39,0,36,0,40,0.0,38.0,0,152
29,0,0,0,0,36,38,38,40,0,36,0,40,0.0,38.0,0,152
30,0,0,0,0,38,39,35,40,0,35,0,40,0.0,38.0,0,152
