replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,45,37,32,34,49,28,39,31,32,28,45,49,37.0,36.75,148,147
1,35,44,31,37,34,32,42,39,31,32,44,42,36.75,36.75,147,147
2,30,46,28,44,44,49,18,36,28,18,46,49,37.0,36.75,148,147
3,57,25,34,32,32,31,47,38,25,31,57,47,37.0,37.0,148,148
4,54,35,28,30,34,30,47,37,28,30,54,47,36.75,37.0,147,148
5,25,32,38,53,40,47,23,38,25,23,53,47,37.0,37.0,148,148
6,34,40,37,36,38,33,41,36,34,33,40,41,36.75,37.0,147,148
7,34,52,36,26,29,36,39,40,26,29,52,40,37.0,36.0,148,144
8,39,25,41,43,46,38,37,27,25,27,43,46,37.0,37.0,148,148
9,43,39,30,36,42,32,41,33,30,32,43,42,37.0,37.0,148,148
10,24,29,44,51,38,45,39,26,24,26,51,45,37.0,37.0,148,148
11,45,28,36,39,33,45,32,38,28,32,45,45,37.0,37.0,148,148
12,37,28,49,34,21,50,45,32,28,21,49,50,37.0,37.0,148,148
13,38,26,50,34,42,26,39,41,26,26,50,42,37.0,37.0,148,148
14,49,27,25,41,24,51,44,29,25,24,49,51,35.5,37.0,142,148
15,54,31,26,35,51,33,31,32,26,31,54,51,36.5,36.75,146,147
16,35,38,42,33,36,48,39,24,33,24,42,48,37.0,36.75,148,147
17,40,19,58,31,28,41,36,43,19,28,58,43,37.0,37.0,148,148
18,29,38,39,40,27,36,52,33,29,27,40,52,36.5,37.0,146,148
19,45,34,42,27,44,35,46,23,27,23,45,46,37.0,37.0,148,148
20,46,55,29,18,40,33,48,27,18,27,55,48,37.0,37.0,148,148
21,32,32,43,38,16,48,44,37,32,16,43,48,36.25,36.25,145,145
22,39,38,41,19,51,22,30,40,19,22,41,51,34.25,35.75,137,143
23,47,34,39,28,37,25,39,44,28,25,47,44,37.0,36.25,148,145
24,27,39,31,51,26,45,28,47,27,26,51,47,37.0,36.5,148,146
25,42,24,47,34,28,40,38,42,24,28,47,42,36.75,37.0,147,148
26,27,45,40,36,58,27,44,19,27,19,45,58,37.0,37.0,148,148
27,49,28,53,18,37,37,51,22,18,22,53,51,37.0,36.75,148,147
28,28,44,40,35,43,40,39,26,28,26,44,43,36.75,37.0,147,148
29,21,52,37,38,30,46,45,27,21,27,52,46,37.0,37.0,148,148
30,32,49,28,36,37,28,46,37,28,28,49,46,36.25,37.0,145,148
31,34,41,38,35,26,33,53,36,34,26,41,53,37.0,37.0,148,148
32,39,29,45,33,29,37,50,32,29,29,45,50,36.5,37.0,146,148
33,34,27,53,34,42,33,37,36,27,33,53,42,37.0,37.0,148,148
34,44,31,32,41,42,32,36,37,31,32,44,42,37.0,36.75,148,147
35,34,31,47,35,28,18,54,48,31,18,47,54,36.75,37.0,147,148
36,38,33,42,35,45,42,24,34,33,24,42,45,37.0,36.25,148,145
37,50,28,38,31,33,38,39,37,28,33,50,39,36.75,36.75,147,147
38,21,36,44,46,23,43,39,43,21,23,46,43,36.75,37.0,147,148
39,32,60,26,29,29,23,44,51,26,23,60,51,36.75,36.75,147,147
40,33,36,52,27,35,38,39,35,27,35,52,39,37.0,36.75,148,147
41,40,27,35,46,46,48,26,25,27,25,46,48,37.0,36.25,148,145
42,30,45,27,46,41,23,24,58,27,23,46,58,37.0,36.5,148,146
43,32,38,41,37,46,19,51,32,32,19,41,51,37.0,37.0,148,148
44,39,22,55,32,25,33,48,39,22,25,55,48,37.0,36.25,148,145
45,49,38,37,24,57,35,31,24,24,24,49,57,37.0,36.75,148,147
46,38,44,37,28,32,44,47,22,28,22,44,47,36.75,36.25,147,145
47,37,49,43,19,41,37,34,30,19,30,49,41,37.0,35.5,148,142
48,37,45,34,31,33,29,45,40,31,29,45,45,36.75,36.75,147,147
49,32,38,30,48,26,30,44,48,30,26,48,48,37.0,37.0,148,148
50,28,55,40,24,37,32,41,38,24,32,55,41,36.75,37.0,147,148
51,33,29,48,38,31,41,50,26,29,26,48,50,37.0,37.0,148,148
52,51,28,41,28,31,26,51,40,28,26,51,51,37.0,37.0,148,148
53,36,35,46,29,32,38,26,52,29,26,46,52,36.5,37.0,146,148
54,51,45,31,21,34,56,43,15,21,15,51,56,37.0,37.0,148,148
55,36,28,35,47,30,42,36,40,28,30,47,42,36.5,37.0,146,148
56,33,42,34,39,36,32,53,27,33,27,42,53,37.0,37.0,148,148
57,33,35,37,41,42,33,35,38,33,33,41,42,36.5,37.0,146,148
58,61,24,35,28,38,42,42,25,24,25,61,42,37.0,36.75,148,147
59,43,46,32,27,29,29,47,43,27,29,46,47,37.0,37.0,148,148
60,32,32,43,41,33,26,26,61,32,26,43,61,37.0,36.5,148,146
61,46,33,21,46,31,41,38,38,21,31,46,41,36.5,37.0,146,148
62,36,37,25,49,21,29,57,40,25,21,49,57,36.75,36.75,147,147
63,46,33,25,44,33,39,36,40,25,33,46,40,37.0,37.0,148,148
64,34,54,28,31,22,24,48,54,28,22,54,54,36.75,37.0,147,148
65,41,36,34,37,23,53,27,45,34,23,41,53,37.0,37.0,148,148
66,40,35,32,41,41,25,40,39,32,25,41,41,37.0,36.25,148,145
67,34,40,24,50,30,39,31,46,24,30,50,46,37.0,36.5,148,146
68,31,32,45,40,43,46,31,27,31,27,45,46,37.0,36.75,148,147
69,53,37,30,28,34,41,30,43,28,30,53,43,37.0,37.0,148,148
70,29,53,43,23,35,28,39,46,23,28,53,46,37.0,37.0,148,148
71,49,29,26,43,38,36,37,35,26,35,49,38,36.75,36.5,147,146
72,32,43,35,38,26,33,34,55,32,26,43,55,37.0,37.0,148,148
73,35,36,36,40,38,38,33,39,35,33,40,39,36.75,37.0,147,148
74,26,54,32,36,32,23,54,36,26,23,54,54,37.0,36.25,148,145
75,31,28,65,20,37,36,44,30,20,30,65,44,36.0,36.75,144,147
76,40,26,38,39,37,27,37,47,26,27,40,47,35.75,37.0,143,148
77,31,48,39,30,36,33,43,35,30,33,48,43,37.0,36.75,148,147
78,16,62,28,35,33,46,37,31,16,31,62,46,35.25,36.75,141,147
79,26,36,63,22,33,49,50,16,22,16,63,50,36.75,37.0,147,148
80,34,42,37,35,26,30,45,47,34,26,42,47,37.0,37.0,148,148
81,34,46,31,36,29,43,49,24,31,24,46,49,36.75,36.25,147,145
82,35,44,50,19,58,23,28,39,19,23,50,58,37.0,37.0,148,148
83,27,48,40,33,33,36,45,31,27,31,48,45,37.0,36.25,148,145
84,29,29,48,41,43,37,16,52,29,16,48,52,36.75,37.0,147,148
85,36,51,30,28,19,36,62,31,28,19,51,62,36.25,37.0,145,148
86,48,26,36,38,22,40,36,49,26,22,48,49,37.0,36.75,148,147
87,34,34,45,32,40,32,27,45,32,27,45,45,36.25,36.0,145,144
88,39,30,37,42,27,45,45,31,30,27,42,45,37.0,37.0,148,148
89,43,33,43,29,45,34,35,34,29,34,43,45,37.0,37.0,148,148
90,38,47,32,31,26,41,35,46,31,26,47,46,37.0,37.0,148,148
91,41,45,23,37,46,51,18,32,23,18,45,51,36.5,36.75,146,147
92,42,44,41,20,35,45,32,35,20,32,44,45,36.75,36.75,147,147
93,28,33,38,47,45,39,36,28,28,28,47,45,36.5,37.0,146,148
94,40,50,26,31,47,34,31,36,26,31,50,47,36.75,37.0,147,148
95,31,41,43,32,52,33,42,20,31,20,43,52,36.75,36.75,147,147
96,47,46,23,32,28,34,55,23,23,23,47,55,37.0,35.0,148,140
97,45,29,38,36,45,19,28,55,29,19,45,55,37.0,36.75,148,147
98,41,33,44,22,55,30,34,29,22,29,44,55,35.0,37.0,140,148
99,25,44,42,30,48,13,42,43,25,13,44,48,35.25,36.5,141,146
