replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,8,6,10,10,30,23,51,39,6,23,10,51,8.5,35.75,34,143
1,8,6,10,10,33,26,48,38,6,26,10,48,8.5,36.25,34,145
2,8,6,10,10,19,36,43,48,6,19,10,48,8.5,36.5,34,146
3,8,6,10,10,45,44,31,24,6,24,10,45,8.5,36.0,34,144
4,8,6,10,10,34,40,40,32,6,32,10,40,8.5,36.5,34,146
5,8,6,10,10,48,27,40,32,6,27,10,48,8.5,36.75,34,147
6,8,6,10,10,21,38,54,34,6,21,10,54,8.5,36.75,34,147
7,8,6,10,10,29,44,42,32,6,29,10,44,8.5,36.75,34,147
8,8,6,10,10,34,43,20,50,6,20,10,50,8.5,36.75,34,147
9,8,6,10,10,42,42,28,30,6,28,10,42,8.5,35.5,34,142
10,8,6,10,10,35,48,33,27,6,27,10,48,8.5,35.75,34,143
11,8,6,10,10,25,30,49,36,6,25,10,49,8.5,35.0,34,140
12,8,6,10,10,28,22,52,39,6,22,10,52,8.5,35.25,34,141
13,8,6,10,10,30,22,52,37,6,22,10,52,8.5,35.25,34,141
14,8,6,10,10,50,33,17,39,6,17,10,50,8.5,34.75,34,139
15,8,6,10,10,27,44,40,36,6,27,10,44,8.5,36.75,34,147
16,8,6,10,10,38,49,24,30,6,24,10,49,8.5,35.25,34,141
17,8,6,10,10,38,27,29,46,6,27,10,46,8.5,35.0,34,140
18,8,6,10,10,24,33,49,38,6,24,10,49,8.5,36.0,34,144
19,8,6,10,10,44,33,32,36,6,32,10,44,8.5,36.25,34,145
20,8,6,10,10,13,47,25,59,6,13,10,59,8.5,36.0,34,144
21,8,6,10,10,40,31,22,49,6,22,10,49,8.5,35.5,34,142
22,8,6,10,10,40,35,41,30,6,30,10,41,8.5,36.5,34,146
23,8,6,10,10,50,27,21,48,6,21,10,50,8.5,36.5,34,146
24,8,6,10,10,31,43,41,32,6,31,10,43,8.5,36.75,34,147
25,8,6,10,10,22,55,44,24,6,22,10,55,8.5,36.25,34,145
26,8,6,10,10,42,57,26,18,6,18,10,57,8.5,35.75,34,143
27,8,6,10,10,59,21,34,30,6,21,10,59,8.5,36.0,34,144
28,8,6,10,10,16,35,49,43,6,16,10,49,8.5,35.75,34,143
29,8,6,10,10,46,40,37,24,6,24,10,46,8.5,36.75,34,147
30,8,6,10,10,37,26,52,26,6,26,10,52,8.5,35.25,34,141
31,8,6,10,10,42,31,45,27,6,27,10,45,8.5,36.25,34,145
32,8,6,10,10,31,30,38,44,6,30,10,44,8.5,35.75,34,143
33,8,6,10,10,38,40,28,41,6,28,10,41,8.5,36.75,34,147
34,8,6,10,10,39,59,33,12,6,12,10,59,8.5,35.75,34,143
35,8,6,10,10,40,18,37,42,6,18,10,42,8.5,34.25,34,137
36,8,6,10,10,28,48,27,42,6,27,10,48,8.5,36.25,34,145
37,8,6,10,10,41,46,36,19,6,19,10,46,8.5,35.5,34,142
38,8,6,10,10,15,50,25,55,6,15,10,55,8.5,36.25,34,145
39,8,6,10,10,46,34,28,36,6,28,10,46,8.5,36.0,34,144
40,8,6,10,10,44,31,18,50,6,18,10,50,8.5,35.75,34,143
41,8,6,10,10,25,43,37,37,6,25,10,43,8.5,35.5,34,142
42,8,6,10,10,33,36,33,42,6,33,10,42,8.5,36.0,34,144
