replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,42,19,51,34,30,57,38,22,19,22,51,57,36.5,36.75,146,147
1,36,46,31,34,28,40,42,29,31,28,46,42,36.75,34.75,147,139
2,41,31,37,38,41,40,26,37,31,26,41,41,36.75,36.0,147,144
3,34,42,44,24,28,36,37,42,24,28,44,42,36.0,35.75,144,143
4,42,40,24,41,38,26,21,57,24,21,42,57,36.75,35.5,147,142
5,41,30,33,40,22,30,42,50,30,22,41,50,36.0,36.0,144,144
6,33,27,59,28,39,57,22,29,27,22,59,57,36.75,36.75,147,147
7,32,42,35,36,34,47,31,30,32,30,42,47,36.25,35.5,145,142
8,35,26,40,36,42,30,36,38,26,30,40,42,34.25,36.5,137,146
9,44,29,34,38,41,41,20,38,29,20,44,41,36.25,35.0,145,140
10,24,44,50,27,37,13,41,56,24,13,50,56,36.25,36.75,145,147
11,35,42,32,38,30,34,54,24,32,24,42,54,36.75,35.5,147,142
12,25,40,41,37,35,27,39,39,25,27,41,39,35.75,35.0,143,140
13,33,23,45,46,27,53,24,42,23,24,46,53,36.75,36.5,147,146
14,37,32,29,49,24,35,47,41,29,24,49,47,36.75,36.75,147,147
15,32,43,45,27,27,40,40,36,27,27,45,40,36.75,35.75,147,143
16,30,35,46,31,29,37,43,37,30,29,46,43,35.5,36.5,142,146
17,35,44,40,24,39,23,37,38,24,23,44,39,35.75,34.25,143,137
18,23,31,36,57,29,35,54,23,23,23,57,54,36.75,35.25,147,141
19,44,30,32,41,41,25,43,38,30,25,44,43,36.75,36.75,147,147
20,22,37,35,52,32,47,43,23,22,23,52,47,36.5,36.25,146,145
21,44,20,33,48,44,26,29,48,20,26,48,48,36.25,36.75,145,147
22,31,31,47,38,31,36,30,46,31,30,47,46,36.75,35.75,147,143
23,24,48,34,40,26,43,45,33,24,26,48,45,36.5,36.75,146,147
24,35,44,30,34,40,20,40,45,30,20,44,45,35.75,36.25,143,145
25,19,45,43,39,37,26,43,41,19,26,45,43,36.5,36.75,146,147
