replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,36,40,32,37,46,40,27,36,32,27,40,46,36.25,37.25,145,149
1,35,42,37,37,37,29,37,44,35,29,42,44,37.75,36.75,151,147
2,41,41,25,42,33,49,29,39,25,29,42,49,37.25,37.5,149,150
3,51,33,26,40,35,39,42,35,26,35,51,42,37.5,37.75,150,151
4,43,54,29,24,34,55,26,28,24,26,54,55,37.5,35.75,150,143
5,33,41,36,38,48,22,32,47,33,22,41,48,37.0,37.25,148,149
6,24,58,35,32,29,43,36,39,24,29,58,43,37.25,36.75,149,147
7,57,35,30,27,35,50,43,21,27,21,57,50,37.25,37.25,149,149
8,64,32,37,15,40,41,41,23,15,23,64,41,37.0,36.25,148,145
9,37,35,45,32,22,51,38,37,32,22,45,51,37.25,37.0,149,148
10,23,41,32,48,42,41,30,37,23,30,48,42,36.0,37.5,144,150
11,44,34,21,49,49,36,43,20,21,20,49,49,37.0,37.0,148,148
12,35,42,35,39,42,46,34,29,35,29,42,46,37.75,37.75,151,151
13,32,55,26,35,56,40,21,32,26,21,55,56,37.0,37.25,148,149
14,35,35,58,21,40,43,44,22,21,22,58,44,37.25,37.25,149,149
15,23,30,48,45,32,58,34,27,23,27,48,58,36.5,37.75,146,151
16,37,54,35,25,22,47,37,42,25,22,54,47,37.75,37.0,151,148
17,58,35,30,26,39,51,37,23,26,23,58,51,37.25,37.5,149,150
18,52,19,32,45,34,39,39,39,19,34,52,39,37.0,37.75,148,151
19,33,54,44,18,49,36,34,32,18,32,54,49,37.25,37.75,149,151
20,28,37,46,30,35,46,24,40,28,24,46,46,35.25,36.25,141,145
21,40,45,41,20,41,34,42,34,20,34,45,42,36.5,37.75,146,151
22,41,38,26,46,50,45,27,27,26,27,46,50,37.75,37.25,151,149
23,27,40,34,47,34,36,24,54,27,24,47,54,37.0,37.0,148,148
24,45,33,45,26,36,19,39,55,26,19,45,55,37.25,37.25,149,149
25,41,41,31,38,45,35,41,28,31,28,41,45,37.75,37.25,151,149
26,46,41,24,36,41,37,39,34,24,34,46,41,36.75,37.75,147,151
27,13,41,55,38,28,29,41,51,13,28,55,51,36.75,37.25,147,149
28,39,32,42,35,44,34,39,34,32,34,42,44,37.0,37.75,148,151
29,31,36,35,48,29,33,44,45,31,29,48,45,37.5,37.75,150,151
30,48,33,32,32,41,33,29,44,32,29,48,44,36.25,36.75,145,147
31,41,31,38,35,46,29,39,35,31,29,41,46,36.25,37.25,145,149
32,37,25,53,34,42,22,44,28,25,22,53,44,37.25,34.0,149,136
33,25,53,27,45,58,40,18,31,25,18,53,58,37.5,36.75,150,147
34,35,44,32,39,51,44,29,24,32,24,44,51,37.5,37.0,150,148
35,47,44,35,23,37,33,34,45,23,33,47,45,37.25,37.25,149,149
36,64,14,36,37,31,42,37,38,14,31,64,42,37.75,37.0,151,148
37,54,31,39,21,39,38,48,25,21,25,54,48,36.25,37.5,145,150
38,37,48,36,27,28,42,38,43,27,28,48,43,37.0,37.75,148,151
39,38,30,36,45,32,40,51,25,30,25,45,51,37.25,37.0,149,148
40,22,46,33,50,40,29,37,45,22,29,50,45,37.75,37.75,151,151
41,38,46,47,19,45,23,35,45,19,23,47,45,37.5,37.0,150,148
42,24,37,28,62,48,51,28,22,24,22,62,51,37.75,37.25,151,149
43,36,47,28,40,45,41,30,35,28,30,47,45,37.75,37.75,151,151
44,44,39,37,30,35,31,40,44,30,31,44,44,37.5,37.5,150,150
45,28,36,31,54,33,37,47,34,28,33,54,47,37.25,37.75,149,151
46,38,49,42,19,22,34,41,53,19,22,49,53,37.0,37.5,148,150
47,39,61,23,27,50,38,20,41,23,20,61,50,37.5,37.25,150,149
48,62,27,17,42,43,33,45,29,17,29,62,45,37.0,37.5,148,150
49,34,44,52,21,32,41,37,40,21,32,52,41,37.75,37.5,151,150
50,50,50,30,20,49,41,24,37,20,24,50,49,37.5,37.75,150,151
51,33,31,52,35,31,37,24,58,31,24,52,58,37.75,37.5,151,150
52,49,33,33,35,30,50,27,43,33,27,49,50,37.5,37.5,150,150
53,56,33,27,34,56,29,39,26,27,26,56,56,37.5,37.5,150,150
54,38,27,43,38,39,52,28,28,27,28,43,52,36.5,36.75,146,147
55,42,59,22,27,45,29,26,50,22,26,59,50,37.5,37.5,150,150
56,44,36,48,23,40,23,45,42,23,23,48,45,37.75,37.5,151,150
57,34,37,23,56,54,30,37,30,23,30,56,54,37.5,37.75,150,151
58,25,60,26,38,28,55,16,46,25,16,60,55,37.25,36.25,149,145
59,45,40,20,40,30,20,49,43,20,20,45,49,36.25,35.5,145,142
60,50,43,35,22,55,41,28,26,22,26,50,55,37.5,37.5,150,150
61,35,23,50,41,38,23,37,51,23,23,50,51,37.25,37.25,149,149
62,35,46,51,18,58,37,22,34,18,22,51,58,37.5,37.75,150,151
63,52,22,29,46,39,37,37,38,22,37,52,39,37.25,37.75,149,151
64,44,28,45,33,51,36,44,19,28,19,45,51,37.5,37.5,150,150
65,42,35,29,40,39,42,24,46,29,24,42,46,36.5,37.75,146,151
66,19,31,51,47,32,31,30,57,19,30,51,57,37.0,37.5,148,150
67,39,53,37,19,27,52,34,37,19,27,53,52,37.0,37.5,148,150
68,32,60,15,43,43,46,37,22,15,22,60,46,37.5,37.0,150,148
69,43,27,24,53,49,34,38,22,24,22,53,49,36.75,35.75,147,143
70,49,22,27,51,47,45,44,15,22,15,51,47,37.25,37.75,149,151
71,48,37,41,21,31,50,34,32,21,31,48,50,36.75,36.75,147,147
72,32,39,40,40,29,38,39,42,32,29,40,42,37.75,37.0,151,148
73,52,44,35,20,29,36,39,45,20,29,52,45,37.75,37.25,151,149
74,40,51,29,30,33,45,33,38,29,33,51,45,37.5,37.25,150,149
75,35,27,53,30,39,40,20,47,27,20,53,47,36.25,36.5,145,146
76,41,43,25,34,40,47,29,33,25,29,43,47,35.75,37.25,143,149
77,30,35,54,27,49,37,33,28,27,28,54,49,36.5,36.75,146,147
78,41,36,44,24,29,52,28,42,24,28,44,52,36.25,37.75,145,151
79,43,33,21,54,36,37,46,31,21,31,54,46,37.75,37.5,151,150
80,33,42,36,38,45,31,48,26,33,26,42,48,37.25,37.5,149,150
81,38,29,42,41,37,38,34,35,29,34,42,38,37.5,36.0,150,144
82,29,44,39,38,38,31,47,34,29,31,44,47,37.5,37.5,150,150
83,55,43,28,25,27,52,31,39,25,27,55,52,37.75,37.25,151,149
84,23,42,56,26,41,39,36,31,23,31,56,41,36.75,36.75,147,147
85,36,45,41,29,33,53,35,30,29,30,45,53,37.75,37.75,151,151
86,55,44,13,39,32,50,25,43,13,25,55,50,37.75,37.5,151,150
87,29,31,45,43,39,37,39,36,29,36,45,39,37.0,37.75,148,151
88,37,27,45,37,42,28,37,42,27,28,45,42,36.5,37.25,146,149
89,26,44,40,36,34,23,47,44,26,23,44,47,36.5,37.0,146,148
90,29,41,37,35,26,35,37,53,29,26,41,53,35.5,37.75,142,151
