replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,53,21,35,36,36,47,40,24,21,24,53,47,36.25,36.75,145,147
1,43,42,31,29,19,51,50,26,29,19,43,51,36.25,36.5,145,146
2,32,49,28,34,40,18,44,44,28,18,49,44,35.75,36.5,143,146
3,44,35,26,40,31,30,35,41,26,30,44,41,36.25,34.25,145,137
4,37,35,31,42,27,31,43,44,31,27,42,44,36.25,36.25,145,145
5,39,24,29,51,28,41,35,41,24,28,51,41,35.75,36.25,143,145
6,56,30,31,27,46,30,45,25,27,25,56,46,36.0,36.5,144,146
7,39,35,29,42,32,45,33,34,29,32,42,45,36.25,36.0,145,144
8,28,39,41,37,39,30,36,39,28,30,41,39,36.25,36.0,145,144
9,41,28,39,38,38,32,26,47,28,26,41,47,36.5,35.75,146,143
10,38,48,26,33,50,26,29,41,26,26,48,50,36.25,36.5,145,146
11,33,49,24,39,35,29,37,41,24,29,49,41,36.25,35.5,145,142
12,31,32,35,47,35,29,56,24,31,24,47,56,36.25,36.0,145,144
13,34,42,28,42,30,35,31,45,28,30,42,45,36.5,35.25,146,141
14,26,26,50,39,48,20,30,47,26,20,50,48,35.25,36.25,141,145
15,37,39,28,38,35,47,33,30,28,30,39,47,35.5,36.25,142,145
16,19,25,62,39,31,27,41,46,19,27,62,46,36.25,36.25,145,145
17,53,30,25,37,44,33,51,18,25,18,53,51,36.25,36.5,145,146
18,27,23,46,48,29,33,30,52,23,29,48,52,36.0,36.0,144,144
19,35,21,46,45,38,25,40,41,21,25,46,41,36.75,36.0,147,144
20,46,32,26,43,64,13,35,34,26,13,46,64,36.75,36.5,147,146
21,42,30,41,29,34,26,39,48,29,26,42,48,35.5,36.75,142,147
22,38,33,34,40,25,38,44,38,33,25,40,44,36.25,36.25,145,145
23,29,25,43,46,32,21,52,40,25,21,46,52,35.75,36.25,143,145
24,49,22,39,25,29,11,50,56,22,11,49,56,33.75,36.5,135,146
25,24,27,60,36,23,42,45,35,24,23,60,45,36.75,36.25,147,145
26,31,28,38,47,23,51,30,43,28,23,47,51,36.0,36.75,144,147
27,22,40,50,32,43,36,26,42,22,26,50,43,36.0,36.75,144,147
