replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,31,42,38,33,30,28,22,64,31,22,42,64,36.0,36.0,144,144
1,33,25,39,48,53,18,31,44,25,18,48,53,36.25,36.5,145,146
2,30,51,41,23,37,48,26,33,23,26,51,48,36.25,36.0,145,144
3,47,40,25,29,26,44,24,44,25,24,47,44,35.25,34.5,141,138
4,35,40,33,38,40,42,38,21,33,21,40,42,36.5,35.25,146,141
5,40,28,45,32,45,34,32,31,28,31,45,45,36.25,35.5,145,142
6,43,16,34,47,54,31,36,20,16,20,47,54,35.0,35.25,140,141
7,36,28,39,38,46,25,37,27,28,25,39,46,35.25,33.75,141,135
8,39,21,36,45,35,23,42,45,21,23,45,45,35.25,36.25,141,145
9,39,40,43,24,33,31,38,40,24,31,43,40,36.5,35.5,146,142
10,17,28,53,48,45,36,22,40,17,22,53,45,36.5,35.75,146,143
11,28,35,45,38,33,41,45,27,28,27,45,45,36.5,36.5,146,146
12,25,38,42,40,31,47,42,25,25,25,42,47,36.25,36.25,145,145
13,33,27,28,56,35,36,33,41,27,33,56,41,36.0,36.25,144,145
14,33,29,54,22,33,36,43,29,22,29,54,43,34.5,35.25,138,141
15,29,45,41,30,24,31,35,51,29,24,45,51,36.25,35.25,145,141
16,30,29,48,34,32,38,39,34,29,32,48,39,35.25,35.75,141,143
17,30,38,40,38,30,27,58,30,30,27,40,58,36.5,36.25,146,145
18,35,37,35,37,35,33,51,27,35,27,37,51,36.0,36.5,144,146
19,30,40,36,35,53,24,35,34,30,24,40,53,35.25,36.5,141,146
20,19,57,37,32,26,25,51,44,19,25,57,51,36.25,36.5,145,146
21,29,35,51,31,35,55,17,39,29,17,51,55,36.5,36.5,146,146
22,31,37,22,53,40,37,40,26,22,26,53,40,35.75,35.75,143,143
23,39,43,34,29,42,47,23,30,29,23,43,47,36.25,35.5,145,142
24,19,41,40,46,43,30,43,30,19,30,46,43,36.5,36.5,146,146
25,28,49,42,27,35,53,38,20,27,20,49,53,36.5,36.5,146,146
26,36,40,28,38,24,32,39,51,28,24,40,51,35.5,36.5,142,146
27,34,37,40,34,26,39,45,35,34,26,40,45,36.25,36.25,145,145
28,26,40,43,34,32,29,50,35,26,29,43,50,35.75,36.5,143,146
29,38,42,34,32,35,35,36,39,32,35,42,39,36.5,36.25,146,145
30,42,31,45,27,28,54,41,23,27,23,45,54,36.25,36.5,145,146
31,54,39,35,13,23,53,42,28,13,23,54,53,35.25,36.5,141,146
32,24,43,38,38,29,35,49,32,24,29,43,49,35.75,36.25,143,145
33,37,44,34,30,31,39,38,34,30,31,44,39,36.25,35.5,145,142
34,42,55,23,26,37,36,37,32,23,32,55,37,36.5,35.5,146,142
35,25,41,30,47,36,37,26,47,25,26,47,47,35.75,36.5,143,146
36,35,23,41,45,44,19,44,35,23,19,45,44,36.0,35.5,144,142
37,31,26,48,31,35,47,27,36,26,27,48,47,34.0,36.25,136,145
38,34,49,24,38,33,27,48,36,24,27,49,48,36.25,36.0,145,144
39,28,46,34,38,30,37,37,41,28,30,46,41,36.5,36.25,146,145
40,37,37,31,37,51,23,29,43,31,23,37,51,35.5,36.5,142,146
41,36,38,37,33,18,41,24,60,33,18,38,60,36.0,35.75,144,143
42,49,24,49,24,32,40,29,44,24,29,49,44,36.5,36.25,146,145
43,35,44,24,43,39,37,32,35,24,32,44,39,36.5,35.75,146,143
