replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,0,0,0,0,38,35,36,37,0,35,0,38,0.0,36.5,0,146
1,0,0,0,0,32,36,38,40,0,32,0,40,0.0,36.5,0,146
2,0,0,0,0,35,37,35,35,0,35,0,37,0.0,35.5,0,142
3,0,0,0,0,38,36,35,37,0,35,0,38,0.0,36.5,0,146
4,0,0,0,0,35,34,39,34,0,34,0,39,0.0,35.5,0,142
5,0,0,0,0,34,35,38,35,0,34,0,38,0.0,35.5,0,142
6,0,0,0,0,33,36,39,38,0,33,0,39,0.0,36.5,0,146
7,0,0,0,0,32,31,31,37,0,31,0,37,0.0,32.75,0,131
8,0,0,0,0,38,40,32,32,0,32,0,40,0.0,35.5,0,142
9,0,0,0,0,36,36,35,39,0,35,0,39,0.0,36.5,0,146
10,0,0,0,0,35,36,36,35,0,35,0,36,0.0,35.5,0,142
11,0,0,0,0,36,39,37,34,0,34,0,39,0.0,36.5,0,146
12,0,0,0,0,33,35,33,35,0,33,0,35,0.0,34.0,0,136
13,0,0,0,0,42,33,37,34,0,33,0,42,0.0,36.5,0,146
14,0,0,0,0,36,36,39,35,0,35,0,39,0.0,36.5,0,146
15,0,0,0,0,39,35,33,33,0,33,0,39,0.0,35.0,0,140
16,0,0,0,0,34,37,34,37,0,34,0,37,0.0,35.5,0,142
17,0,0,0,0,37,38,34,37,0,34,0,38,0.0,36.5,0,146
18,0,0,0,0,35,37,37,37,0,35,0,37,0.0,36.5,0,146
19,0,0,0,0,34,36,35,33,0,33,0,36,0.0,34.5,0,138
20,0,0,0,0,39,35,38,34,0,34,0,39,0.0,36.5,0,146
21,0,0,0,0,37,38,34,37,0,34,0,38,0.0,36.5,0,146
22,0,0,0,0,36,37,36,33,0,33,0,37,0.0,35.5,0,142
23,0,0,0,0,35,37,38,36,0,35,0,38,0.0,36.5,0,146
