replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,41,35,42,31,57,18,49,22,31,18,42,57,37.25,36.5,149,146
1,38,22,57,32,39,29,53,26,22,26,57,53,37.25,36.75,149,147
2,23,47,43,34,51,49,21,26,23,21,47,51,36.75,36.75,147,147
3,29,43,32,44,45,43,20,38,29,20,44,45,37.0,36.5,148,146
4,52,29,41,26,37,32,48,31,26,31,52,48,37.0,37.0,148,148
5,24,40,39,46,37,42,33,37,24,33,46,42,37.25,37.25,149,149
6,25,34,33,49,41,41,34,31,25,31,49,41,35.25,36.75,141,147
7,41,35,38,34,41,40,34,32,34,32,41,41,37.0,36.75,148,147
8,47,26,43,28,63,22,34,28,26,22,47,63,36.0,36.75,144,147
9,44,31,33,41,31,29,40,47,31,29,44,47,37.25,36.75,149,147
10,16,47,57,28,32,50,46,19,16,19,57,50,37.0,36.75,148,147
11,41,35,42,31,24,35,50,39,31,24,42,50,37.25,37.0,149,148
12,37,45,39,26,23,44,31,50,26,23,45,50,36.75,37.0,147,148
13,42,26,38,41,29,22,49,47,26,22,42,49,36.75,36.75,147,147
14,39,18,44,47,44,46,24,33,18,24,47,46,37.0,36.75,148,147
15,40,52,40,17,33,33,43,38,17,33,52,43,37.25,36.75,149,147
16,43,25,26,46,35,46,27,41,25,27,46,46,35.0,37.25,140,149
17,24,31,57,35,40,24,32,48,24,24,57,48,36.75,36.0,147,144
18,29,43,39,37,38,46,28,36,29,28,43,46,37.0,37.0,148,148
19,33,40,34,35,42,41,37,23,33,23,40,42,35.5,35.75,142,143
20,40,30,46,32,36,32,43,38,30,32,46,43,37.0,37.25,148,149
21,42,30,39,34,30,46,54,19,30,19,42,54,36.25,37.25,145,149
22,37,51,36,22,29,34,51,35,22,29,51,51,36.5,37.25,146,149
23,38,35,41,33,19,56,45,27,33,19,41,56,36.75,36.75,147,147
