replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,27,34,25,52,43,36,39,12,25,12,52,43,34.5,32.5,138,130
1,18,49,29,28,31,49,17,37,18,17,49,49,31.0,33.5,124,134
2,41,13,49,36,52,29,27,25,13,25,49,52,34.75,33.25,139,133
3,32,33,24,21,20,48,36,24,21,20,33,48,27.5,32.0,110,128
4,27,37,23,48,26,44,29,33,23,26,48,44,33.75,33.0,135,132
5,34,23,31,26,19,21,46,23,23,19,34,46,28.5,27.25,114,109
6,34,41,45,18,32,39,26,32,18,26,45,39,34.5,32.25,138,129
7,26,32,46,38,38,30,28,34,26,28,46,38,35.5,32.5,142,130
8,18,32,40,43,27,36,31,36,18,27,43,36,33.25,32.5,133,130
9,33,21,37,51,34,34,40,21,21,21,51,40,35.5,32.25,142,129
10,49,28,27,27,27,45,23,41,27,23,49,45,32.75,34.0,131,136
11,36,33,27,34,32,36,28,26,27,26,36,36,32.5,30.5,130,122
12,32,24,27,54,26,35,37,39,24,26,54,39,34.25,34.25,137,137
13,28,29,23,46,30,33,35,24,23,24,46,35,31.5,30.5,126,122
14,37,27,46,24,33,28,35,31,24,28,46,35,33.5,31.75,134,127
15,28,33,39,39,31,46,33,35,28,31,39,46,34.75,36.25,139,145
16,26,18,41,42,32,31,36,33,18,31,42,36,31.75,33.0,127,132
17,34,41,35,25,45,22,21,42,25,21,41,45,33.75,32.5,135,130
18,19,26,52,35,34,23,35,38,19,23,52,38,33.0,32.5,132,130
19,32,31,26,27,24,23,53,45,26,23,32,53,29.0,36.25,116,145
20,37,27,42,38,38,38,32,28,27,28,42,38,36.0,34.0,144,136
21,30,38,36,27,33,38,19,39,27,19,38,39,32.75,32.25,131,129
22,38,19,50,28,35,13,35,29,19,13,50,35,33.75,28.0,135,112
23,13,22,29,37,28,38,23,36,13,23,37,38,25.25,31.25,101,125
24,47,18,30,27,21,37,51,27,18,21,47,51,30.5,34.0,122,136
25,31,38,30,41,17,33,44,36,30,17,41,44,35.0,32.5,140,130
26,47,31,32,18,33,33,21,36,18,21,47,36,32.0,30.75,128,123
27,31,24,39,40,16,22,51,30,24,16,40,51,33.5,29.75,134,119
28,29,39,34,31,22,40,29,41,29,22,39,41,33.25,33.0,133,132
29,40,24,29,34,17,35,44,42,24,17,40,44,31.75,34.5,127,138
30,23,27,32,24,38,31,48,24,23,24,32,48,26.5,35.25,106,141
31,32,36,31,31,27,41,24,37,31,24,36,41,32.5,32.25,130,129
32,39,38,19,39,29,28,27,41,19,27,39,41,33.75,31.25,135,125
33,30,33,22,47,28,40,19,41,22,19,47,41,33.0,32.0,132,128
34,55,31,23,26,17,37,23,58,23,17,55,58,33.75,33.75,135,135
35,17,53,17,39,30,34,38,22,17,22,53,38,31.5,31.0,126,124
36,36,18,29,55,45,41,22,29,18,22,55,45,34.5,34.25,138,137
37,43,23,35,35,37,22,39,44,23,22,43,44,34.0,35.5,136,142
38,28,22,33,35,35,21,39,30,22,21,35,39,29.5,31.25,118,125
39,39,16,36,24,43,34,23,27,16,23,39,43,28.75,31.75,115,127
40,35,31,42,27,45,29,25,34,27,25,42,45,33.75,33.25,135,133
41,28,37,30,26,30,30,48,21,26,21,37,48,30.25,32.25,121,129
42,16,35,44,41,25,38,31,41,16,25,44,41,34.0,33.75,136,135
43,42,24,35,23,29,35,31,45,23,29,42,45,31.0,35.0,124,140
44,36,29,36,36,42,23,39,33,29,23,36,42,34.25,34.25,137,137
45,35,37,46,23,27,54,36,16,23,16,46,54,35.25,33.25,141,133
46,34,27,32,34,34,47,26,30,27,26,34,47,31.75,34.25,127,137
47,37,26,36,31,40,37,45,11,26,11,37,45,32.5,33.25,130,133
48,27,32,50,16,29,38,33,31,16,29,50,38,31.25,32.75,125,131
49,33,28,37,42,39,38,33,27,28,27,42,39,35.0,34.25,140,137
50,32,50,13,28,27,49,26,32,13,26,50,49,30.75,33.5,123,134
51,46,24,34,34,37,32,38,22,24,22,46,38,34.5,32.25,138,129
52,45,35,32,31,22,37,39,33,31,22,45,39,35.75,32.75,143,131
53,40,43,31,28,34,29,31,29,28,29,43,34,35.5,30.75,142,123
54,35,24,28,38,30,41,37,18,24,18,38,41,31.25,31.5,125,126
55,28,36,33,35,29,23,39,45,28,23,36,45,33.0,34.0,132,136
56,38,39,31,33,33,29,42,38,31,29,39,42,35.25,35.5,141,142
57,18,54,27,35,38,33,30,21,18,21,54,38,33.5,30.5,134,122
58,29,20,20,52,41,22,31,37,20,22,52,41,30.25,32.75,121,131
59,25,28,35,30,30,32,36,26,25,26,35,36,29.5,31.0,118,124
