replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,40,30,28,53,44,34,29,43,28,29,53,44,37.75,37.5,151,150
1,55,22,37,36,21,48,34,47,22,21,55,48,37.5,37.5,150,150
2,45,35,37,34,41,30,37,43,34,30,45,43,37.75,37.75,151,151
3,44,42,28,36,49,39,23,40,28,23,44,49,37.5,37.75,150,151
4,38,41,44,28,40,53,20,38,28,20,44,53,37.75,37.75,151,151
5,44,32,24,51,47,30,41,32,24,30,51,47,37.75,37.5,151,150
6,38,38,36,39,48,31,28,44,36,28,39,48,37.75,37.75,151,151
7,35,39,42,35,49,39,34,29,35,29,42,49,37.75,37.75,151,151
8,55,26,39,31,29,28,46,48,26,28,55,48,37.75,37.75,151,151
9,37,49,33,32,40,41,34,36,32,34,49,41,37.75,37.75,151,151
10,56,33,33,29,48,20,37,46,29,20,56,48,37.75,37.75,151,151
11,46,36,20,49,48,41,33,29,20,29,49,48,37.75,37.75,151,151
12,33,38,38,42,42,34,44,31,33,31,42,44,37.75,37.75,151,151
13,48,31,24,48,26,45,40,40,24,26,48,45,37.75,37.75,151,151
14,43,26,34,48,44,35,35,37,26,35,48,44,37.75,37.75,151,151
15,40,35,40,36,37,32,42,38,35,32,40,42,37.75,37.25,151,149
16,32,43,42,34,64,37,14,36,32,14,43,64,37.75,37.75,151,151
17,42,33,43,33,43,27,43,38,33,27,43,43,37.75,37.75,151,151
18,39,51,27,34,33,45,40,33,27,33,51,45,37.75,37.75,151,151
19,36,37,41,37,32,42,43,34,36,32,41,43,37.75,37.75,151,151
20,24,48,29,49,37,44,35,35,24,35,49,44,37.5,37.75,150,151
21,52,33,26,39,43,55,29,24,26,24,52,55,37.5,37.75,150,151
22,45,31,35,36,49,26,42,34,31,26,45,49,36.75,37.75,147,151
23,48,46,31,26,42,39,30,40,26,30,48,42,37.75,37.75,151,151
24,42,32,27,50,46,39,36,30,27,30,50,46,37.75,37.75,151,151
25,37,35,38,41,58,43,15,35,35,15,41,58,37.75,37.75,151,151
26,36,36,27,52,47,49,33,22,27,22,52,49,37.75,37.75,151,151
27,48,26,44,33,53,23,42,33,26,23,48,53,37.75,37.75,151,151
28,30,40,44,37,56,22,40,33,30,22,44,56,37.75,37.75,151,151
29,51,35,26,39,49,25,34,43,26,25,51,49,37.75,37.75,151,151
30,39,40,28,44,46,28,33,44,28,28,44,46,37.75,37.75,151,151
31,47,50,30,24,24,59,23,45,24,23,50,59,37.75,37.75,151,151
32,45,36,29,41,43,29,32,47,29,29,45,47,37.75,37.75,151,151
33,39,40,37,35,45,37,29,40,35,29,40,45,37.75,37.75,151,151
34,25,63,43,20,31,41,41,37,20,31,63,41,37.75,37.5,151,150
35,39,30,38,44,40,41,32,38,30,32,44,41,37.75,37.75,151,151
36,53,25,30,43,31,31,37,52,25,31,53,52,37.75,37.75,151,151
37,43,36,23,49,37,34,41,39,23,34,49,41,37.75,37.75,151,151
38,43,35,37,36,48,39,27,34,35,27,43,48,37.75,37.0,151,148
39,48,35,32,36,36,45,34,35,32,34,48,45,37.75,37.5,151,150
40,38,31,34,48,41,38,26,45,31,26,48,45,37.75,37.5,151,150
41,43,21,35,52,32,48,33,38,21,32,52,48,37.75,37.75,151,151
42,34,46,47,24,46,25,24,54,24,24,47,54,37.75,37.25,151,149
43,44,33,40,32,32,55,35,29,32,29,44,55,37.25,37.75,149,151
44,35,56,31,29,47,25,48,31,29,25,56,48,37.75,37.75,151,151
45,35,43,38,35,37,46,25,43,35,25,43,46,37.75,37.75,151,151
46,34,60,33,24,36,58,29,28,24,28,60,58,37.75,37.75,151,151
47,41,39,31,40,48,42,26,35,31,26,41,48,37.75,37.75,151,151
48,42,44,32,33,48,34,32,37,32,32,44,48,37.75,37.75,151,151
49,21,48,43,39,44,34,41,31,21,31,48,44,37.75,37.5,151,150
50,46,37,30,38,34,41,35,41,30,34,46,41,37.75,37.75,151,151
51,40,40,32,39,36,34,31,50,32,31,40,50,37.75,37.75,151,151
52,29,40,44,38,25,36,41,49,29,25,44,49,37.75,37.75,151,151
53,35,29,44,43,31,42,38,39,29,31,44,42,37.75,37.5,151,150
54,43,25,44,39,42,50,25,34,25,25,44,50,37.75,37.75,151,151
55,44,46,37,24,51,38,28,34,24,28,46,51,37.75,37.75,151,151
56,43,35,33,40,54,24,33,39,33,24,43,54,37.75,37.5,151,150
57,25,58,39,28,52,35,27,37,25,27,58,52,37.5,37.75,150,151
58,41,32,34,42,24,42,45,40,32,24,42,45,37.25,37.75,149,151
