replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,33,38,39,39,26,42,57,25,33,25,39,57,37.25,37.5,149,150
1,48,29,50,23,35,34,46,33,23,33,50,46,37.5,37.0,150,148
2,22,39,43,44,29,39,38,41,22,29,44,41,37.0,36.75,148,147
3,49,25,36,39,42,33,24,48,25,24,49,48,37.25,36.75,149,147
4,27,35,38,47,36,30,35,45,27,30,47,45,36.75,36.5,147,146
5,49,42,31,28,39,42,25,42,28,25,49,42,37.5,37.0,150,148
6,37,46,26,38,31,28,47,41,26,28,46,47,36.75,36.75,147,147
7,49,47,24,26,42,44,32,32,24,32,49,44,36.5,37.5,146,150
8,38,41,37,34,43,37,48,16,34,16,41,48,37.5,36.0,150,144
9,35,51,35,27,47,15,63,23,27,15,51,63,37.0,37.0,148,148
10,40,41,25,40,44,45,35,24,25,24,41,45,36.5,37.0,146,148
11,45,38,42,20,49,19,36,39,20,19,45,49,36.25,35.75,145,143
12,35,45,41,29,41,41,12,50,29,12,45,50,37.5,36.0,150,144
13,25,55,24,40,32,30,46,42,24,30,55,46,36.0,37.5,144,150
14,62,30,18,37,25,50,23,48,18,23,62,50,36.75,36.5,147,146
15,32,45,29,41,65,39,25,21,29,21,45,65,36.75,37.5,147,150
16,40,31,39,39,50,29,31,39,31,29,40,50,37.25,37.25,149,149
17,51,15,47,33,26,43,55,22,15,22,51,55,36.5,36.5,146,146
18,35,41,34,32,46,30,41,33,32,30,41,46,35.5,37.5,142,150
19,27,34,49,32,34,30,41,43,27,30,49,43,35.5,37.0,142,148
20,47,17,44,42,27,58,36,26,17,26,47,58,37.5,36.75,150,147
21,36,35,42,36,25,52,26,47,35,25,42,52,37.25,37.5,149,150
22,38,39,26,45,43,30,39,37,26,30,45,43,37.0,37.25,148,149
23,37,30,46,33,35,40,35,38,30,35,46,40,36.5,37.0,146,148
24,31,53,36,30,27,50,35,35,30,27,53,50,37.5,36.75,150,147
25,33,38,39,32,57,35,24,34,32,24,39,57,35.5,37.5,142,150
26,43,42,27,30,42,18,48,33,27,18,43,48,35.5,35.25,142,141
27,35,30,27,57,46,44,32,28,27,28,57,46,37.25,37.5,149,150
28,30,33,51,35,39,32,30,47,30,30,51,47,37.25,37.0,149,148
29,43,48,27,29,40,29,30,48,27,29,48,48,36.75,36.75,147,147
30,43,33,27,43,47,40,34,29,27,29,43,47,36.5,37.5,146,150
31,35,37,31,43,41,42,35,26,31,26,43,42,36.5,36.0,146,144
32,34,20,54,42,49,29,41,30,20,29,54,49,37.5,37.25,150,149
33,48,31,31,34,43,40,24,34,31,24,48,43,36.0,35.25,144,141
34,46,31,26,47,39,25,31,50,26,25,47,50,37.5,36.25,150,145
35,57,31,21,32,45,36,28,36,21,28,57,45,35.25,36.25,141,145
36,28,45,39,34,45,47,31,27,28,27,45,47,36.5,37.5,146,150
37,27,43,29,48,36,52,33,29,27,29,48,52,36.75,37.5,147,150
38,58,23,33,31,37,37,26,50,23,26,58,50,36.25,37.5,145,150
39,32,43,39,33,39,43,36,31,32,31,43,43,36.75,37.25,147,149
40,29,39,33,48,33,25,49,35,29,25,48,49,37.25,35.5,149,142
41,45,42,37,24,33,44,36,33,24,33,45,44,37.0,36.5,148,146
42,42,39,22,43,37,51,32,30,22,30,43,51,36.5,37.5,146,150
43,44,46,30,30,19,32,56,43,30,19,46,56,37.5,37.5,150,150
44,44,38,33,34,43,53,32,22,33,22,44,53,37.25,37.5,149,150
45,46,27,41,31,40,40,24,46,27,24,46,46,36.25,37.5,145,150
46,28,35,37,46,37,33,30,46,28,30,46,46,36.5,36.5,146,146
