replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,34,48,23,44,40,45,20,44,23,20,48,45,37.25,37.25,149,149
1,30,45,20,44,30,45,20,44,20,20,45,45,34.75,34.75,139,139
2,34,49,22,44,31,35,40,40,22,31,49,40,37.25,36.5,149,146
3,31,38,40,40,31,39,39,40,31,31,40,40,37.25,37.25,149,149
4,31,37,38,40,31,37,38,40,31,31,40,40,36.5,36.5,146,146
5,31,37,38,40,31,37,38,40,31,31,40,40,36.5,36.5,146,146
6,30,45,20,44,34,37,38,40,20,34,45,40,34.75,37.25,139,149
7,38,45,22,44,38,45,22,44,22,22,45,45,37.25,37.25,149,149
8,31,35,40,40,33,37,39,40,31,33,40,40,36.5,37.25,146,149
9,31,45,23,50,30,45,20,44,23,20,50,45,37.25,34.75,149,139
10,34,48,20,46,33,35,38,40,20,33,48,40,37.0,36.5,148,146
11,31,35,38,42,31,37,38,40,31,31,42,40,36.5,36.5,146,146
12,31,37,38,40,33,37,39,40,31,33,40,40,36.5,37.25,146,149
13,30,45,20,44,30,45,20,44,20,20,45,45,34.75,34.75,139,139
14,31,37,40,41,40,45,20,44,31,20,41,45,37.25,37.25,149,149
15,33,49,23,44,30,45,20,44,23,20,49,45,37.25,34.75,149,139
16,31,35,38,42,30,45,20,44,31,20,42,45,36.5,34.75,146,139
17,34,49,22,44,31,37,38,40,22,31,49,40,37.25,36.5,149,146
18,31,37,38,40,40,45,20,44,31,20,40,45,36.5,37.25,146,149
19,38,45,22,44,31,37,38,43,22,31,45,43,37.25,37.25,149,149
20,31,37,38,43,38,45,22,44,31,22,43,45,37.25,37.25,149,149
21,31,45,23,50,33,35,38,40,23,33,50,40,37.25,36.5,149,146
22,34,48,23,44,31,35,38,42,23,31,48,42,37.25,36.5,149,146
23,40,45,20,44,30,49,21,49,20,21,45,49,37.25,37.25,149,149
24,31,35,42,40,30,45,20,44,31,20,42,45,37.0,34.75,148,139
25,30,48,23,44,38,45,20,46,23,20,48,46,36.25,37.25,145,149
26,31,39,39,40,31,37,38,43,31,31,40,43,37.25,37.25,149,149
27,31,35,40,40,31,37,38,40,31,31,40,40,36.5,36.5,146,146
28,38,45,20,46,31,35,38,42,20,31,46,42,37.25,36.5,149,146
29,33,35,38,40,31,35,38,45,33,31,40,45,36.5,37.25,146,149
30,30,49,19,47,30,45,20,44,19,20,49,45,36.25,34.75,145,139
31,31,35,40,40,31,37,38,43,31,31,40,43,36.5,37.25,146,149
32,30,45,23,51,40,45,20,44,23,20,51,45,37.25,37.25,149,149
33,31,35,38,42,31,37,38,43,31,31,42,43,36.5,37.25,146,149
34,38,45,22,44,33,35,38,40,22,33,45,40,37.25,36.5,149,146
35,31,37,38,43,38,45,22,44,31,22,43,45,37.25,37.25,149,149
36,30,48,23,44,31,35,40,40,23,31,48,40,36.25,36.5,145,146
37,38,45,22,44,31,37,41,40,22,31,45,41,37.25,37.25,149,149
38,31,35,38,42,30,49,21,49,31,21,42,49,36.5,37.25,146,149
39,34,48,23,44,31,37,38,40,23,31,48,40,37.25,36.5,149,146
40,31,35,40,40,30,48,19,52,31,19,40,52,36.5,37.25,146,149
41,30,45,20,44,33,35,38,40,20,33,45,40,34.75,36.5,139,146
42,31,37,38,40,30,49,19,51,31,19,40,51,36.5,37.25,146,149
43,40,45,20,44,31,35,40,40,20,31,45,40,37.25,36.5,149,146
44,30,45,20,44,34,49,22,44,20,22,45,49,34.75,37.25,139,149
45,33,49,22,44,38,45,22,44,22,22,49,45,37.0,37.25,148,149
46,33,35,38,40,33,35,38,40,33,33,40,40,36.5,36.5,146,146
47,38,45,22,44,31,48,19,50,22,19,45,50,37.25,37.0,149,148
48,30,45,27,44,30,45,20,44,27,20,45,45,36.5,34.75,146,139
49,34,37,38,40,33,35,38,40,34,33,40,40,37.25,36.5,149,146
50,31,37,38,40,33,35,38,40,31,33,40,40,36.5,36.5,146,146
51,38,45,20,46,30,48,22,44,20,22,46,48,37.25,36.0,149,144
52,31,35,38,42,31,37,38,40,31,31,42,40,36.5,36.5,146,146
53,30,45,20,44,30,48,23,44,20,23,45,48,34.75,36.25,139,145
54,30,45,20,44,30,45,20,44,20,20,45,45,34.75,34.75,139,139
55,32,49,24,44,31,35,39,41,24,31,49,41,37.25,36.5,149,146
56,38,45,22,44,31,37,41,40,22,31,45,41,37.25,37.25,149,149
57,31,35,38,42,34,48,23,44,31,23,42,48,36.5,37.25,146,149
58,30,48,23,44,30,48,23,44,23,23,48,48,36.25,36.25,145,145
59,38,45,22,44,31,35,38,42,22,31,45,42,37.25,36.5,149,146
60,31,35,38,42,36,35,38,40,31,35,42,40,36.5,37.25,146,149
61,38,45,22,44,34,35,40,40,22,34,45,40,37.25,37.25,149,149
62,31,37,38,43,31,35,40,40,31,31,43,40,37.25,36.5,149,146
63,31,37,38,40,31,35,38,42,31,31,40,42,36.5,36.5,146,146
64,31,37,38,43,32,35,38,41,31,32,43,41,37.25,36.5,149,146
65,33,35,38,40,30,45,20,44,33,20,40,45,36.5,34.75,146,139
66,30,45,20,44,31,37,38,40,20,31,45,40,34.75,36.5,139,146
67,30,45,20,44,38,45,22,44,20,22,45,45,34.75,37.25,139,149
68,31,52,22,44,31,37,38,40,22,31,52,40,37.25,36.5,149,146
69,30,45,27,44,30,45,20,44,27,20,45,45,36.5,34.75,146,139
70,34,48,23,44,38,45,22,44,23,22,48,45,37.25,37.25,149,149
71,31,37,41,40,32,48,19,49,31,19,41,49,37.25,37.0,149,148
72,31,35,38,42,30,48,19,52,31,19,42,52,36.5,37.25,146,149
73,36,35,38,40,31,37,38,40,35,31,40,40,37.25,36.5,149,146
74,31,35,40,40,33,35,38,40,31,33,40,40,36.5,36.5,146,146
75,31,38,40,40,30,49,22,48,31,22,40,49,37.25,37.25,149,149
76,31,37,39,40,31,35,38,40,31,31,40,40,36.75,36.0,147,144
77,31,37,38,40,34,49,22,44,31,22,40,49,36.5,37.25,146,149
