replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,34,50,49,16,45,46,33,26,16,26,50,46,37.25,37.5,149,150
1,52,46,28,23,20,48,43,36,23,20,52,48,37.25,36.75,149,147
2,43,40,23,27,47,44,41,18,23,18,43,47,33.25,37.5,133,150
3,41,39,32,38,29,49,37,33,32,29,41,49,37.5,37.0,150,148
4,32,36,37,44,32,59,24,32,32,24,44,59,37.25,36.75,149,147
5,36,25,52,36,39,52,36,23,25,23,52,52,37.25,37.5,149,150
6,41,38,28,37,43,27,44,35,28,27,41,44,36.0,37.25,144,149
7,32,49,37,31,20,37,54,38,31,20,49,54,37.25,37.25,149,149
8,51,22,36,40,28,42,40,39,22,28,51,42,37.25,37.25,149,149
9,32,37,34,46,31,40,31,46,32,31,46,46,37.25,37.0,149,148
10,47,32,33,37,53,14,36,34,32,14,47,53,37.25,34.25,149,137
11,41,48,30,30,38,31,39,41,30,31,48,41,37.25,37.25,149,149
12,54,26,29,37,24,35,38,50,26,24,54,50,36.5,36.75,146,147
13,39,31,37,41,36,55,27,32,31,27,41,55,37.0,37.5,148,150
14,42,29,33,44,45,24,30,42,29,24,44,45,37.0,35.25,148,141
15,54,29,40,26,28,39,43,39,26,28,54,43,37.25,37.25,149,149
16,53,28,37,30,47,33,34,36,28,33,53,47,37.0,37.5,148,150
17,34,54,22,37,45,36,41,25,22,25,54,45,36.75,36.75,147,147
18,21,28,75,21,37,45,36,30,21,30,75,45,36.25,37.0,145,148
19,28,34,47,40,38,33,37,40,28,33,47,40,37.25,37.0,149,148
20,25,43,56,22,35,46,31,38,22,31,56,46,36.5,37.5,146,150
21,33,23,56,38,44,38,35,30,23,30,56,44,37.5,36.75,150,147
22,38,44,31,34,34,43,34,38,31,34,44,43,36.75,37.25,147,149
23,30,38,30,47,33,30,43,39,30,30,47,43,36.25,36.25,145,145
24,58,47,23,20,60,26,29,32,20,26,58,60,37.0,36.75,148,147
25,38,40,44,26,32,41,35,40,26,32,44,41,37.0,37.0,148,148
26,36,34,42,37,32,48,33,37,34,32,42,48,37.25,37.5,149,150
27,41,40,39,29,45,38,20,46,29,20,41,46,37.25,37.25,149,149
28,28,41,39,42,36,46,31,30,28,30,42,46,37.5,35.75,150,143
29,35,45,26,43,47,25,24,51,26,24,45,51,37.25,36.75,149,147
30,33,30,44,37,41,25,44,40,30,25,44,44,36.0,37.5,144,150
31,33,42,25,50,33,36,29,51,25,29,50,51,37.5,37.25,150,149
32,40,34,37,39,34,28,54,33,34,28,40,54,37.5,37.25,150,149
33,37,37,32,43,47,19,35,48,32,19,43,48,37.25,37.25,149,149
34,40,46,43,20,43,41,30,34,20,30,46,43,37.25,37.0,149,148
35,49,26,25,46,37,37,33,42,25,33,49,42,36.5,37.25,146,149
36,45,33,34,38,15,43,41,47,33,15,45,47,37.5,36.5,150,146
37,45,53,18,33,28,52,33,34,18,28,53,52,37.25,36.75,149,147
38,33,46,46,22,57,26,19,47,22,19,46,57,36.75,37.25,147,149
39,45,33,39,31,38,47,26,39,31,26,45,47,37.0,37.5,148,150
40,42,43,35,28,40,42,37,28,28,28,43,42,37.0,36.75,148,147
41,41,39,38,31,30,33,37,49,31,30,41,49,37.25,37.25,149,149
42,36,52,30,28,32,21,49,46,28,21,52,49,36.5,37.0,146,148
43,43,40,28,35,26,40,47,31,28,26,43,47,36.5,36.0,146,144
44,40,23,25,60,21,39,42,47,23,21,60,47,37.0,37.25,148,149
45,33,27,56,28,42,32,30,39,27,30,56,42,36.0,35.75,144,143
46,38,38,31,43,37,47,43,18,31,18,43,47,37.5,36.25,150,145
47,31,59,32,26,42,48,30,26,26,26,59,48,37.0,36.5,148,146
48,32,43,29,41,39,38,19,54,29,19,43,54,36.25,37.5,145,150
49,41,24,40,44,38,35,25,52,24,25,44,52,37.25,37.5,149,150
50,34,33,45,36,33,46,23,46,33,23,45,46,37.0,37.0,148,148
51,37,39,38,31,46,23,40,40,31,23,39,46,36.25,37.25,145,149
52,36,35,40,36,35,37,40,37,35,35,40,40,36.75,37.25,147,149
53,37,38,42,32,31,48,38,33,32,31,42,48,37.25,37.5,149,150
54,34,30,47,38,34,38,31,45,30,31,47,45,37.25,37.0,149,148
55,29,34,35,48,34,31,24,60,29,24,48,60,36.5,37.25,146,149
56,21,45,44,40,38,38,46,28,21,28,45,46,37.5,37.5,150,150
57,40,32,40,35,44,33,31,40,32,31,40,44,36.75,37.0,147,148
58,42,40,30,37,33,44,31,39,30,31,42,44,37.25,36.75,149,147
59,19,51,35,42,28,39,38,44,19,28,51,44,36.75,37.25,147,149
60,41,39,37,31,42,39,24,42,31,24,41,42,37.0,36.75,148,147
61,17,45,48,38,36,24,38,51,17,24,48,51,37.0,37.25,148,149
62,51,31,21,44,38,42,39,29,21,29,51,42,36.75,37.0,147,148
63,28,36,43,39,33,21,43,52,28,21,43,52,36.5,37.25,146,149
64,47,22,40,41,25,54,38,28,22,25,47,54,37.5,36.25,150,145
65,33,44,30,43,42,39,47,19,30,19,44,47,37.5,36.75,150,147
66,38,33,35,43,25,35,38,48,33,25,43,48,37.25,36.5,149,146
67,39,30,42,32,45,28,36,40,30,28,42,45,35.75,37.25,143,149
68,39,34,32,45,51,41,30,26,32,26,45,51,37.5,37.0,150,148
69,43,30,46,30,38,45,31,35,30,31,46,45,37.25,37.25,149,149
70,50,50,17,33,44,33,32,41,17,32,50,44,37.5,37.5,150,150
71,38,36,47,27,36,51,37,25,27,25,47,51,37.0,37.25,148,149
72,50,40,31,25,35,41,27,45,25,27,50,45,36.5,37.0,146,148
73,34,42,32,39,15,44,37,54,32,15,42,54,36.75,37.5,147,150
74,44,33,36,35,39,42,26,41,33,26,44,42,37.0,37.0,148,148
75,17,56,38,36,46,42,24,35,17,24,56,46,36.75,36.75,147,147
76,38,34,30,47,36,31,32,51,30,31,47,51,37.25,37.5,149,150
77,30,31,53,35,35,28,34,50,30,28,53,50,37.25,36.75,149,147
