replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,40,50,26,25,25,50,32,41,25,25,50,50,35.25,37.0,141,148
1,44,21,35,45,58,25,32,32,21,25,45,58,36.25,36.75,145,147
2,51,21,28,47,39,30,39,40,21,30,51,40,36.75,37.0,147,148
3,36,19,36,54,29,45,28,45,19,28,54,45,36.25,36.75,145,147
4,42,35,26,42,33,28,45,39,26,28,42,45,36.25,36.25,145,145
5,22,43,38,43,22,28,50,44,22,22,43,50,36.5,36.0,146,144
6,63,19,15,50,54,36,33,25,15,25,63,54,36.75,37.0,147,148
7,32,47,37,31,34,35,41,38,31,34,47,41,36.75,37.0,147,148
8,66,27,36,18,35,43,39,30,18,30,66,43,36.75,36.75,147,147
9,31,42,20,55,40,33,19,53,20,19,55,53,37.0,36.25,148,145
10,27,53,32,32,29,42,32,45,27,29,53,45,36.0,37.0,144,148
11,26,41,44,37,39,50,32,24,26,24,44,50,37.0,36.25,148,145
12,43,42,23,39,42,24,50,32,23,24,43,50,36.75,37.0,147,148
13,40,45,20,42,40,49,38,20,20,20,45,49,36.75,36.75,147,147
14,29,29,54,33,28,41,32,47,29,28,54,47,36.25,37.0,145,148
15,44,18,55,29,26,45,37,37,18,26,55,45,36.5,36.25,146,145
16,42,27,52,26,43,36,33,28,26,28,52,43,36.75,35.0,147,140
17,34,45,34,34,42,36,21,48,34,21,45,48,36.75,36.75,147,147
18,31,30,35,49,39,40,37,29,30,29,49,40,36.25,36.25,145,145
19,38,43,37,30,35,45,29,37,30,29,43,45,37.0,36.5,148,146
20,32,35,32,47,37,47,19,45,32,19,47,47,36.5,37.0,146,148
21,42,40,37,27,39,43,30,36,27,30,42,43,36.5,37.0,146,148
22,29,39,36,42,33,23,52,38,29,23,42,52,36.5,36.5,146,146
23,30,52,28,32,29,39,45,32,28,29,52,45,35.5,36.25,142,145
24,48,33,44,22,35,36,35,41,22,35,48,41,36.75,36.75,147,147
25,43,24,32,44,49,33,25,40,24,25,44,49,35.75,36.75,143,147
26,36,25,44,43,45,36,37,29,25,29,44,45,37.0,36.75,148,147
27,37,30,35,45,53,41,18,33,30,18,45,53,36.75,36.25,147,145
28,30,41,36,41,35,34,21,58,30,21,41,58,37.0,37.0,148,148
29,32,25,48,38,30,42,28,47,25,28,48,47,35.75,36.75,143,147
30,44,20,40,43,53,35,25,34,20,25,44,53,36.75,36.75,147,147
31,53,32,23,37,46,40,32,29,23,29,53,46,36.25,36.75,145,147
32,36,29,38,45,40,29,40,36,29,29,45,40,37.0,36.25,148,145
33,39,51,25,30,54,26,29,39,25,26,51,54,36.25,37.0,145,148
34,26,52,28,42,35,30,30,50,26,30,52,50,37.0,36.25,148,145
35,41,56,20,31,30,34,33,50,20,30,56,50,37.0,36.75,148,147
36,52,24,35,34,38,30,30,43,24,30,52,43,36.25,35.25,145,141
37,26,31,47,43,34,39,32,40,26,32,47,40,36.75,36.25,147,145
38,36,38,44,27,24,41,23,60,27,23,44,60,36.25,37.0,145,148
39,41,46,22,37,36,37,43,32,22,32,46,43,36.5,37.0,146,148
40,49,51,18,27,35,50,27,34,18,27,51,50,36.25,36.5,145,146
41,35,43,34,34,31,48,34,35,34,31,43,48,36.5,37.0,146,148
42,39,32,39,37,33,29,48,36,32,29,39,48,36.75,36.5,147,146
43,50,27,27,43,32,37,43,36,27,32,50,43,36.75,37.0,147,148
44,53,12,45,36,22,45,36,44,12,22,53,45,36.5,36.75,146,147
