replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,31,39,31,44,22,49,42,35,31,22,44,49,36.25,37.0,145,148
1,35,36,24,51,40,40,33,35,24,33,51,40,36.5,37.0,146,148
2,33,34,37,45,41,51,35,22,33,22,45,51,37.25,37.25,149,149
3,38,45,32,34,49,41,25,31,32,25,45,49,37.25,36.5,149,146
4,28,33,38,50,22,36,53,35,28,22,50,53,37.25,36.5,149,146
5,33,20,72,24,26,35,35,48,20,26,72,48,37.25,36.0,149,144
6,40,36,34,38,42,43,17,46,34,17,40,46,37.0,37.0,148,148
7,27,45,44,31,31,34,45,39,27,31,45,45,36.75,37.25,147,149
8,26,41,40,42,24,46,22,54,26,22,42,54,37.25,36.5,149,146
9,53,37,35,23,40,38,38,31,23,31,53,40,37.0,36.75,148,147
10,54,28,38,28,21,35,40,49,28,21,54,49,37.0,36.25,148,145
11,29,17,65,37,32,49,35,29,17,29,65,49,37.0,36.25,148,145
12,45,42,28,32,44,34,30,39,28,30,45,44,36.75,36.75,147,147
13,31,37,40,41,31,40,21,57,31,21,41,57,37.25,37.25,149,149
14,30,49,34,36,43,42,29,28,30,28,49,43,37.25,35.5,149,142
15,37,34,33,44,24,42,39,36,33,24,44,42,37.0,35.25,148,141
16,39,34,48,25,39,37,31,42,25,31,48,42,36.5,37.25,146,149
17,31,28,44,44,34,18,54,43,28,18,44,54,36.75,37.25,147,149
18,39,15,43,43,33,43,35,37,15,33,43,43,35.0,37.0,140,148
19,32,34,44,36,41,47,27,26,32,26,44,47,36.5,35.25,146,141
20,26,48,37,38,38,35,27,42,26,27,48,42,37.25,35.5,149,142
21,34,20,50,45,31,38,35,39,20,31,50,39,37.25,35.75,149,143
22,40,42,31,34,26,40,36,46,31,26,42,46,36.75,37.0,147,148
23,43,36,28,40,48,22,35,39,28,22,43,48,36.75,36.0,147,144
24,32,30,31,50,30,26,44,44,30,26,50,44,35.75,36.0,143,144
25,34,39,29,43,31,47,52,19,29,19,43,52,36.25,37.25,145,149
26,26,21,48,49,30,36,41,42,21,30,49,42,36.0,37.25,144,149
27,31,45,44,26,23,40,38,45,26,23,45,45,36.5,36.5,146,146
28,20,32,40,53,41,19,41,47,20,19,53,47,36.25,37.0,145,148
29,37,23,54,30,33,46,26,44,23,26,54,46,36.0,37.25,144,149
30,35,47,32,33,25,40,52,29,32,25,47,52,36.75,36.5,147,146
31,28,46,24,43,32,29,33,45,24,29,46,45,35.25,34.75,141,139
32,27,43,44,31,48,50,31,20,27,20,44,50,36.25,37.25,145,149
33,36,39,22,42,22,38,54,33,22,22,42,54,34.75,36.75,139,147
34,43,48,32,25,35,45,38,28,25,28,48,45,37.0,36.5,148,146
35,22,32,54,33,37,42,25,45,22,25,54,45,35.25,37.25,141,149
36,36,32,41,38,37,35,40,33,32,33,41,40,36.75,36.25,147,145
37,33,38,41,34,31,42,35,34,33,31,41,42,36.5,35.5,146,142
38,33,41,27,48,38,25,46,38,27,25,48,46,37.25,36.75,149,147
39,30,58,31,29,25,44,27,49,29,25,58,49,37.0,36.25,148,145
40,49,20,40,39,33,48,26,41,20,26,49,48,37.0,37.0,148,148
41,24,57,38,28,49,24,41,35,24,24,57,49,36.75,37.25,147,149
42,45,31,24,49,52,25,31,39,24,25,49,52,37.25,36.75,149,147
43,46,22,41,39,24,41,37,42,22,24,46,42,37.0,36.0,148,144
44,36,45,33,33,29,47,23,46,33,23,45,47,36.75,36.25,147,145
45,44,33,41,31,39,34,49,25,31,25,44,49,37.25,36.75,149,147
46,28,53,33,31,49,27,39,33,28,27,53,49,36.25,37.0,145,148
47,32,34,48,34,39,51,21,37,32,21,48,51,37.0,37.0,148,148
48,51,26,23,49,33,27,30,59,23,27,51,59,37.25,37.25,149,149
49,39,31,45,33,35,36,44,31,31,31,45,44,37.0,36.5,148,146
50,29,38,40,41,24,29,51,42,29,24,41,51,37.0,36.5,148,146
51,62,36,18,32,33,29,38,46,18,29,62,46,37.0,36.5,148,146
52,42,25,44,37,44,42,11,50,25,11,44,50,37.0,36.75,148,147
53,24,51,26,45,40,49,32,27,24,27,51,49,36.5,37.0,146,148
54,49,34,27,39,38,34,40,37,27,34,49,40,37.25,37.25,149,149
55,42,52,22,32,35,41,41,31,22,31,52,41,37.0,37.0,148,148
56,43,25,34,44,26,34,46,40,25,26,44,46,36.5,36.5,146,146
57,26,33,43,41,34,42,44,29,26,29,43,44,35.75,37.25,143,149
58,30,32,41,44,53,33,25,36,30,25,44,53,36.75,36.75,147,147
59,48,38,27,35,42,64,16,23,27,16,48,64,37.0,36.25,148,145
60,46,39,38,25,44,31,31,39,25,31,46,44,37.0,36.25,148,145
61,34,37,50,28,39,26,36,46,28,26,50,46,37.25,36.75,149,147
