replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,31,47,35,37,40,41,36,33,31,33,47,41,37.5,37.5,150,150
1,30,36,40,39,55,35,22,36,30,22,40,55,36.25,37.0,145,148
2,43,25,40,41,33,53,43,19,25,19,43,53,37.25,37.0,149,148
3,39,38,18,49,42,42,20,45,18,20,49,45,36.0,37.25,144,149
4,55,25,37,33,43,29,35,43,25,29,55,43,37.5,37.5,150,150
5,48,37,32,33,29,51,32,37,32,29,48,51,37.5,37.25,150,149
6,28,45,50,23,34,43,36,37,23,34,50,43,36.5,37.5,146,150
7,35,36,53,26,30,63,36,20,26,20,53,63,37.5,37.25,150,149
8,21,53,34,42,30,44,27,49,21,27,53,49,37.5,37.5,150,150
9,33,35,44,38,35,48,24,42,33,24,44,48,37.5,37.25,150,149
10,43,36,25,45,35,42,40,33,25,33,45,42,37.25,37.5,149,150
11,30,59,33,28,35,33,24,58,28,24,59,58,37.5,37.5,150,150
12,54,32,29,33,48,21,38,36,29,21,54,48,37.0,35.75,148,143
13,15,52,32,44,21,42,46,40,15,21,52,46,35.75,37.25,143,149
14,31,66,31,19,24,40,40,45,19,24,66,45,36.75,37.25,147,149
15,47,34,35,32,46,20,34,44,32,20,47,46,37.0,36.0,148,144
16,31,40,41,38,22,50,49,29,31,22,41,50,37.5,37.5,150,150
17,32,53,35,26,35,41,45,27,26,27,53,45,36.5,37.0,146,148
18,30,40,44,36,39,29,45,35,30,29,44,45,37.5,37.0,150,148
19,43,36,30,39,39,24,34,51,30,24,43,51,37.0,37.0,148,148
20,46,46,32,26,46,29,37,36,26,29,46,46,37.5,37.0,150,148
21,28,33,45,44,38,55,34,21,28,21,45,55,37.5,37.0,150,148
22,48,43,34,25,28,41,36,45,25,28,48,45,37.5,37.5,150,150
23,31,35,34,49,36,37,41,36,31,36,49,41,37.25,37.5,149,150
24,48,33,28,37,53,40,22,35,28,22,48,53,36.5,37.5,146,150
25,40,29,37,42,35,51,30,34,29,30,42,51,37.0,37.5,148,150
26,36,35,41,36,44,28,27,50,35,27,41,50,37.0,37.25,148,149
27,27,50,40,32,23,36,47,43,27,23,50,47,37.25,37.25,149,149
28,42,32,27,44,35,46,43,26,27,26,44,46,36.25,37.5,145,150
29,21,31,52,44,27,47,34,40,21,27,52,47,37.0,37.0,148,148
30,52,29,34,33,33,35,50,31,29,31,52,50,37.0,37.25,148,149
31,41,39,37,33,39,37,34,39,33,34,41,39,37.5,37.25,150,149
32,33,29,44,44,17,46,45,40,29,17,44,46,37.5,37.0,150,148
33,31,23,36,59,24,37,43,45,23,24,59,45,37.25,37.25,149,149
34,52,20,44,34,50,31,48,20,20,20,52,50,37.5,37.25,150,149
35,38,50,31,31,32,45,26,43,31,26,50,45,37.5,36.5,150,146
36,28,56,19,45,37,29,42,41,19,29,56,42,37.0,37.25,148,149
37,36,28,42,41,25,57,31,34,28,25,42,57,36.75,36.75,147,147
38,23,32,46,48,34,27,42,45,23,27,48,45,37.25,37.0,149,148
39,39,47,36,28,44,42,35,29,28,29,47,44,37.5,37.5,150,150
40,50,24,47,26,36,39,41,31,24,31,50,41,36.75,36.75,147,147
41,47,35,24,43,35,34,30,48,24,30,47,48,37.25,36.75,149,147
42,32,41,29,47,20,28,36,65,29,20,47,65,37.25,37.25,149,149
43,55,31,38,25,34,40,45,28,25,28,55,45,37.25,36.75,149,147
44,44,31,29,45,30,39,33,48,29,30,45,48,37.25,37.5,149,150
45,48,38,39,24,36,38,42,29,24,29,48,42,37.25,36.25,149,145
46,35,25,61,25,25,24,54,44,25,24,61,54,36.5,36.75,146,147
47,45,27,37,40,43,31,38,36,27,31,45,43,37.25,37.0,149,148
48,40,30,50,27,25,36,44,43,27,25,50,44,36.75,37.0,147,148
49,59,34,18,38,40,33,27,50,18,27,59,50,37.25,37.5,149,150
50,41,43,28,36,33,51,31,35,28,31,43,51,37.0,37.5,148,150
51,42,42,30,34,39,34,36,37,30,34,42,39,37.0,36.5,148,146
