replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,11,7,9,11,34,34,35,33,7,33,11,35,9.5,34.0,38,136
1,11,7,9,11,33,34,38,37,7,33,11,38,9.5,35.5,38,142
2,11,7,9,11,38,33,39,39,7,33,11,39,9.5,37.25,38,149
3,11,7,9,11,37,34,40,38,7,34,11,40,9.5,37.25,38,149
4,11,7,9,11,35,35,37,40,7,35,11,40,9.5,36.75,38,147
5,11,7,9,11,35,41,33,40,7,33,11,41,9.5,37.25,38,149
6,11,7,9,11,30,39,37,43,7,30,11,43,9.5,37.25,38,149
7,11,7,9,11,32,33,33,34,7,32,11,34,9.5,33.0,38,132
8,11,7,9,11,34,34,37,39,7,34,11,39,9.5,36.0,38,144
9,11,7,9,11,38,36,41,34,7,34,11,41,9.5,37.25,38,149
10,11,7,9,11,38,35,35,41,7,35,11,41,9.5,37.25,38,149
11,11,7,9,11,32,37,38,42,7,32,11,42,9.5,37.25,38,149
12,11,7,9,11,34,37,41,37,7,34,11,41,9.5,37.25,38,149
13,11,7,9,11,27,29,30,32,7,27,11,32,9.5,29.5,38,118
14,11,7,9,11,33,34,38,42,7,33,11,42,9.5,36.75,38,147
15,11,7,9,11,34,37,39,39,7,34,11,39,9.5,37.25,38,149
16,11,7,9,11,36,34,37,39,7,34,11,39,9.5,36.5,38,146
17,11,7,9,11,33,36,41,37,7,33,11,41,9.5,36.75,38,147
18,11,7,9,11,29,30,34,31,7,29,11,34,9.5,31.0,38,124
19,11,7,9,11,34,34,38,41,7,34,11,41,9.5,36.75,38,147
20,11,7,9,11,33,32,39,35,7,32,11,39,9.5,34.75,38,139
21,11,7,9,11,35,33,29,41,7,29,11,41,9.5,34.5,38,138
22,11,7,9,11,36,38,36,39,7,36,11,39,9.5,37.25,38,149
23,11,7,9,11,34,35,38,38,7,34,11,38,9.5,36.25,38,145
24,11,7,9,11,34,38,37,35,7,34,11,38,9.5,36.0,38,144
25,11,7,9,11,39,36,40,34,7,34,11,40,9.5,37.25,38,149
26,11,7,9,11,36,33,39,36,7,33,11,39,9.5,36.0,38,144
27,11,7,9,11,38,33,39,35,7,33,11,39,9.5,36.25,38,145
28,11,7,9,11,33,36,36,38,7,33,11,38,9.5,35.75,38,143
29,11,7,9,11,32,35,36,37,7,32,11,37,9.5,35.0,38,140
30,11,7,9,11,33,31,36,36,7,31,11,36,9.5,34.0,38,136
31,11,7,9,11,33,37,39,38,7,33,11,39,9.5,36.75,38,147
32,11,7,9,11,33,37,38,38,7,33,11,38,9.5,36.5,38,146
33,11,7,9,11,34,35,39,39,7,34,11,39,9.5,36.75,38,147
34,11,7,9,11,35,30,38,35,7,30,11,38,9.5,34.5,38,138
35,11,7,9,11,31,39,34,35,7,31,11,39,9.5,34.75,38,139
36,11,7,9,11,32,33,39,35,7,32,11,39,9.5,34.75,38,139
37,11,7,9,11,32,33,29,39,7,29,11,39,9.5,33.25,38,133
38,11,7,9,11,27,28,33,27,7,27,11,33,9.5,28.75,38,115
39,11,7,9,11,36,34,41,38,7,34,11,41,9.5,37.25,38,149
40,11,7,9,11,33,35,35,34,7,33,11,35,9.5,34.25,38,137
41,11,7,9,11,35,35,38,41,7,35,11,41,9.5,37.25,38,149
42,11,7,9,11,36,35,38,40,7,35,11,40,9.5,37.25,38,149
43,11,7,9,11,33,37,40,39,7,33,11,40,9.5,37.25,38,149
44,11,7,9,11,31,41,38,36,7,31,11,41,9.5,36.5,38,146
45,11,7,9,11,34,35,41,39,7,34,11,41,9.5,37.25,38,149
46,11,7,9,11,39,35,39,32,7,32,11,39,9.5,36.25,38,145
47,11,7,9,11,34,31,36,37,7,31,11,37,9.5,34.5,38,138
48,11,7,9,11,29,31,34,30,7,29,11,34,9.5,31.0,38,124
49,11,7,9,11,32,33,37,36,7,32,11,37,9.5,34.5,38,138
50,11,7,9,11,33,39,38,39,7,33,11,39,9.5,37.25,38,149
51,11,7,9,11,35,35,44,35,7,35,11,44,9.5,37.25,38,149
52,11,7,9,11,34,36,36,36,7,34,11,36,9.5,35.5,38,142
53,11,7,9,11,34,37,37,41,7,34,11,41,9.5,37.25,38,149
54,11,7,9,11,37,39,37,36,7,36,11,39,9.5,37.25,38,149
55,11,7,9,11,33,35,41,37,7,33,11,41,9.5,36.5,38,146
