replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,0,0,0,0,0,0,73,61,0,0,0,73,0.0,33.5,0,134
1,42,0,63,41,50,0,68,0,0,0,63,68,36.5,29.5,146,118
2,92,0,0,0,0,43,59,38,0,0,92,59,23.0,35.0,92,140
3,39,0,53,50,50,0,90,0,0,0,53,90,35.5,35.0,142,140
4,0,0,0,109,113,0,0,0,0,0,109,113,27.25,28.25,109,113
5,71,0,0,53,0,0,85,0,0,0,71,85,31.0,21.25,124,85
6,0,98,0,0,0,0,82,0,0,0,98,82,24.5,20.5,98,82
7,56,0,72,0,65,0,68,0,0,0,72,68,32.0,33.25,128,133
8,0,68,67,0,83,0,0,56,0,0,68,83,33.75,34.75,135,139
9,0,0,99,0,0,0,93,0,0,0,99,93,24.75,23.25,99,93
10,0,58,49,36,47,0,33,63,0,0,58,63,35.75,35.75,143,143
11,50,45,50,0,0,0,0,0,0,0,50,0,36.25,0.0,145,0
12,72,0,62,0,41,35,31,37,0,31,72,41,33.5,36.0,134,144
13,56,47,38,0,79,0,0,56,0,0,56,79,35.25,33.75,141,135
14,72,0,62,0,0,0,0,107,0,0,72,107,33.5,26.75,134,107
15,42,43,55,0,38,51,49,0,0,0,55,51,35.0,34.5,140,138
16,0,71,0,60,0,50,56,35,0,0,71,56,32.75,35.25,131,141
17,0,0,63,75,0,0,0,110,0,0,75,110,34.5,27.5,138,110
18,0,0,0,0,0,0,0,110,0,0,0,110,0.0,27.5,0,110
19,53,47,46,0,0,90,0,0,0,0,53,90,36.5,22.5,146,90
20,57,0,0,69,0,0,66,67,0,0,69,67,31.5,33.25,126,133
21,29,50,63,0,0,0,54,68,0,0,63,68,35.5,30.5,142,122
22,58,0,39,49,72,0,61,0,0,0,58,72,36.5,33.25,146,133
23,58,0,0,80,46,0,57,26,0,0,80,57,34.5,32.25,138,129
24,66,0,67,0,0,0,0,0,0,0,67,0,33.25,0.0,133,0
25,0,0,75,55,74,0,59,0,0,0,75,74,32.5,33.25,130,133
26,71,0,55,0,67,0,0,59,0,0,71,67,31.5,31.5,126,126
27,0,0,103,0,0,0,0,98,0,0,103,98,25.75,24.5,103,98
28,0,99,0,37,0,0,31,68,0,0,99,68,34.0,24.75,136,99
29,0,0,0,88,0,0,98,0,0,0,88,98,22.0,24.5,88,98
30,0,99,0,0,0,0,89,0,0,0,99,89,24.75,22.25,99,89
31,0,0,59,67,74,0,65,0,0,0,67,74,31.5,34.75,126,139
32,0,0,88,0,29,49,31,35,0,29,88,49,22.0,36.0,88,144
33,0,95,0,0,86,0,0,52,0,0,95,86,23.75,34.5,95,138
34,0,0,0,0,39,53,0,48,0,0,0,53,0.0,35.0,0,140
35,0,64,0,76,67,0,0,53,0,0,76,67,35.0,30.0,140,120
36,0,0,0,0,55,0,73,0,0,0,0,73,0.0,32.0,0,128
37,0,49,62,29,35,0,37,70,0,0,62,70,35.0,35.5,140,142
38,0,0,65,75,50,0,44,53,0,0,75,53,35.0,36.75,140,147
39,0,0,0,91,96,0,0,0,0,0,91,96,22.75,24.0,91,96
40,0,0,75,54,46,47,0,50,0,0,75,50,32.25,35.75,129,143
41,40,0,54,50,0,0,55,59,0,0,54,59,36.0,28.5,144,114
42,52,0,79,0,0,47,39,49,0,0,79,49,32.75,33.75,131,135
43,0,0,0,102,0,34,44,59,0,0,102,59,25.5,34.25,102,137
44,0,0,77,52,0,0,70,57,0,0,77,70,32.25,31.75,129,127
45,72,0,0,42,0,0,0,0,0,0,72,0,28.5,0.0,114,0
46,0,0,0,105,0,0,95,0,0,0,105,95,26.25,23.75,105,95
47,47,0,46,51,0,0,0,0,0,0,51,0,36.0,0.0,144,0
48,85,0,52,0,0,0,91,0,0,0,85,91,34.25,22.75,137,91
49,0,0,0,73,0,0,84,55,0,0,73,84,18.25,34.75,73,139
50,0,0,84,56,0,0,96,0,0,0,84,96,35.0,24.0,140,96
51,35,0,40,62,0,0,0,78,0,0,62,78,34.25,19.5,137,78
52,41,0,64,36,0,71,0,61,0,0,64,71,35.25,33.0,141,132
53,48,48,0,0,0,0,66,63,0,0,48,66,24.0,32.25,96,129
54,29,43,0,72,62,56,21,0,0,0,72,62,36.0,34.75,144,139
55,0,0,0,0,0,0,0,79,0,0,0,79,0.0,19.75,0,79
56,0,0,0,105,0,0,0,92,0,0,105,92,26.25,23.0,105,92
57,63,0,66,0,0,0,53,65,0,0,66,65,32.25,29.5,129,118
58,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
59,37,0,61,43,0,0,70,50,0,0,61,70,35.25,30.0,141,120
60,93,0,0,0,53,0,39,50,0,0,93,53,23.25,35.5,93,142
61,44,0,53,40,0,50,82,0,0,0,53,82,34.25,33.0,137,132
62,0,0,84,54,0,52,47,41,0,0,84,52,34.5,35.0,138,140
63,0,62,35,48,0,0,0,80,0,0,62,80,36.25,20.0,145,80
64,0,51,0,78,49,49,0,47,0,0,78,49,32.25,36.25,129,145
65,51,43,0,45,112,0,0,0,0,0,51,112,34.75,28.0,139,112
66,93,0,0,0,0,0,0,0,0,0,93,0,23.25,0.0,93,0
67,55,0,38,51,0,73,49,0,0,0,55,73,36.0,30.5,144,122
68,0,0,77,49,60,0,0,59,0,0,77,60,31.5,29.75,126,119
69,47,0,0,70,0,0,0,113,0,0,70,113,29.25,28.25,117,113
70,0,0,66,45,33,58,51,0,0,0,66,58,27.75,35.5,111,142
71,69,0,63,0,97,0,0,0,0,0,69,97,33.0,24.25,132,97
72,75,0,0,64,51,0,51,27,0,0,75,51,34.75,32.25,139,129
73,0,0,100,0,0,110,0,0,0,0,100,110,25.0,27.5,100,110
74,83,0,0,0,0,56,82,0,0,0,83,82,20.75,34.5,83,138
75,0,47,46,52,46,0,0,72,0,0,52,72,36.25,29.5,145,118
76,60,0,0,60,101,0,0,0,0,0,60,101,30.0,25.25,120,101
77,112,0,0,0,57,41,39,0,0,0,112,57,28.0,34.25,112,137
78,81,0,44,0,103,0,0,0,0,0,81,103,31.25,25.75,125,103
79,0,0,0,0,0,0,0,86,0,0,0,86,0.0,21.5,0,86
80,56,0,83,0,0,0,0,93,0,0,83,93,34.75,23.25,139,93
81,52,0,63,0,38,31,29,48,0,29,63,48,28.75,36.5,115,146
82,56,0,74,0,47,0,55,29,0,0,74,55,32.5,32.75,130,131
83,50,76,0,0,52,0,48,44,0,0,76,52,31.5,36.0,126,144
84,0,0,0,95,42,0,53,46,0,0,95,53,23.75,35.25,95,141
85,111,0,0,0,0,0,0,105,0,0,111,105,27.75,26.25,111,105
86,0,91,0,0,72,64,0,0,0,0,91,72,22.75,34.0,91,136
87,65,0,0,75,0,0,0,0,0,0,75,0,35.0,0.0,140,0
88,0,78,0,53,0,110,0,0,0,0,78,110,32.75,27.5,131,110
89,0,49,0,61,58,0,54,0,0,0,61,58,27.5,28.0,110,112
90,0,60,0,74,30,48,68,0,0,0,74,68,33.5,36.5,134,146
91,0,0,0,90,0,0,77,49,0,0,90,77,22.5,31.5,90,126
92,95,0,0,0,69,0,77,0,0,0,95,77,23.75,36.5,95,146
93,30,33,46,38,52,57,0,31,30,0,46,57,36.75,35.0,147,140
94,46,0,0,74,79,0,0,57,0,0,74,79,30.0,34.0,120,136
95,0,0,88,0,0,62,0,47,0,0,88,62,22.0,27.25,88,109
96,0,82,0,47,62,0,71,0,0,0,82,71,32.25,33.25,129,133
97,79,0,54,0,0,0,0,103,0,0,79,103,33.25,25.75,133,103
98,60,75,0,0,70,0,62,0,0,0,75,70,33.75,33.0,135,132
99,0,0,0,93,52,0,82,0,0,0,93,82,23.25,33.5,93,134
