replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,38,32,32,48,39,35,27,50,32,27,48,50,37.5,37.75,150,151
1,30,38,37,43,41,43,34,32,30,32,43,43,37.0,37.5,148,150
2,31,48,35,29,51,32,41,26,29,26,48,51,35.75,37.5,143,150
3,28,58,35,29,25,44,51,29,28,25,58,51,37.5,37.25,150,149
4,35,38,45,33,28,34,36,49,33,28,45,49,37.75,36.75,151,147
5,38,33,47,32,41,43,38,29,32,29,47,43,37.5,37.75,150,151
6,41,37,19,53,46,18,48,36,19,18,53,48,37.5,37.0,150,148
7,34,37,25,45,22,59,32,35,25,22,45,59,35.25,37.0,141,148
8,39,45,24,43,19,45,33,53,24,19,45,53,37.75,37.5,151,150
9,42,28,42,35,30,50,30,39,28,30,42,50,36.75,37.25,147,149
10,39,52,18,38,45,44,40,22,18,22,52,45,36.75,37.75,147,151
11,34,35,45,34,22,46,41,39,34,22,45,46,37.0,37.0,148,148
12,35,41,33,42,44,35,26,45,33,26,42,45,37.75,37.5,151,150
13,34,44,26,45,39,47,27,35,26,27,45,47,37.25,37.0,149,148
14,49,27,38,33,37,36,34,44,27,34,49,44,36.75,37.75,147,151
15,61,33,26,31,23,36,48,44,26,23,61,48,37.75,37.75,151,151
16,31,42,39,38,44,44,45,15,31,15,42,45,37.5,37.0,150,148
17,31,49,33,36,31,28,37,54,31,28,49,54,37.25,37.5,149,150
18,50,27,25,49,31,42,54,20,25,20,50,54,37.75,36.75,151,147
19,32,47,26,39,29,35,44,43,26,29,47,44,36.0,37.75,144,151
20,46,23,44,36,41,44,35,28,23,28,46,44,37.25,37.0,149,148
21,36,26,49,39,42,24,34,50,26,24,49,50,37.5,37.5,150,150
22,39,20,36,56,29,30,39,38,20,29,56,39,37.75,34.0,151,136
23,34,48,39,29,34,40,48,26,29,26,48,48,37.5,37.0,150,148
24,51,31,35,31,57,29,15,47,31,15,51,57,37.0,37.0,148,148
25,36,35,43,27,55,47,21,28,27,21,43,55,35.25,37.75,141,151
26,43,32,31,42,31,28,25,65,31,25,43,65,37.0,37.25,148,149
27,41,32,43,31,53,44,24,30,31,24,43,53,36.75,37.75,147,151
28,34,44,34,38,53,23,47,28,34,23,44,53,37.5,37.75,150,151
29,50,20,28,52,46,41,32,31,20,31,52,46,37.5,37.5,150,150
30,33,45,32,41,48,40,28,32,32,28,45,48,37.75,37.0,151,148
31,35,37,46,32,39,49,39,22,32,22,46,49,37.5,37.25,150,149
32,35,44,31,39,51,39,31,27,31,27,44,51,37.25,37.0,149,148
33,23,57,33,37,29,50,33,37,23,29,57,50,37.5,37.25,150,149
34,38,42,28,38,49,35,19,44,28,19,42,49,36.5,36.75,146,147
