replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,29,44,43,27,34,42,31,40,27,31,44,42,35.75,36.75,143,147
1,40,43,42,23,56,35,27,30,23,27,43,56,37.0,37.0,148,148
2,34,52,18,46,31,43,42,34,18,31,52,43,37.5,37.5,150,150
3,46,44,26,33,23,52,32,43,26,23,46,52,37.25,37.5,149,150
4,29,53,40,28,41,32,28,49,28,28,53,49,37.5,37.5,150,150
5,26,48,37,36,32,31,38,35,26,31,48,38,36.75,34.0,147,136
6,39,41,22,46,27,50,51,19,22,19,46,51,37.0,36.75,148,147
7,36,27,39,47,42,28,35,45,27,28,47,45,37.25,37.5,149,150
8,49,48,35,17,33,45,36,35,17,33,49,45,37.25,37.25,149,149
9,27,16,48,56,47,27,33,43,16,27,56,47,36.75,37.5,147,150
10,31,32,45,40,39,34,35,37,31,34,45,39,37.0,36.25,148,145
11,50,33,32,29,29,48,39,33,29,29,50,48,36.0,37.25,144,149
12,50,34,27,39,36,38,37,37,27,36,50,38,37.5,37.0,150,148
13,43,37,30,37,35,50,34,30,30,30,43,50,36.75,37.25,147,149
14,36,38,49,27,43,38,44,23,27,23,49,44,37.5,37.0,150,148
15,27,38,48,37,72,36,21,21,27,21,48,72,37.5,37.5,150,150
16,44,31,50,25,45,26,36,42,25,26,50,45,37.5,37.25,150,149
17,34,43,33,38,28,36,41,45,33,28,43,45,37.0,37.5,148,150
18,34,42,35,34,28,36,34,49,34,28,42,49,36.25,36.75,145,147
19,49,42,39,20,47,40,44,18,20,18,49,47,37.5,37.25,150,149
20,43,37,35,35,41,43,35,29,35,29,43,43,37.5,37.0,150,148
21,48,48,24,29,32,25,41,51,24,25,48,51,37.25,37.25,149,149
22,38,35,21,53,33,50,31,31,21,31,53,50,36.75,36.25,147,145
23,40,29,51,30,28,33,43,45,29,28,51,45,37.5,37.25,150,149
24,36,36,46,32,31,43,33,42,32,31,46,43,37.5,37.25,150,149
25,48,42,35,20,20,48,30,47,20,20,48,48,36.25,36.25,145,145
26,34,32,36,48,30,17,48,53,32,17,48,53,37.5,37.0,150,148
27,45,30,38,33,48,40,23,35,30,23,45,48,36.5,36.5,146,146
28,43,45,31,28,38,39,34,39,28,34,45,39,36.75,37.5,147,150
29,44,35,47,23,39,25,37,49,23,25,47,49,37.25,37.5,149,150
30,46,37,39,27,48,31,30,40,27,30,46,48,37.25,37.25,149,149
31,29,37,43,41,49,30,44,25,29,25,43,49,37.5,37.0,150,148
