replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,48,45,24,29,34,33,53,20,24,20,48,53,36.5,35.0,146,140
1,46,46,22,30,25,48,31,40,22,25,46,48,36.0,36.0,144,144
2,26,52,29,38,23,39,41,37,26,23,52,41,36.25,35.0,145,140
3,43,45,41,11,44,21,45,32,11,21,45,45,35.0,35.5,140,142
4,24,56,34,24,36,40,35,29,24,29,56,40,34.5,35.0,138,140
5,36,27,38,41,39,43,30,30,27,30,41,43,35.5,35.5,142,142
6,33,34,50,29,40,25,34,44,29,25,50,44,36.5,35.75,146,143
7,27,50,37,31,31,35,39,40,27,31,50,40,36.25,36.25,145,145
8,33,30,30,51,29,39,35,38,30,29,51,39,36.0,35.25,144,141
9,45,37,35,27,36,22,43,45,27,22,45,45,36.0,36.5,144,146
10,38,28,40,37,34,33,52,24,28,24,40,52,35.75,35.75,143,143
11,32,47,22,41,42,43,18,36,22,18,47,43,35.5,34.75,142,139
12,34,27,34,49,46,31,38,30,27,30,49,46,36.0,36.25,144,145
13,25,36,41,40,37,37,50,22,25,22,41,50,35.5,36.5,142,146
14,30,36,46,30,32,34,45,33,30,32,46,45,35.5,36.0,142,144
15,37,17,41,40,50,37,23,31,17,23,41,50,33.75,35.25,135,141
16,39,34,44,27,41,33,39,32,27,32,44,41,36.0,36.25,144,145
17,27,52,34,33,37,24,46,38,27,24,52,46,36.5,36.25,146,145
18,51,41,19,33,38,22,36,46,19,22,51,46,36.0,35.5,144,142
19,39,34,30,38,30,29,47,37,30,29,39,47,35.25,35.75,141,143
20,47,32,33,31,60,22,36,26,31,22,47,60,35.75,36.0,143,144
21,52,27,28,35,41,36,21,48,27,21,52,48,35.5,36.5,142,146
22,36,26,42,37,50,18,30,45,26,18,42,50,35.25,35.75,141,143
23,40,24,43,38,22,37,47,37,24,22,43,47,36.25,35.75,145,143
24,50,32,29,27,58,28,34,25,27,25,50,58,34.5,36.25,138,145
25,32,39,21,53,27,42,40,37,21,27,53,42,36.25,36.5,145,146
26,39,30,41,31,40,13,40,49,30,13,41,49,35.25,35.5,141,142
27,27,41,43,28,50,32,28,35,27,28,43,50,34.75,36.25,139,145
28,22,45,35,44,29,53,28,32,22,28,45,53,36.5,35.5,146,142
29,40,44,34,21,28,25,51,37,21,25,44,51,34.75,35.25,139,141
30,37,28,46,30,39,33,26,47,28,26,46,47,35.25,36.25,141,145
31,44,47,30,21,41,27,49,27,21,27,47,49,35.5,36.0,142,144
32,46,31,29,40,29,31,43,43,29,29,46,43,36.5,36.5,146,146
33,30,43,31,35,42,23,40,41,30,23,43,42,34.75,36.5,139,146
34,43,38,22,40,33,28,31,53,22,28,43,53,35.75,36.25,143,145
35,35,18,55,37,27,35,46,37,18,27,55,46,36.25,36.25,145,145
36,30,31,45,38,34,38,34,39,30,34,45,39,36.0,36.25,144,145
37,33,31,49,31,33,16,51,40,31,16,49,51,36.0,35.0,144,140
38,53,26,37,27,51,40,19,31,26,19,53,51,35.75,35.25,143,141
39,34,24,57,29,52,28,25,41,24,25,57,52,36.0,36.5,144,146
40,37,44,26,36,38,14,43,46,26,14,44,46,35.75,35.25,143,141
41,29,35,46,35,29,30,34,44,29,29,46,44,36.25,34.25,145,137
42,38,44,35,28,58,37,35,15,28,15,44,58,36.25,36.25,145,145
43,45,13,51,36,40,50,22,33,13,22,51,50,36.25,36.25,145,145
44,43,40,35,27,36,39,45,25,27,25,43,45,36.25,36.25,145,145
45,51,28,41,26,43,18,43,35,26,18,51,43,36.5,34.75,146,139
46,34,30,40,37,39,31,34,42,30,31,40,42,35.25,36.5,141,146
47,28,52,32,33,31,25,43,46,28,25,52,46,36.25,36.25,145,145
48,22,36,35,49,51,39,31,22,22,22,49,51,35.5,35.75,142,143
49,56,32,28,27,45,40,24,35,27,24,56,45,35.75,36.0,143,144
50,58,18,40,27,34,31,40,40,18,31,58,40,35.75,36.25,143,145
51,22,53,29,37,36,35,47,23,22,23,53,47,35.25,35.25,141,141
52,41,36,52,16,38,38,32,38,16,32,52,38,36.25,36.5,145,146
53,29,21,50,46,25,52,34,34,21,25,50,52,36.5,36.25,146,145
54,42,23,44,35,31,36,35,41,23,31,44,41,36.0,35.75,144,143
55,29,32,35,49,22,41,35,43,29,22,49,43,36.25,35.25,145,141
56,11,65,39,27,21,42,35,43,11,21,65,43,35.5,35.25,142,141
57,33,34,38,41,35,31,47,33,33,31,41,47,36.5,36.5,146,146
58,41,41,28,35,43,26,42,32,28,26,41,43,36.25,35.75,145,143
59,50,36,29,24,39,28,43,32,24,28,50,43,34.75,35.5,139,142
60,27,30,39,49,38,21,51,33,27,21,49,51,36.25,35.75,145,143
61,45,47,30,20,37,32,24,49,20,24,47,49,35.5,35.5,142,142
62,39,48,34,24,33,29,45,39,24,29,48,45,36.25,36.5,145,146
63,35,29,36,45,36,23,60,25,29,23,45,60,36.25,36.0,145,144
64,42,37,49,17,39,38,37,32,17,32,49,39,36.25,36.5,145,146
65,30,45,29,38,27,52,40,26,29,26,45,52,35.5,36.25,142,145
66,48,23,33,36,25,24,43,52,23,24,48,52,35.0,36.0,140,144
67,22,44,44,35,43,40,16,42,22,16,44,43,36.25,35.25,145,141
68,35,27,42,40,32,32,43,39,27,32,42,43,36.0,36.5,144,146
69,31,41,36,38,34,29,48,31,31,29,41,48,36.5,35.5,146,142
70,40,39,30,36,44,18,34,46,30,18,40,46,36.25,35.5,145,142
71,37,25,49,34,48,42,27,28,25,27,49,48,36.25,36.25,145,145
72,48,32,26,34,26,46,32,39,26,26,48,46,35.0,35.75,140,143
73,33,31,31,50,31,47,38,27,31,27,50,47,36.25,35.75,145,143
74,41,38,43,24,63,14,28,33,24,14,43,63,36.5,34.5,146,138
75,32,46,40,28,35,37,35,39,28,35,46,39,36.5,36.5,146,146
76,46,39,28,30,38,45,25,31,28,25,46,45,35.75,34.75,143,139
77,35,40,32,37,33,36,33,43,32,33,40,43,36.0,36.25,144,145
78,35,34,51,25,22,33,50,36,25,22,51,50,36.25,35.25,145,141
79,33,34,40,31,25,50,29,42,31,25,40,50,34.5,36.5,138,146
80,41,32,35,37,41,36,32,34,32,32,41,41,36.25,35.75,145,143
81,24,35,28,58,34,48,54,7,24,7,58,54,36.25,35.75,145,143
82,41,19,35,45,39,40,50,17,19,17,45,50,35.0,36.5,140,146
83,44,16,38,46,52,32,19,41,16,19,46,52,36.0,36.0,144,144
84,43,39,36,23,33,37,34,38,23,33,43,38,35.25,35.5,141,142
85,19,38,48,36,50,35,18,41,19,18,48,50,35.25,36.0,141,144
86,45,35,35,30,39,43,22,40,30,22,45,43,36.25,36.0,145,144
87,29,44,40,30,24,36,35,49,29,24,44,49,35.75,36.0,143,144
88,47,30,38,26,68,31,31,15,26,15,47,68,35.25,36.25,141,145
89,44,31,37,33,28,57,42,18,31,18,44,57,36.25,36.25,145,145
90,21,46,31,46,32,30,37,42,21,30,46,42,36.0,35.25,144,141
91,31,39,33,40,36,39,22,46,31,22,40,46,35.75,35.75,143,143
92,42,29,39,33,46,30,34,31,29,30,42,46,35.75,35.25,143,141
93,40,55,17,32,37,32,45,29,17,29,55,45,36.0,35.75,144,143
94,25,29,43,47,36,38,32,34,25,32,47,38,36.0,35.0,144,140
95,40,54,21,24,50,36,26,34,21,26,54,50,34.75,36.5,139,146
96,32,32,50,29,52,31,29,32,29,29,50,52,35.75,36.0,143,144
97,30,36,49,30,44,43,40,17,30,17,49,44,36.25,36.0,145,144
98,31,28,42,45,32,30,45,36,28,30,45,45,36.5,35.75,146,143
99,31,37,48,29,33,34,31,43,29,31,48,43,36.25,35.25,145,141
