replicate,m0,m1,m2,m3,b0,b1,b2,b3,mMinimumScore,bMinimumScore,mMaximumScore,bMaximumScore,mAverageOfScores,bAverageOfScores,mSumOfScores,bSumOfScores
0,35,42,32,33,35,30,50,27,32,27,42,50,35.5,35.5,142,142
1,36,41,31,36,45,30,29,39,31,29,41,45,36.0,35.75,144,143
2,39,16,57,33,33,25,38,36,16,25,57,38,36.25,33.0,145,132
3,25,40,34,46,31,34,32,38,25,31,46,38,36.25,33.75,145,135
4,42,18,38,47,32,39,37,33,18,32,47,39,36.25,35.25,145,141
5,22,61,23,37,37,31,45,31,22,31,61,45,35.75,36.0,143,144
6,34,39,32,36,21,25,51,45,32,21,39,51,35.25,35.5,141,142
7,41,29,33,41,32,29,31,51,29,29,41,51,36.0,35.75,144,143
8,33,48,29,29,45,41,23,32,29,23,48,45,34.75,35.25,139,141
9,39,37,30,36,38,18,46,39,30,18,39,46,35.5,35.25,142,141
10,31,50,24,37,33,29,42,39,24,29,50,42,35.5,35.75,142,143
11,39,35,51,17,23,41,33,46,17,23,51,46,35.5,35.75,142,143
12,28,21,55,39,35,24,40,40,21,24,55,40,35.75,34.75,143,139
13,43,22,26,47,28,54,32,21,22,21,47,54,34.5,33.75,138,135
14,34,36,42,30,20,48,36,39,30,20,42,48,35.5,35.75,142,143
15,30,33,31,45,38,22,27,52,30,22,45,52,34.75,34.75,139,139
16,33,35,27,48,30,45,39,27,27,27,48,45,35.75,35.25,143,141
17,29,42,39,34,26,36,56,26,29,26,42,56,36.0,36.0,144,144
18,24,48,34,38,35,43,22,45,24,22,48,45,36.0,36.25,144,145
19,28,28,36,46,30,32,42,36,28,30,46,42,34.5,35.0,138,140
20,40,32,36,34,39,43,44,17,32,17,40,44,35.5,35.75,142,143
21,31,23,57,30,59,27,28,27,23,27,57,59,35.25,35.25,141,141
22,42,20,36,46,33,48,40,23,20,23,46,48,36.0,36.0,144,144
23,24,47,36,35,24,37,49,32,24,24,47,49,35.5,35.5,142,142
24,47,29,38,29,53,24,31,32,29,24,47,53,35.75,35.0,143,140
25,53,33,40,19,34,53,37,20,19,20,53,53,36.25,36.0,145,144
26,44,31,32,29,33,30,33,43,29,30,44,43,34.0,34.75,136,139
27,28,41,32,42,55,37,26,26,28,26,42,55,35.75,36.0,143,144
28,34,42,27,41,34,23,39,49,27,23,42,49,36.0,36.25,144,145
29,38,23,17,66,37,40,27,40,17,27,66,40,36.0,36.0,144,144
30,30,20,38,52,44,30,46,22,20,22,52,46,35.0,35.5,140,142
31,44,31,24,42,35,36,56,15,24,15,44,56,35.25,35.5,141,142
32,37,34,29,43,24,36,46,37,29,24,43,46,35.75,35.75,143,143
33,48,31,31,34,46,27,37,33,31,27,48,46,36.0,35.75,144,143
34,44,43,15,40,26,61,27,29,15,26,44,61,35.5,35.75,142,143
35,22,44,31,47,35,50,18,40,22,18,47,50,36.0,35.75,144,143
36,29,42,37,37,36,36,35,35,29,35,42,36,36.25,35.5,145,142
37,26,25,63,31,30,42,57,15,25,15,63,57,36.25,36.0,145,144
38,13,40,42,49,39,17,33,54,13,17,49,54,36.0,35.75,144,143
39,35,37,32,37,39,33,29,40,32,29,37,40,35.25,35.25,141,141
40,22,29,36,55,22,45,17,57,22,17,55,57,35.5,35.25,142,141
41,30,25,39,47,24,29,49,42,25,24,47,49,35.25,36.0,141,144
42,31,25,21,53,39,44,34,23,21,23,53,44,32.5,35.0,130,140
43,39,29,32,45,40,48,41,15,29,15,45,48,36.25,36.0,145,144
44,30,34,41,34,25,29,41,39,30,25,41,41,34.75,33.5,139,134
45,34,39,38,31,29,49,25,39,31,25,39,49,35.5,35.5,142,142
46,42,21,40,40,22,35,60,26,21,22,42,60,35.75,35.75,143,143
47,34,35,33,38,57,23,34,29,33,23,38,57,35.0,35.75,140,143
48,33,34,47,31,46,29,21,43,31,21,47,46,36.25,34.75,145,139
49,28,30,43,42,38,31,42,33,28,31,43,42,35.75,36.0,143,144
50,28,40,29,44,26,35,37,43,28,26,44,43,35.25,35.25,141,141
51,35,30,48,28,49,46,36,14,28,14,48,49,35.25,36.25,141,145
52,45,23,27,50,52,36,29,21,23,21,50,52,36.25,34.5,145,138
53,44,31,21,48,41,33,25,45,21,25,48,45,36.0,36.0,144,144
54,27,46,31,35,30,44,38,29,27,29,46,44,34.75,35.25,139,141
55,47,32,27,35,25,24,35,52,27,24,47,52,35.25,34.0,141,136
56,37,35,28,42,27,42,40,31,28,27,42,42,35.5,35.0,142,140
57,26,44,34,40,32,51,35,23,26,23,44,51,36.0,35.25,144,141
58,10,50,43,37,36,27,47,29,10,27,50,47,35.0,34.75,140,139
59,34,36,37,38,39,21,38,47,34,21,38,47,36.25,36.25,145,145
60,20,41,35,47,37,47,21,39,20,21,47,47,35.75,36.0,143,144
